"",BBK01.QUW969,BBK01.QUW969_FLAGS
"","All foreign subsidiaries: Claims on non-residents, total / Remaining countries in America / All currencies",
unit,Euro (hypothetically euro-based),
unit multiplier,billion,
last update,2015-02-02 08:21:09,
2001-12,4.635,
2002-01,4.505,
2002-02,4.457,
2002-03,4.398,
2002-04,4.540,
2002-05,4.409,
2002-06,4.012,
2002-07,4.123,
2002-08,3.977,
2002-09,3.605,
2002-10,3.683,
2002-11,3.988,
2002-12,3.294,
2003-01,3.769,
2003-02,3.706,
2003-03,3.399,
2003-04,3.292,
2003-05,3.349,
2003-06,3.197,
2003-07,3.349,
2003-08,3.500,
2003-09,3.278,
2003-10,3.220,
2003-11,2.646,
2003-12,2.914,
2004-01,2.579,
2004-02,2.703,
2004-03,2.574,
2004-04,2.660,
2004-05,3.968,
2004-06,2.274,
2004-07,2.532,
2004-08,2.544,
2004-09,2.482,
2004-10,2.311,
2004-11,2.191,
2004-12,2.001,
2005-01,2.299,
2005-02,2.088,
2005-03,2.169,
2005-04,2.149,
2005-05,2.097,
2005-06,2.100,
2005-07,2.158,
2005-08,2.118,
2005-09,2.126,
2005-10,2.006,
2005-11,2.179,
2005-12,2.105,
2006-01,2.427,
2006-02,2.445,
2006-03,2.179,
2006-04,2.292,
2006-05,2.557,
2006-06,2.199,
2006-07,2.256,
2006-08,2.508,
2006-09,2.327,
2006-10,2.286,
2006-11,2.328,
2006-12,1.937,
2007-01,2.473,
2007-02,2.416,
2007-03,2.520,
2007-04,2.728,
2007-05,2.792,
2007-06,2.631,
2007-07,2.399,
2007-08,2.432,
2007-09,2.134,
2007-10,2.129,
2007-11,2.159,
2007-12,2.099,
2008-01,1.802,
2008-02,1.758,
2008-03,2.313,
2008-04,2.975,
2008-05,2.316,
2008-06,2.506,
2008-07,2.960,
2008-08,2.853,
2008-09,2.424,
2008-10,2.414,
2008-11,2.119,
2008-12,1.975,
2009-01,2.628,
2009-02,2.391,
2009-03,3.103,
2009-04,2.332,
2009-05,2.251,
2009-06,2.143,
2009-07,2.201,
2009-08,2.478,
2009-09,2.232,
2009-10,2.391,
2009-11,2.321,
2009-12,2.339,
2010-01,2.207,
2010-02,2.403,
2010-03,2.392,
2010-04,2.727,
2010-05,2.870,
2010-06,3.402,
2010-07,3.345,
2010-08,3.536,
2010-09,3.065,
2010-10,2.931,
2010-11,2.970,
2010-12,2.789,
2011-01,2.832,
2011-02,3.491,
2011-03,2.940,
2011-04,3.034,
2011-05,3.079,
2011-06,2.904,
2011-07,2.501,
2011-08,3.117,
2011-09,2.732,
2011-10,2.655,
2011-11,2.580,
2011-12,2.894,
2012-01,2.816,
2012-02,2.690,
2012-03,2.800,
2012-04,3.018,
2012-05,2.903,
2012-06,3.431,
2012-07,3.607,
2012-08,3.466,
2012-09,3.611,
2012-10,3.325,
2012-11,3.397,
2012-12,3.468,
2013-01,3.621,
2013-02,3.628,
2013-03,3.356,
2013-04,4.238,
2013-05,4.737,
2013-06,4.273,
2013-07,4.034,
2013-08,3.907,
2013-09,3.953,
2013-10,3.390,
2013-11,3.210,
2013-12,3.325,
2014-01,4.252,
2014-02,4.518,
2014-03,3.746,
2014-04,3.916,
2014-05,3.781,
2014-06,3.723,
2014-07,3.340,
2014-08,3.052,
2014-09,2.524,
2014-10,2.613,
2014-11,2.114,
