"",BBDR1.A.DE0007.N.BBK.BWTTGK.P.I11.A,BBDR1.A.DE0007.N.BBK.BWTTGK.P.I11.A_FLAGS
"",Residential property price index Deutsche Bundesbank / Owner-occupied apartments (all); transaction-based property and regional weighting / 7 large cities - Bundesbank calculation / Unadjusted figure,
unit,2011=100 (hypothetically euro-based),
unit multiplier,one,
last update,2015-02-16 09:08:28,
2004,84.0,
2005,82.6,
2006,84.0,
2007,85.6,
2008,87.1,
2009,87.9,
2010,91.5,
2011,100.0,
2012,109.4,
2013,121.4,
2014,128.1,
