"",BBK01.OUK141,BBK01.OUK141_FLAGS
"",Deposits and borrowing from non-profit institutions / Total / Regional institutions of credit cooperatives,
unit,DM/Euro (hypothetically euro-based),
unit multiplier,billion,
last update,2015-02-05 09:20:28,
1968-12,0.049,
1969-01,0.057,
1969-02,0.057,
1969-03,0.054,
1969-04,0.054,
1969-05,0.057,
1969-06,0.058,
1969-07,0.060,
1969-08,0.063,
1969-09,0.062,
1969-10,0.064,
1969-11,0.060,
1969-12,0.064,
1970-01,0.062,
1970-02,0.063,
1970-03,0.063,
1970-04,0.066,
1970-05,0.067,
1970-06,0.066,
1970-07,0.067,
1970-08,0.069,
1970-09,0.070,
1970-10,0.069,
1970-11,0.066,
1970-12,0.068,
1971-01,0.071,
1971-02,0.081,
1971-03,0.087,
1971-04,0.087,
1971-05,0.080,
1971-06,0.083,
1971-07,0.082,
1971-08,0.084,
1971-09,0.082,
1971-10,0.082,
1971-11,0.081,
1971-12,0.085,
1972-01,0.088,
1972-02,0.084,
1972-03,0.090,
1972-04,0.096,
1972-05,0.101,
1972-06,0.097,
1972-07,0.097,
1972-08,0.096,
1972-09,0.098,
1972-10,0.099,
1972-11,0.098,
1972-12,0.104,
1973-01,0.100,
1973-02,0.103,
1973-03,0.110,
1973-04,0.112,
1973-05,0.107,
1973-06,0.106,
1973-07,0.107,
1973-08,0.104,
1973-09,0.104,
1973-10,0.104,
1973-11,0.106,
1973-12,0.107,
1974-01,0.108,
1974-02,0.113,
1974-03,0.118,
1974-04,0.104,
1974-05,0.107,
1974-06,0.106,
1974-07,0.111,
1974-08,0.108,
1974-09,0.106,
1974-10,0.107,
1974-11,0.108,
1974-12,0.112,
1975-01,0.110,
1975-02,0.108,
1975-03,0.113,
1975-04,0.112,
1975-05,0.112,
1975-06,0.117,
1975-07,0.120,
1975-08,0.118,
1975-09,0.115,
1975-10,0.118,
1975-11,0.114,
1975-12,0.117,
1976-01,0.124,
1976-02,0.114,
1976-03,0.122,
1976-04,0.131,
1976-05,0.138,
1976-06,0.147,
1976-07,0.149,
1976-08,0.153,
1976-09,0.144,
1976-10,0.158,
1976-11,0.138,
1976-12,0.138,
1977-01,0.131,
1977-02,0.136,
1977-03,0.142,
1977-04,0.146,
1977-05,0.155,
1977-06,0.165,
1977-07,0.157,
1977-08,0.155,
1977-09,0.165,
1977-10,0.157,
1977-11,0.148,
1977-12,0.150,
1978-01,0.165,
1978-02,0.174,
1978-03,0.182,
1978-04,0.184,
1978-05,0.195,
1978-06,0.188,
1978-07,0.197,
1978-08,0.198,
1978-09,0.199,
1978-10,0.203,
1978-11,0.198,
