"",BBK01.QUX631,BBK01.QUX631_FLAGS
"",Consolidated German banks: Loans and advances to non- residents / Liechtenstein / All currencies,
unit,Euro (hypothetically euro-based),
unit multiplier,billion,
last update,2015-02-02 08:33:18,
2002-03,1.420,
2002-04,1.243,
2002-05,1.484,
2002-06,1.319,
2002-07,1.302,
2002-08,1.338,
2002-09,1.438,
2002-10,1.419,
2002-11,1.365,
2002-12,1.276,
2003-01,1.212,
2003-02,1.243,
2003-03,1.240,
2003-04,1.115,
2003-05,1.181,
2003-06,1.230,
2003-07,1.653,
2003-08,1.647,
2003-09,1.494,
2003-10,1.379,
2003-11,1.280,
2003-12,1.425,
2004-01,1.336,
2004-02,1.357,
2004-03,1.295,
2004-04,1.211,
2004-05,1.296,
2004-06,1.256,
2004-07,1.468,
2004-08,1.518,
2004-09,1.405,
2004-10,1.471,
2004-11,1.499,
2004-12,1.499,
2005-01,1.495,
2005-02,1.521,
2005-03,1.529,
2005-04,1.536,
2005-05,1.506,
2005-06,1.386,
2005-07,1.504,
2005-08,1.457,
2005-09,1.580,
2005-10,1.541,
2005-11,1.592,
2005-12,1.456,
2006-01,1.492,
2006-02,1.310,
2006-03,1.338,
2006-04,1.433,
2006-05,1.375,
2006-06,1.448,
2006-07,1.407,
2006-08,1.400,
2006-09,1.464,
2006-10,1.473,
2006-11,1.342,
2006-12,1.431,
2007-01,1.407,
2007-02,1.342,
2007-03,1.466,
2007-04,1.370,
2007-05,1.354,
2007-06,1.494,
2007-07,1.344,
2007-08,1.401,
2007-09,1.267,
2007-10,1.250,
2007-11,1.113,
2007-12,1.251,
2008-01,1.284,
2008-02,1.214,
2008-03,1.212,
2008-04,1.175,
2008-05,1.295,
2008-06,1.280,
2008-07,1.261,
2008-08,1.204,
2008-09,1.293,
2008-10,1.154,
2008-11,1.031,
2008-12,1.113,
2009-01,0.959,
2009-02,0.976,
2009-03,0.978,
2009-04,0.983,
2009-05,0.788,
2009-06,0.791,
2009-07,0.792,
2009-08,0.766,
2009-09,0.757,
2009-10,0.751,
2009-11,0.764,
2009-12,0.659,
2010-01,0.712,
2010-02,0.663,
2010-03,0.650,
2010-04,0.666,
2010-05,0.660,
2010-06,0.632,
2010-07,0.580,
2010-08,0.576,
2010-09,0.654,
2010-10,0.639,
2010-11,0.805,
2010-12,0.761,
2011-01,0.794,
2011-02,0.836,
2011-03,0.851,
2011-04,0.753,
2011-05,0.769,
2011-06,0.889,
2011-07,0.867,
2011-08,0.776,
2011-09,0.652,
2011-10,0.623,
2011-11,0.586,
2011-12,0.617,
2012-01,0.628,
2012-02,0.743,
2012-03,0.685,
2012-04,0.680,
2012-05,0.693,
2012-06,0.633,
2012-07,0.645,
2012-08,0.695,
2012-09,0.674,
2012-10,0.669,
2012-11,0.594,
2012-12,0.605,
2013-01,0.678,
2013-02,0.687,
2013-03,0.704,
2013-04,0.692,
2013-05,0.660,
2013-06,0.555,
2013-07,0.559,
2013-08,0.563,
2013-09,0.604,
2013-10,0.613,
2013-11,0.628,
2013-12,0.522,
2014-01,0.536,
2014-02,0.528,
2014-03,0.623,
2014-04,0.527,
2014-05,0.540,
2014-06,0.544,
2014-07,0.535,
2014-08,0.580,
2014-09,0.564,
2014-10,0.567,
