"",BBK01.OUP218,BBK01.OUP218_FLAGS
"",Time deposits of social security funds / for up and including 1 year / Foreign banks,
unit,DM/Euro (hypothetically euro-based),
unit multiplier,billion,
last update,2015-02-05 09:26:37,
1985-12,0.046,
1986-01,0.074,
1986-02,0.072,
1986-03,0.063,
1986-04,0.031,
1986-05,0.061,
1986-06,0.057,
1986-07,0.036,
1986-08,0.053,
1986-09,0.037,
1986-10,0.057,
1986-11,0.034,
1986-12,0.089,
1987-01,0.086,
1987-02,0.093,
1987-03,0.064,
1987-04,0.064,
1987-05,0.072,
1987-06,0.095,
1987-07,0.072,
1987-08,0.081,
1987-09,0.066,
1987-10,0.057,
1987-11,0.069,
1987-12,0.063,
1988-01,0.064,
1988-02,0.131,
1988-03,0.118,
1988-04,0.093,
1988-05,0.080,
1988-06,0.067,
1988-07,0.068,
1988-08,0.080,
1988-09,0.050,
1988-10,0.062,
1988-11,0.070,
1988-12,0.099,
1989-01,0.062,
1989-02,0.105,
1989-03,0.076,
1989-04,0.077,
1989-05,0.081,
1989-06,0.087,
1989-07,0.065,
1989-08,0.088,
1989-09,0.059,
1989-10,0.079,
1989-11,0.064,
1989-12,0.105,
1990-01,0.080,
1990-02,0.112,
1990-03,0.085,
1990-04,0.080,
1990-05,0.092,
1990-06,0.093,
1990-07,0.117,
1990-08,0.089,
1990-09,0.084,
1990-10,0.110,
1990-11,0.134,
1990-12,0.147,
1991-01,0.106,
1991-02,0.127,
1991-03,0.154,
1991-04,0.152,
1991-05,0.166,
1991-06,0.122,
1991-07,0.123,
1991-08,0.130,
1991-09,0.129,
1991-10,0.118,
1991-11,0.131,
1991-12,0.170,
1992-01,0.129,
1992-02,0.130,
1992-03,0.117,
1992-04,0.133,
1992-05,0.133,
1992-06,0.110,
1992-07,0.144,
1992-08,0.140,
1992-09,0.142,
1992-10,0.126,
1992-11,0.133,
1992-12,0.797,
1993-01,0.763,
1993-02,0.739,
1993-03,0.965,
1993-04,0.761,
1993-05,1.103,
1993-06,0.887,
1993-07,1.186,
1993-08,1.061,
1993-09,0.869,
1993-10,1.014,
1993-11,0.932,
1993-12,1.218,
1994-01,1.192,
1994-02,0.908,
1994-03,1.301,
1994-04,1.019,
1994-05,1.315,
1994-06,1.069,
1994-07,1.310,
1994-08,1.085,
1994-09,0.813,
1994-10,0.713,
1994-11,0.810,
1994-12,0.855,
1995-01,0.922,
1995-02,0.817,
1995-03,1.013,
1995-04,0.685,
1995-05,0.817,
1995-06,0.597,
1995-07,0.616,
1995-08,0.794,
1995-09,0.649,
1995-10,0.634,
1995-11,0.431,
1995-12,0.565,
1996-01,0.572,
1996-02,0.535,
1996-03,0.599,
1996-04,0.496,
1996-05,0.501,
1996-06,0.492,
1996-07,0.452,
1996-08,0.351,
1996-09,0.341,
1996-10,0.190,
1996-11,0.156,
1996-12,0.357,
1997-01,0.298,
1997-02,0.413,
1997-03,0.242,
1997-04,0.212,
1997-05,0.266,
1997-06,0.186,
1997-07,0.157,
1997-08,0.108,
1997-09,0.121,
1997-10,0.123,
1997-11,0.148,
1997-12,0.276,
1998-01,0.248,
1998-02,0.498,
1998-03,0.339,
1998-04,0.326,
1998-05,0.363,
1998-06,0.367,
1998-07,0.344,
1998-08,0.424,
1998-09,0.292,
1998-10,0.389,
1998-11,0.411,
1998-12,0.789,
1999-01,0.892,
1999-02,0.974,
1999-03,0.930,
1999-04,1.066,
1999-05,1.285,
1999-06,1.293,
1999-07,1.357,
1999-08,1.527,
1999-09,1.288,
1999-10,1.557,
1999-11,1.221,
1999-12,1.534,
2000-01,1.315,
2000-02,2.105,
2000-03,1.676,
2000-04,1.902,
2000-05,1.785,
2000-06,2.210,
2000-07,2.049,
2000-08,2.384,
2000-09,2.085,
2000-10,2.417,
2000-11,2.132,
2000-12,3.267,
2001-01,3.335,
2001-02,2.831,
2001-03,2.708,
2001-04,2.874,
2001-05,2.906,
2001-06,2.719,
2001-07,2.266,
2001-08,2.460,
2001-09,2.152,
2001-10,2.089,
2001-11,2.217,
2001-12,2.157,
2002-01,1.769,
2002-02,2.066,
2002-03,2.073,
2002-04,2.372,
2002-05,2.442,
2002-06,2.251,
2002-07,2.055,
2002-08,1.747,
2002-09,2.373,
2002-10,1.934,
2002-11,1.482,
2002-12,2.000,
2003-01,1.738,
2003-02,1.716,
2003-03,1.765,
2003-04,1.590,
2003-05,2.020,
2003-06,2.168,
2003-07,1.633,
2003-08,1.398,
2003-09,1.284,
2003-10,1.184,
2003-11,1.562,
2003-12,1.458,
2004-01,1.596,
2004-02,1.587,
2004-03,1.585,
2004-04,1.485,
2004-05,1.661,
2004-06,1.606,
2004-07,1.410,
2004-08,1.456,
2004-09,1.376,
2004-10,1.449,
2004-11,1.325,
2004-12,1.841,
2005-01,1.670,
2005-02,1.538,
2005-03,1.440,
2005-04,1.213,
2005-05,1.976,
2005-06,2.550,
2005-07,2.051,
2005-08,2.368,
2005-09,2.528,
2005-10,2.236,
2005-11,2.464,
2005-12,2.547,
2006-01,3.215,
2006-02,2.756,
2006-03,2.973,
2006-04,2.996,
2006-05,2.877,
2006-06,2.515,
2006-07,2.890,
2006-08,3.047,
2006-09,3.612,
2006-10,2.586,
2006-11,3.431,
2006-12,2.817,
2007-01,2.160,
2007-02,3.130,
2007-03,3.200,
2007-04,2.846,
2007-05,3.884,
2007-06,4.125,
2007-07,4.482,
2007-08,6.122,
2007-09,5.980,
2007-10,5.301,
2007-11,7.113,
2007-12,7.266,
2008-01,6.671,
2008-02,6.587,
2008-03,5.754,
2008-04,6.222,
2008-05,7.184,
2008-06,7.570,
2008-07,6.798,
2008-08,6.635,
2008-09,6.909,
2008-10,7.285,
2008-11,7.553,
2008-12,7.642,
2009-01,6.685,
2009-02,6.833,
2009-03,6.625,
2009-04,6.818,
2009-05,7.634,
2009-06,7.338,
2009-07,6.512,
2009-08,4.732,
2009-09,3.682,
2009-10,3.595,
2009-11,3.774,
2009-12,3.294,
2010-01,4.045,
2010-02,3.467,
2010-03,4.067,
2010-04,3.410,
2010-05,4.273,
2010-06,3.214,
2010-07,5.546,
2010-08,5.463,
2010-09,4.890,
2010-10,5.071,
2010-11,4.829,
2010-12,6.564,
2011-01,5.305,
2011-02,5.405,
2011-03,6.311,
2011-04,5.836,
2011-05,6.728,
2011-06,6.858,
2011-07,7.709,
2011-08,7.890,
2011-09,8.160,
2011-10,7.763,
2011-11,7.217,
2011-12,8.317,
