"",BBK01.QUX960,BBK01.QUX960_FLAGS
"","Consolidated German banks: Claims on non-residents, total (excluding participating interests) / Countries in America / Currency of the debtor country",
unit,Euro (hypothetically euro-based),
unit multiplier,billion,
last update,2015-02-02 08:35:22,
2002-03,11.308,
2002-04,9.214,
2002-05,10.735,
2002-06,9.351,
2002-07,7.557,
2002-08,7.330,
2002-09,7.293,
2002-10,7.012,
2002-11,6.800,
2002-12,5.449,
2003-01,5.936,
2003-02,6.071,
2003-03,5.742,
2003-04,6.334,
2003-05,5.664,
2003-06,7.759,
2003-07,7.055,
2003-08,6.671,
2003-09,6.789,
2003-10,6.770,
2003-11,6.290,
2003-12,5.881,
2004-01,6.201,
2004-02,7.854,
2004-03,7.738,
2004-04,9.235,
2004-05,6.468,
2004-06,7.138,
2004-07,7.729,
2004-08,7.418,
2004-09,7.258,
2004-10,7.732,
2004-11,8.042,
2004-12,7.005,
2005-01,7.192,
2005-02,6.350,
2005-03,6.474,
2005-04,6.251,
2005-05,6.450,
2005-06,7.475,
2005-07,7.720,
2005-08,7.699,
2005-09,8.631,
2005-10,7.468,
2005-11,6.508,
2005-12,6.477,
2006-01,7.284,
2006-02,7.629,
2006-03,6.870,
2006-04,8.994,
2006-05,10.445,
2006-06,9.870,
2006-07,10.621,
2006-08,12.566,
2006-09,7.498,
2006-10,8.205,
2006-11,8.667,
2006-12,7.501,
2007-01,8.412,
2007-02,9.629,
2007-03,11.627,
2007-04,10.328,
2007-05,12.913,
2007-06,13.381,
2007-07,15.666,
2007-08,14.547,
2007-09,15.764,
2007-10,17.388,
2007-11,17.617,
2007-12,18.513,
2008-01,16.987,
2008-02,16.341,
2008-03,16.129,
2008-04,17.058,
2008-05,19.591,
2008-06,17.536,
2008-07,19.042,
2008-08,18.446,
2008-09,18.713,
2008-10,20.140,
2008-11,18.379,
2008-12,13.066,
2009-01,15.417,
2009-02,16.442,
2009-03,15.079,
2009-04,14.240,
2009-05,16.068,
2009-06,13.549,
2009-07,15.970,
2009-08,14.460,
2009-09,13.201,
2009-10,14.725,
2009-11,12.965,
2009-12,14.800,
2010-01,15.536,
2010-02,16.382,
2010-03,16.265,
2010-04,18.386,
2010-05,13.492,
2010-06,10.324,
2010-07,11.525,
2010-08,11.566,
2010-09,11.389,
2010-10,11.657,
2010-11,13.810,
2010-12,13.370,
2011-01,12.681,
2011-02,13.828,
2011-03,12.633,
2011-04,12.754,
2011-05,13.518,
2011-06,13.281,
2011-07,14.753,
2011-08,15.630,
2011-09,14.374,
2011-10,14.950,
2011-11,13.344,
2011-12,14.530,
2012-01,13.976,
2012-02,13.885,
2012-03,13.837,
2012-04,15.183,
2012-05,14.360,
2012-06,14.619,
2012-07,16.380,
2012-08,16.616,
2012-09,16.300,
2012-10,16.483,
2012-11,16.843,
2012-12,14.742,
2013-01,14.521,
2013-02,13.391,
2013-03,13.457,
2013-04,14.559,
2013-05,17.065,
2013-06,13.179,
2013-07,11.863,
2013-08,12.023,
2013-09,11.404,
2013-10,11.128,
2013-11,9.318,
2013-12,9.562,
2014-01,9.931,
2014-02,8.932,
2014-03,8.912,
2014-04,8.632,
2014-05,8.939,
2014-06,9.350,
2014-07,9.271,
2014-08,11.097,
2014-09,8.417,
2014-10,8.332,
