"",BBK01.OUB368,BBK01.OUB368_FLAGS
"",Loans to foreign enterprises and households / Total / Commercial banks,
unit,Euro (hypothetically euro-based),
unit multiplier,billion,
last update,2015-02-05 09:00:08,
1999-01,60.850,
1999-02,57.911,
1999-03,61.414,
1999-04,62.825,
1999-05,64.917,
1999-06,60.419,
1999-07,65.138,
1999-08,62.570,
1999-09,65.494,
1999-10,69.113,
1999-11,70.358,
1999-12,65.730,
2000-01,70.491,
2000-02,72.840,
2000-03,76.291,
2000-04,82.734,
2000-05,79.325,
2000-06,67.266,
2000-07,68.330,
2000-08,75.349,
2000-09,77.607,
2000-10,79.198,
2000-11,81.062,
2000-12,84.512,
2001-01,93.871,
2001-02,98.236,
2001-03,114.735,
2001-04,121.730,
2001-05,123.505,
2001-06,116.799,
2001-07,112.301,
2001-08,112.084,
2001-09,115.918,
2001-10,119.034,
2001-11,129.307,
2001-12,119.088,
2002-01,123.331,
2002-02,124.950,
2002-03,134.353,
2002-04,130.133,
2002-05,134.685,
2002-06,128.147,
2002-07,121.770,
2002-08,121.206,
2002-09,129.498,
2002-10,130.733,
2002-11,133.337,
2002-12,116.828,
2003-01,121.426,
2003-02,139.646,
2003-03,141.133,
2003-04,154.801,
2003-05,156.988,
2003-06,146.012,
2003-07,140.345,
2003-08,138.513,
2003-09,145.367,
2003-10,144.721,
2003-11,157.425,
2003-12,146.376,
2004-01,155.135,
2004-02,163.461,
2004-03,170.900,
2004-04,173.451,
2004-05,161.072,
2004-06,162.740,
2004-07,163.996,
2004-08,170.386,
2004-09,176.321,
2004-10,171.269,
2004-11,187.299,
2004-12,167.802,
2005-01,180.073,
2005-02,181.628,
2005-03,168.315,
2005-04,195.045,
2005-05,183.656,
2005-06,171.311,
2005-07,170.596,
2005-08,169.963,
2005-09,169.873,
2005-10,171.332,
2005-11,180.841,
2005-12,163.815,
2006-01,174.022,
2006-02,168.113,
2006-03,166.992,
2006-04,176.988,
2006-05,174.538,
2006-06,169.542,
2006-07,175.140,
2006-08,178.144,
2006-09,179.397,
2006-10,181.873,
2006-11,185.304,
2006-12,171.384,
2007-01,188.203,
2007-02,193.852,
2007-03,194.350,
2007-04,200.623,
2007-05,205.750,
2007-06,207.831,
2007-07,202.192,
2007-08,206.450,
2007-09,203.095,
2007-10,192.856,
2007-11,210.560,
2007-12,185.980,
2008-01,208.990,
2008-02,222.007,
2008-03,220.302,
2008-04,220.605,
2008-05,227.290,
2008-06,201.713,
2008-07,204.717,
2008-08,215.519,
2008-09,219.871,
2008-10,225.356,
2008-11,207.463,
2008-12,174.732,
2009-01,179.950,
2009-02,167.955,
2009-03,163.167,
2009-04,175.380,
2009-05,170.250,
2009-06,171.089,
2009-07,168.612,
2009-08,160.761,
2009-09,153.720,
2009-10,151.947,
2009-11,147.260,
2009-12,142.956,
2010-01,146.398,
2010-02,148.854,
2010-03,146.537,
2010-04,168.736,
2010-05,181.874,
2010-06,158.496,
2010-07,158.110,
2010-08,163.069,
2010-09,144.603,
2010-10,145.849,
2010-11,159.284,
2010-12,143.423,
2011-01,141.098,
2011-02,147.279,
2011-03,140.693,
2011-04,158.282,
2011-05,164.800,
2011-06,154.746,
2011-07,155.722,
2011-08,163.297,
2011-09,164.522,
2011-10,152.041,
2011-11,155.005,
2011-12,148.133,
2012-01,148.879,
2012-02,146.527,
2012-03,160.917,
2012-04,164.055,
2012-05,170.310,
2012-06,159.541,
2012-07,165.162,
2012-08,165.935,
2012-09,163.248,
2012-10,165.164,
2012-11,176.167,
2012-12,158.424,
2013-01,163.668,
2013-02,163.148,
2013-03,166.337,
2013-04,167.393,
2013-05,165.795,
2013-06,159.778,
2013-07,158.614,
2013-08,156.672,
2013-09,147.960,
2013-10,148.225,
2013-11,152.296,
2013-12,145.649,
2014-01,152.893,
2014-02,154.108,
2014-03,148.982,
2014-04,158.270,
2014-05,156.942,
2014-06,156.690,
2014-07,163.338,
2014-08,160.687,
2014-09,157.916,
2014-10,158.250,
2014-11,163.318,
2014-12,146.370,Provisional value
