"",BBK01.QUV369,BBK01.QUV369_FLAGS
"",Banks in Germany: Short-term claims on non-residents / All countries / US dollars,
unit,EURO (hypothetically euro-based),
unit multiplier,billion,
last update,2015-02-02 07:06:09,
2001-12,114.346,
2002-01,114.873,
2002-02,110.739,
2002-03,121.342,
2002-04,119.131,
2002-05,116.759,
2002-06,112.853,
2002-07,110.508,
2002-08,109.499,
2002-09,115.303,
2002-10,115.132,
2002-11,121.902,
2002-12,113.181,
2003-01,109.676,
2003-02,109.803,
2003-03,116.308,
2003-04,115.473,
2003-05,113.369,
2003-06,128.005,
2003-07,122.936,
2003-08,116.922,
2003-09,116.293,
2003-10,112.941,
2003-11,105.717,
2003-12,106.024,
2004-01,112.225,
2004-02,113.632,
2004-03,117.595,
2004-04,125.283,
2004-05,116.995,
2004-06,123.477,
2004-07,122.362,
2004-08,122.877,
2004-09,128.283,
2004-10,133.795,
2004-11,134.731,
2004-12,136.565,
2005-01,143.176,
2005-02,131.531,
2005-03,148.362,
2005-04,150.680,
2005-05,150.935,
2005-06,155.130,
2005-07,155.670,
2005-08,151.959,
2005-09,147.654,
2005-10,138.173,
2005-11,145.993,
2005-12,145.232,
2006-01,138.197,
2006-02,149.385,
2006-03,146.310,
2006-04,137.361,
2006-05,125.077,
2006-06,149.562,
2006-07,140.285,
2006-08,142.933,
2006-09,146.042,
2006-10,148.606,
2006-11,156.124,
2006-12,168.014,
2007-01,171.174,
2007-02,168.441,
2007-03,167.386,
2007-04,162.571,
2007-05,164.495,
2007-06,187.672,
2007-07,174.396,
2007-08,191.284,
2007-09,218.258,
2007-10,208.107,
2007-11,214.312,
2007-12,218.019,
2008-01,211.569,
2008-02,204.086,
2008-03,195.299,
2008-04,199.855,
2008-05,195.957,
2008-06,187.047,
2008-07,188.957,
2008-08,202.434,
2008-09,232.418,
2008-10,266.128,
2008-11,222.522,
2008-12,196.946,
2009-01,197.296,
2009-02,191.562,
2009-03,181.197,
2009-04,183.276,
2009-05,169.047,
2009-06,167.570,
2009-07,157.242,
2009-08,159.451,
2009-09,152.191,
2009-10,146.003,
2009-11,143.308,
2009-12,156.004,
2010-01,144.999,
2010-02,146.718,
2010-03,151.328,
2010-04,150.296,
2010-05,171.641,
2010-06,156.996,
2010-07,150.645,
2010-08,158.636,
2010-09,147.916,
2010-10,128.653,
2010-11,139.199,
2010-12,139.126,
2011-01,128.624,
2011-02,133.023,
2011-03,127.452,
2011-04,136.326,
2011-05,138.335,
2011-06,135.019,
2011-07,132.109,
2011-08,143.212,
2011-09,150.015,
2011-10,145.805,
2011-11,141.719,
2011-12,140.999,
2012-01,140.867,
2012-02,138.444,
2012-03,141.178,
2012-04,141.539,
2012-05,150.128,
2012-06,142.222,
2012-07,142.281,
2012-08,143.875,
2012-09,147.714,
2012-10,158.204,
2012-11,150.467,
2012-12,143.163,
2013-01,129.516,
2013-02,137.419,
2013-03,142.483,
2013-04,143.175,
2013-05,143.945,
2013-06,144.161,
2013-07,139.994,
2013-08,134.894,
2013-09,130.849,
2013-10,141.799,
2013-11,142.489,
2013-12,127.006,
2014-01,155.083,
2014-02,154.142,
2014-03,149.627,
2014-04,150.042,
2014-05,150.419,
2014-06,162.739,
2014-07,188.038,
2014-08,185.801,
2014-09,176.891,
2014-10,204.004,
2014-11,197.922,
2014-12,179.240,
