"",BBK01.QUY042,BBK01.QUY042_FLAGS
"",Consolidated German banks: Loans and advances to non- residents / Uruguay / All currencies,
unit,Euro (hypothetically euro-based),
unit multiplier,billion,
last update,2015-02-02 08:37:15,
2002-03,2.456,
2002-04,0.703,
2002-05,0.678,
2002-06,0.604,
2002-07,0.590,
2002-08,0.539,
2002-09,0.554,
2002-10,0.507,
2002-11,0.485,
2002-12,0.334,
2003-01,0.283,
2003-02,0.163,
2003-03,0.161,
2003-04,0.143,
2003-05,0.137,
2003-06,0.138,
2003-07,0.137,
2003-08,0.143,
2003-09,0.147,
2003-10,0.150,
2003-11,0.165,
2003-12,0.143,
2004-01,0.135,
2004-02,0.155,
2004-03,0.131,
2004-04,0.153,
2004-05,0.158,
2004-06,0.145,
2004-07,0.139,
2004-08,0.107,
2004-09,0.117,
2004-10,0.097,
2004-11,0.110,
2004-12,0.085,
2005-01,0.213,
2005-02,0.223,
2005-03,0.215,
2005-04,0.081,
2005-05,0.082,
2005-06,0.147,
2005-07,0.095,
2005-08,0.133,
2005-09,0.127,
2005-10,0.159,
2005-11,0.095,
2005-12,0.081,
2006-01,0.167,
2006-02,0.166,
2006-03,0.157,
2006-04,0.173,
2006-05,0.143,
2006-06,0.154,
2006-07,0.134,
2006-08,0.129,
2006-09,0.153,
2006-10,0.176,
2006-11,0.179,
2006-12,0.119,
2007-01,0.148,
2007-02,0.179,
2007-03,0.219,
2007-04,0.228,
2007-05,0.211,
2007-06,0.227,
2007-07,0.228,
2007-08,0.232,
2007-09,0.228,
2007-10,0.245,
2007-11,0.253,
2007-12,0.149,
2008-01,0.214,
2008-02,0.213,
2008-03,0.225,
2008-04,0.221,
2008-05,0.217,
2008-06,0.246,
2008-07,0.278,
2008-08,0.281,
2008-09,0.389,
2008-10,0.413,
2008-11,0.381,
2008-12,0.364,
2009-01,0.402,
2009-02,0.381,
2009-03,0.365,
2009-04,0.354,
2009-05,0.334,
2009-06,0.344,
2009-07,0.324,
2009-08,0.191,
2009-09,0.351,
2009-10,0.147,
2009-11,0.309,
2009-12,0.541,
2010-01,0.348,
2010-02,0.357,
2010-03,0.389,
2010-04,0.387,
2010-05,0.418,
2010-06,0.179,
2010-07,0.382,
2010-08,0.428,
2010-09,0.175,
2010-10,0.145,
2010-11,0.146,
2010-12,0.192,
2011-01,0.204,
2011-02,0.173,
2011-03,0.188,
2011-04,0.206,
2011-05,0.197,
2011-06,0.195,
2011-07,0.196,
2011-08,0.231,
2011-09,0.270,
2011-10,0.254,
2011-11,0.249,
2011-12,0.270,
2012-01,0.313,
2012-02,0.275,
2012-03,0.251,
2012-04,0.296,
2012-05,0.292,
2012-06,0.326,
2012-07,0.333,
2012-08,0.311,
2012-09,0.299,
2012-10,0.283,
2012-11,0.326,
2012-12,0.247,
2013-01,0.232,
2013-02,0.214,
2013-03,0.274,
2013-04,0.280,
2013-05,0.282,
2013-06,0.332,
2013-07,0.298,
2013-08,0.276,
2013-09,0.290,
2013-10,0.258,
2013-11,0.281,
2013-12,0.270,
2014-01,0.295,
2014-02,0.301,
2014-03,0.286,
2014-04,0.253,
2014-05,0.271,
2014-06,0.271,
2014-07,0.282,
2014-08,0.290,
2014-09,0.412,
2014-10,0.452,
