"",BBK01.OU7646,BBK01.OU7646_FLAGS
"",Number of reporting credit institutions / Banks majority-owned by foreign banks,
unit,ANZAHL (hypothetically euro-based),
unit multiplier,one,
last update,2015-02-05 08:15:55,
1985-12,42,
1986-01,43,
1986-02,43,
1986-03,43,
1986-04,43,
1986-05,44,
1986-06,44,
1986-07,43,
1986-08,44,
1986-09,45,
1986-10,48,
1986-11,47,
1986-12,48,
1987-01,50,
1987-02,50,
1987-03,49,
1987-04,49,
1987-05,50,
1987-06,50,
1987-07,50,
1987-08,50,
1987-09,50,
1987-10,50,
1987-11,50,
1987-12,51,
1988-01,51,
1988-02,52,
1988-03,52,
1988-04,52,
1988-05,53,
1988-06,53,
1988-07,53,
1988-08,53,
1988-09,54,
1988-10,56,
1988-11,56,
1988-12,56,
1989-01,57,
1989-02,58,
1989-03,58,
1989-04,59,
1989-05,60,
1989-06,61,
1989-07,62,
1989-08,65,
1989-09,65,
1989-10,65,
1989-11,65,
1989-12,65,
1990-01,67,
1990-02,68,
1990-03,68,
1990-04,68,
1990-05,69,
1990-06,71,
1990-07,73,
1990-08,77,
1990-09,77,
1990-10,77,
1990-11,78,
1990-12,79,
1991-01,79,
1991-02,79,
1991-03,80,
1991-04,80,
1991-05,81,
1991-06,81,
1991-07,82,
1991-08,82,
1991-09,82,
1991-10,82,
1991-11,82,
1991-12,83,
1992-01,82,
1992-02,82,
1992-03,82,
1992-04,82,
1992-05,82,
1992-06,82,
1992-07,83,
1992-08,83,
1992-09,83,
1992-10,84,
1992-11,84,
1992-12,88,
1993-01,87,
1993-02,87,
1993-03,87,
1993-04,88,
1993-05,88,
1993-06,87,
1993-07,86,
1993-08,86,
1993-09,88,
1993-10,89,
1993-11,89,
1993-12,89,
1994-01,87,
1994-02,87,
1994-03,89,
1994-04,89,
1994-05,88,
1994-06,89,
1994-07,92,
1994-08,92,
1994-09,93,
1994-10,94,
1994-11,94,
1994-12,95,
1995-01,92,
1995-02,91,
1995-03,91,
1995-04,91,
1995-05,90,
1995-06,90,
1995-07,90,
1995-08,90,
1995-09,90,
1995-10,90,
1995-11,88,
1995-12,88,
1996-01,87,
1996-02,87,
1996-03,87,
1996-04,86,
1996-05,84,
1996-06,84,
1996-07,85,
1996-08,85,
1996-09,84,
1996-10,82,
1996-11,81,
1996-12,80,
1997-01,79,
1997-02,78,
1997-03,78,
1997-04,78,
1997-05,78,
1997-06,77,
1997-07,76,
1997-08,76,
1997-09,76,
1997-10,76,
1997-11,76,
1997-12,76,
1998-01,75,
1998-02,74,
1998-03,74,
1998-04,74,
1998-05,75,
1998-06,75,
1998-07,74,
1998-08,72,
1998-09,73,
1998-10,72,
1998-11,72,
1998-12,72,
1999-01,67,
1999-02,68,
1999-03,66,
1999-04,64,
1999-05,63,
1999-06,63,
1999-07,62,
1999-08,62,
1999-09,62,
1999-10,62,
1999-11,61,
1999-12,61,
2000-01,61,
2000-02,57,
2000-03,57,
2000-04,57,
2000-05,57,
2000-06,57,
2000-07,57,
2000-08,57,
2000-09,57,
2000-10,57,
2000-11,57,
2000-12,56,
2001-01,55,
2001-02,56,
2001-03,54,
2001-04,54,
2001-05,54,
2001-06,55,
2001-07,55,
2001-08,56,
2001-09,56,
2001-10,55,
2001-11,54,
2001-12,53,
2002-01,53,
2002-02,51,
2002-03,51,
2002-04,52,
2002-05,54,
2002-06,52,
2002-07,51,
2002-08,52,
2002-09,52,
2002-10,49,
2002-11,48,
2002-12,49,
2003-01,48,
2003-02,48,
2003-03,48,
2003-04,48,
2003-05,48,
2003-06,48,
2003-07,48,
2003-08,47,
2003-09,47,
2003-10,45,
2003-11,45,
2003-12,45,
2004-01,44,
2004-02,44,
2004-03,44,
2004-04,44,
2004-05,44,
2004-06,44,
2004-07,42,
2004-08,42,
2004-09,42,
2004-10,42,
2004-11,42,
2004-12,42,
2005-01,42,
2005-02,42,
2005-03,41,
2005-04,41,
2005-05,42,
2005-06,42,
2005-07,42,
2005-08,42,
2005-09,42,
2005-10,41,
2005-11,41,
2005-12,41,
2006-01,43,
2006-02,43,
2006-03,47,
2006-04,47,
2006-05,47,
2006-06,47,
2006-07,47,
2006-08,47,
2006-09,47,
2006-10,47,
2006-11,47,
2006-12,46,
2007-01,46,
2007-02,43,
2007-03,43,
2007-04,43,
2007-05,43,
2007-06,43,
2007-07,43,
2007-08,44,
2007-09,44,
2007-10,43,
2007-11,43,
2007-12,43,
2008-01,43,
2008-02,43,
2008-03,45,
2008-04,45,
2008-05,45,
2008-06,45,
2008-07,45,
2008-08,45,
2008-09,45,
2008-10,44,
2008-11,44,
2008-12,45,
2009-01,46,
2009-02,47,
2009-03,47,
2009-04,47,
2009-05,48,
2009-06,47,
2009-07,48,
2009-08,47,
2009-09,47,
2009-10,47,
2009-11,46,
2009-12,44,
2010-01,44,
2010-02,44,
2010-03,41,
2010-04,41,
2010-05,41,
2010-06,44,
2010-07,44,
2010-08,42,
2010-09,41,
2010-10,42,
2010-11,42,
2010-12,42,
2011-01,42,
2011-02,41,
2011-03,41,
2011-04,41,
2011-05,41,
2011-06,41,
2011-07,41,
2011-08,39,
2011-09,40,
2011-10,40,
2011-11,40,
2011-12,40,
2012-01,40,
2012-02,39,
2012-03,39,
2012-04,39,
2012-05,40,
2012-06,40,
2012-07,40,
2012-08,40,
2012-09,40,
2012-10,40,
2012-11,39,
2012-12,37,
2013-01,37,
2013-02,37,
2013-03,37,
2013-04,36,
2013-05,36,
2013-06,36,
2013-07,36,
2013-08,36,
2013-09,36,
2013-10,36,
2013-11,37,
2013-12,37,
2014-01,37,
2014-02,37,
2014-03,37,
2014-04,37,
2014-05,37,
2014-06,37,
2014-07,37,
2014-08,37,
2014-09,37,
2014-10,36,
2014-11,36,
2014-12,36,Provisional value
"","General: Owing to the treatment of statistical breaks and revisions in the time series, see the section headed ""Data interpretation"" in the ""General notes"".",
