"",BBK01.OUP309,BBK01.OUP309_FLAGS
"",Time deposits of the federal states / Total / Foreign banks,
unit,Euro (hypothetically euro-based),
unit multiplier,billion,
last update,2015-02-05 09:24:24,
1999-01,0.042,
1999-02,0.043,
1999-03,0.082,
1999-04,0.075,
1999-05,0.086,
1999-06,0.086,
1999-07,0.113,
1999-08,0.077,
1999-09,0.123,
1999-10,0.126,
1999-11,0.045,
1999-12,0.065,
2000-01,0.116,
2000-02,0.115,
2000-03,0.106,
2000-04,0.096,
2000-05,0.106,
2000-06,0.169,
2000-07,0.159,
2000-08,0.108,
2000-09,0.151,
2000-10,0.170,
2000-11,0.095,
2000-12,0.112,
2001-01,0.263,
2001-02,0.249,
2001-03,0.171,
2001-04,0.146,
2001-05,0.123,
2001-06,0.198,
2001-07,0.298,
2001-08,0.172,
2001-09,0.254,
2001-10,0.227,
2001-11,0.056,
2001-12,0.175,
2002-01,0.282,
2002-02,0.237,
2002-03,0.270,
2002-04,0.213,
2002-05,0.142,
2002-06,0.186,
2002-07,0.269,
2002-08,0.215,
2002-09,0.212,
2002-10,0.204,
2002-11,0.158,
2002-12,0.164,
2003-01,0.082,
2003-02,0.155,
2003-03,0.407,
2003-04,0.146,
2003-05,0.180,
2003-06,0.319,
2003-07,0.186,
2003-08,0.060,
2003-09,0.286,
2003-10,0.306,
2003-11,0.104,
2003-12,0.114,
2004-01,0.069,
2004-02,0.066,
2004-03,0.070,
2004-04,0.109,
2004-05,0.053,
2004-06,0.322,
2004-07,0.091,
2004-08,0.077,
2004-09,0.273,
2004-10,0.236,
2004-11,0.057,
2004-12,0.074,
2005-01,0.027,
2005-02,0.060,
2005-03,0.117,
2005-04,0.200,
2005-05,0.099,
2005-06,0.129,
2005-07,0.104,
2005-08,0.062,
2005-09,0.596,
2005-10,0.583,
2005-11,0.277,
2005-12,0.500,
2006-01,0.535,
2006-02,0.598,
2006-03,0.693,
2006-04,0.568,
2006-05,0.469,
2006-06,0.861,
2006-07,0.427,
2006-08,0.582,
2006-09,1.176,
2006-10,1.108,
2006-11,0.687,
2006-12,0.700,
2007-01,1.104,
2007-02,0.740,
2007-03,0.884,
2007-04,0.940,
2007-05,0.705,
2007-06,1.363,
2007-07,1.550,
2007-08,1.178,
2007-09,0.980,
2007-10,0.956,
2007-11,1.234,
2007-12,2.149,
2008-01,1.932,
2008-02,1.668,
2008-03,1.151,
2008-04,1.415,
2008-05,1.509,
2008-06,2.329,
2008-07,2.594,
2008-08,2.598,
2008-09,1.898,
2008-10,1.493,
2008-11,1.207,
2008-12,1.022,
2009-01,1.090,
2009-02,1.076,
2009-03,1.065,
2009-04,0.929,
2009-05,1.546,
2009-06,2.281,
2009-07,1.523,
2009-08,1.563,
2009-09,1.316,
2009-10,0.613,
2009-11,0.516,
2009-12,0.627,
2010-01,0.457,
2010-02,0.876,
2010-03,0.874,
2010-04,1.102,
2010-05,1.029,
2010-06,1.609,
2010-07,1.496,
2010-08,1.757,
2010-09,2.347,
2010-10,1.515,
2010-11,1.169,
2010-12,1.370,
2011-01,1.510,
2011-02,1.509,
2011-03,1.577,
2011-04,1.497,
2011-05,2.056,
2011-06,2.122,
2011-07,1.668,
2011-08,1.712,
2011-09,2.120,
2011-10,1.437,
2011-11,1.020,
2011-12,1.273,
2012-01,1.887,
2012-02,2.403,
2012-03,2.182,
2012-04,2.274,
2012-05,2.243,
2012-06,2.356,
2012-07,2.094,
2012-08,2.012,
2012-09,1.886,
2012-10,1.495,
2012-11,1.434,
2012-12,1.307,
2013-01,1.370,
2013-02,1.355,
2013-03,1.654,
2013-04,2.206,
2013-05,2.161,
2013-06,2.130,
2013-07,2.106,
2013-08,2.111,
2013-09,2.006,
2013-10,1.582,
2013-11,1.640,
2013-12,1.415,
2014-01,1.547,
2014-02,1.605,
2014-03,1.770,
2014-04,1.597,
2014-05,1.923,
2014-06,2.197,
2014-07,2.057,
2014-08,2.459,
2014-09,1.842,
2014-10,1.180,
2014-11,1.059,
2014-12,1.108,Provisional value
