"",BBK01.WX0087,BBK01.WX0087_FLAGS
"",Zero-coupon euro swap curve / bootstrapped and interpolated / 15.0 years / end of month,
unit,,
unit multiplier,one,
last update,2015-02-02 10:29:28,
2002-01,5.429,
2002-02,5.490,
2002-03,5.758,
2002-04,5.682,
2002-05,5.685,
2002-06,5.482,
2002-07,5.333,
2002-08,5.138,
2002-09,4.977,
2002-10,5.161,
2002-11,5.131,
2002-12,4.869,
2003-01,4.750,
2003-02,4.692,
2003-03,4.797,
2003-04,4.817,
2003-05,4.468,
2003-06,4.578,
2003-07,4.897,
2003-08,4.806,
2003-09,4.742,
2003-10,4.918,
2003-11,5.031,
2003-12,4.910,
2004-01,4.937,
2004-02,4.773,
2004-03,4.683,
2004-04,4.856,
2004-05,5.016,
2004-06,4.905,
2004-07,4.806,
2004-08,4.631,
2004-09,4.576,
2004-10,4.475,
2004-11,4.313,
2004-12,4.174,
2005-01,3.988,
2005-02,4.172,
2005-03,4.095,
2005-04,3.950,
2005-05,3.789,
2005-06,3.615,
2005-07,3.731,
2005-08,3.566,
2005-09,3.596,
2005-10,3.806,
2005-11,3.837,
2005-12,3.670,
2006-01,3.873,
2006-02,3.870,
2006-03,4.180,
2006-04,4.367,
2006-05,4.442,
2006-06,4.499,
2006-07,4.383,
2006-08,4.190,
2006-09,4.103,
2006-10,4.050,
2006-11,4.017,
2006-12,4.280,
2007-01,4.436,
2007-02,4.292,
2007-03,4.429,
2007-04,4.507,
2007-05,4.763,
2007-06,4.973,
2007-07,4.817,
2007-08,4.796,
2007-09,4.875,
2007-10,4.812,
2007-11,4.834,
2007-12,4.901,
2008-01,4.661,
2008-02,4.623,
2008-03,4.684,
2008-04,4.847,
2008-05,5.019,
2008-06,5.093,
2008-07,4.932,
2008-08,4.761,
2008-09,4.738,
2008-10,4.713,
2008-11,4.215,
2008-12,3.955,
2009-01,4.127,
2009-02,3.932,
2009-03,3.919,
2009-04,3.905,
2009-05,4.214,
2009-06,4.140,
2009-07,4.071,
2009-08,3.957,
2009-09,3.983,
2009-10,4.010,
2009-11,3.969,
2009-12,4.117,
2010-01,3.916,
2010-02,3.877,
2010-03,3.828,
2010-04,3.702,
2010-05,3.412,
2010-06,3.397,
2010-07,3.451,
2010-08,2.666,
2010-09,2.958,
2010-10,3.190,
2010-11,3.502,
2010-12,3.768,
2011-01,3.892,
2011-02,3.843,
2011-03,4.042,
2011-04,3.954,
2011-05,3.778,
2011-06,3.897,
2011-07,3.609,
2011-08,3.345,
2011-09,2.871,
2011-10,2.964,
2011-11,3.110,
2011-12,2.727,
2012-01,2.616,
2012-02,2.644,
2012-03,2.711,
2012-04,2.617,
2012-05,1.958,
2012-06,2.347,
2012-07,2.207,
2012-08,2.141,
2012-09,2.243,
2012-10,2.269,
2012-11,2.182,
2012-12,2.078,
2013-01,2.347,
2013-02,2.265,
2013-03,2.182,
2013-04,1.966,
2013-05,2.275,
2013-06,2.481,
2013-07,2.450,
2013-08,2.698,
2013-09,2.567,
2013-10,2.512,
2013-11,2.542,
2013-12,2.704,
2014-01,2.419,
2014-02,2.400,
2014-03,2.323,
2014-04,2.229,
2014-05,2.097,
2014-06,1.971,
2014-07,1.874,
2014-08,1.494,
2014-09,1.640,
2014-10,1.523,
2014-11,1.328,
2014-12,1.168,
2015-01,0.927,
