"",BBK01.SU1058,BBK01.SU1058_FLAGS
"",Bearer debt securities outstanding / All building and loan associations,
unit,DM/EURO (hypothetically euro-based),
unit multiplier,billion,
last update,2015-02-02 10:44:33,
1973-12,-,Nothing exists
1974-01,-,Nothing exists
1974-02,-,Nothing exists
1974-03,-,Nothing exists
1974-04,-,Nothing exists
1974-05,-,Nothing exists
1974-06,-,Nothing exists
1974-07,-,Nothing exists
1974-08,-,Nothing exists
1974-09,-,Nothing exists
1974-10,-,Nothing exists
1974-11,-,Nothing exists
1974-12,-,Nothing exists
1975-01,-,Nothing exists
1975-02,-,Nothing exists
1975-03,-,Nothing exists
1975-04,-,Nothing exists
1975-05,-,Nothing exists
1975-06,-,Nothing exists
1975-07,0.026,
1975-08,0.026,
1975-09,0.032,
1975-10,0.038,
1975-11,0.038,
1975-12,0.041,
1976-01,0.041,
1976-02,0.041,
1976-03,0.041,
1976-04,0.041,
1976-05,0.041,
1976-06,0.041,
1976-07,0.041,
1976-08,0.041,
1976-09,0.041,
1976-10,0.041,
1976-11,0.041,
1976-12,0.041,
1977-01,0.041,
1977-02,0.041,
1977-03,0.041,
1977-04,0.039,
1977-05,0.039,
1977-06,0.034,
1977-07,0.034,
1977-08,0.019,
1977-09,0.020,
1977-10,0.020,
1977-11,0.020,
1977-12,0.020,
1978-01,0.020,
1978-02,0.020,
1978-03,0.020,
1978-04,0.046,
1978-05,0.046,
1978-06,0.046,
1978-07,0.054,
1978-08,0.054,
1978-09,0.091,
1978-10,0.096,
1978-11,0.097,
1978-12,0.099,
1979-01,0.101,
1979-02,0.116,
1979-03,0.116,
1979-04,0.096,
1979-05,0.096,
1979-06,0.096,
1979-07,0.140,
1979-08,0.155,
1979-09,0.167,
1979-10,0.172,
1979-11,0.172,
1979-12,0.173,
1980-01,0.178,
1980-02,0.178,
1980-03,0.178,
1980-04,0.178,
1980-05,0.178,
1980-06,0.222,
1980-07,0.246,
1980-08,0.282,
1980-09,0.281,
1980-10,0.281,
1980-11,0.281,
1980-12,0.281,
1981-01,0.281,
1981-02,0.280,
1981-03,0.280,
1981-04,0.316,
1981-05,0.316,
1981-06,0.316,
1981-07,0.316,
1981-08,0.301,
1981-09,0.301,
1981-10,0.303,
1981-11,0.303,
1981-12,0.282,
1982-01,0.282,
1982-02,0.282,
1982-03,0.282,
1982-04,0.231,
1982-05,0.231,
1982-06,0.206,
1982-07,0.205,
1982-08,0.205,
1982-09,0.205,
1982-10,0.230,
1982-11,0.229,
1982-12,0.231,
1983-01,0.262,
1983-02,0.277,
1983-03,0.303,
1983-04,0.307,
1983-05,0.330,
