"",BBK01.TUD429,BBK01.TUD429_FLAGS
"",Deposits of banks (MFIs) in the euro area / in other member states / German contribution,
unit,DM/EURO (hypothetically euro-based),
unit multiplier,million,
last update,2015-02-26 15:20:16,
1979-12,16283,
1980-01,15230,
1980-02,15432,
1980-03,15885,
1980-04,16034,
1980-05,15911,
1980-06,16190,
1980-07,15895,
1980-08,16239,
1980-09,16410,
1980-10,16628,
1980-11,16832,
1980-12,17311,
1981-01,16855,
1981-02,16942,
1981-03,18155,
1981-04,17544,
1981-05,17837,
1981-06,17838,
1981-07,18283,
1981-08,17794,
1981-09,17669,
1981-10,17384,
1981-11,17538,
1981-12,18477,
1982-01,17769,
1982-02,17796,
1982-03,18100,
1982-04,17501,
1982-05,17534,
1982-06,17977,
1982-07,18100,
1982-08,18290,
1982-09,18507,
1982-10,18368,
1982-11,18200,
1982-12,18854,
1983-01,17951,
1983-02,17945,
1983-03,18119,
1983-04,17831,
1983-05,18108,
1983-06,18804,
1983-07,18624,
1983-08,18543,
1983-09,18563,
1983-10,18412,
1983-11,18469,
1983-12,18953,
1984-01,18021,
1984-02,17767,
1984-03,18005,
1984-04,18494,
1984-05,18713,
1984-06,18903,
1984-07,19350,
1984-08,19337,
1984-09,20424,
1984-10,20395,
1984-11,20514,
1984-12,22031,
1985-01,21301,
1985-02,21929,
1985-03,21006,
1985-04,20990,
1985-05,20541,
1985-06,21180,
1985-07,20354,
1985-08,20617,
1985-09,20652,
1985-10,20881,
1985-11,21462,
1985-12,22378,
1986-01,21580,
1986-02,21273,
1986-03,22136,
1986-04,21868,
1986-05,21969,
1986-06,22107,
1986-07,21552,
1986-08,21685,
1986-09,23498,
1986-10,23713,
1986-11,23247,
1986-12,23642,
1987-01,23478,
1987-02,23096,
1987-03,23373,
1987-04,23861,
1987-05,23831,
1987-06,24508,
1987-07,24459,
1987-08,24503,
1987-09,25167,
1987-10,26127,
1987-11,25184,
1987-12,25014,
1988-01,25201,
1988-02,25226,
1988-03,25732,
1988-04,25350,
1988-05,25939,
1988-06,26748,
1988-07,27932,
1988-08,28457,
1988-09,28361,
1988-10,28311,
1988-11,28214,
1988-12,28145,
1989-01,28799,
1989-02,29177,
1989-03,29948,
1989-04,30955,
1989-05,32493,
1989-06,32542,
1989-07,31616,
1989-08,32056,
1989-09,32359,
1989-10,32700,
1989-11,32739,
1989-12,32711,
1990-01,33423,
1990-02,34133,
1990-03,34276,
1990-04,34648,
1990-05,34744,
1990-06,38662,
1990-07,39441,
1990-08,39637,
1990-09,40896,
1990-10,40119,
1990-11,39853,
1990-12,40342,
1991-01,40504,
1991-02,41073,
1991-03,44305,
1991-04,43629,
1991-05,42674,
1991-06,44001,
1991-07,43204,
1991-08,43840,
1991-09,42673,
1991-10,43487,
1991-11,43322,
1991-12,42452,
1992-01,43596,
1992-02,44601,
1992-03,45945,
1992-04,46658,
1992-05,46649,
1992-06,46527,
1992-07,45857,
1992-08,46308,
1992-09,49983,
1992-10,50256,
1992-11,51363,
1992-12,51837,
1993-01,51157,
1993-02,53219,
1993-03,53510,
1993-04,53091,
1993-05,53756,
1993-06,55733,
1993-07,56584,
1993-08,56789,
1993-09,56107,
1993-10,57724,
1993-11,58837,
1993-12,60374,
1994-01,61758,
1994-02,59501,
1994-03,60977,
1994-04,61663,
1994-05,63634,
1994-06,64864,
1994-07,67065,
1994-08,68974,
1994-09,71527,
1994-10,73191,
1994-11,76298,
1994-12,85574,
1995-01,86725,
1995-02,89678,
1995-03,91410,
1995-04,89937,
1995-05,91211,
1995-06,90876,
1995-07,88603,
1995-08,91969,
1995-09,90919,
1995-10,93793,
1995-11,93931,
1995-12,91818,
1996-01,92887,
1996-02,94001,
1996-03,99288,
1996-04,98608,
1996-05,98625,
1996-06,98004,
1996-07,96007,
1996-08,95760,
1996-09,95969,
1996-10,97066,
1996-11,98810,
1996-12,99745,
