"",BBK01.OUA050,BBK01.OUA050_FLAGS
"",Time deposits of domestic non-profit institutions / All categories of banks,
unit,DM/Euro (hypothetically euro-based),
unit multiplier,billion,
last update,2015-02-05 09:20:47,
1968-12,1.960,
1969-01,2.011,
1969-02,2.021,
1969-03,2.009,
1969-04,2.066,
1969-05,2.237,
1969-06,2.137,
1969-07,2.120,
1969-08,2.131,
1969-09,2.258,
1969-10,2.298,
1969-11,2.231,
1969-12,2.228,
1970-01,2.164,
1970-02,2.212,
1970-03,2.176,
1970-04,2.266,
1970-05,2.285,
1970-06,2.344,
1970-07,2.466,
1970-08,2.505,
1970-09,2.432,
1970-10,2.484,
1970-11,2.505,
1970-12,2.528,
1971-01,2.498,
1971-02,2.647,
1971-03,2.623,
1971-04,2.669,
1971-05,2.677,
1971-06,2.718,
1971-07,2.801,
1971-08,2.800,
1971-09,2.796,
1971-10,2.812,
1971-11,2.821,
1971-12,2.958,
1972-01,2.816,
1972-02,2.983,
1972-03,2.981,
1972-04,2.969,
1972-05,3.095,
1972-06,3.077,
1972-07,3.116,
1972-08,3.213,
1972-09,3.129,
1972-10,3.116,
1972-11,3.277,
1972-12,3.534,
1973-01,3.522,
1973-02,3.667,
1973-03,3.687,
1973-04,3.692,
1973-05,3.921,
1973-06,3.934,
1973-07,4.035,
1973-08,4.211,
1973-09,4.316,
1973-10,4.418,
1973-11,4.425,
1973-12,4.627,
1974-01,4.689,
1974-02,4.814,
1974-03,4.870,
1974-04,5.066,
1974-05,5.187,
1974-06,5.102,
1974-07,5.047,
1974-08,5.167,
1974-09,5.119,
1974-10,5.235,
1974-11,5.080,
1974-12,5.140,
1975-01,5.192,
1975-02,5.237,
1975-03,5.040,
1975-04,4.839,
1975-05,4.794,
1975-06,4.698,
1975-07,4.700,
1975-08,4.622,
1975-09,4.505,
1975-10,4.476,
1975-11,4.370,
1975-12,4.541,
1976-01,4.416,
1976-02,4.452,
1976-03,4.358,
1976-04,4.426,
1976-05,4.470,
1976-06,4.485,
1976-07,4.458,
1976-08,4.591,
1976-09,4.594,
1976-10,4.682,
1976-11,4.539,
1976-12,4.915,
1977-01,4.849,
1977-02,4.977,
1977-03,4.992,
1977-04,5.168,
1977-05,5.259,
1977-06,5.232,
1977-07,5.194,
1977-08,5.254,
1977-09,5.229,
1977-10,5.329,
1977-11,5.204,
1977-12,5.631,
1978-01,5.406,
1978-02,5.454,
1978-03,5.367,
1978-04,5.515,
1978-05,5.689,
1978-06,5.645,
1978-07,5.731,
1978-08,5.880,
1978-09,5.787,
1978-10,5.922,
1978-11,5.791,
1978-12,6.124,
1979-01,6.105,
1979-02,6.270,
1979-03,6.193,
1979-04,6.258,
1979-05,6.557,
1979-06,6.567,
1979-07,6.565,
1979-08,6.684,
1979-09,6.745,
1979-10,6.844,
1979-11,6.774,
1979-12,7.137,
1980-01,7.161,
1980-02,7.316,
1980-03,7.303,
1980-04,7.343,
1980-05,7.767,
1980-06,7.691,
1980-07,7.727,
1980-08,7.859,
1980-09,7.772,
1980-10,7.830,
1980-11,7.617,
1980-12,7.927,
1981-01,7.868,
1981-02,8.028,
1981-03,8.067,
1981-04,8.116,
1981-05,8.493,
1981-06,8.368,
1981-07,8.401,
1981-08,8.667,
1981-09,8.731,
1981-10,8.727,
1981-11,8.549,
1981-12,8.904,
1982-01,8.740,
1982-02,8.935,
1982-03,8.868,
1982-04,8.861,
1982-05,9.251,
1982-06,9.239,
1982-07,9.149,
1982-08,9.273,
1982-09,9.136,
1982-10,9.124,
1982-11,8.787,
1982-12,9.239,
1983-01,9.079,
1983-02,9.302,
1983-03,9.200,
1983-04,9.165,
1983-05,9.404,
1983-06,9.362,
1983-07,9.385,
1983-08,9.517,
1983-09,9.365,
1983-10,9.365,
1983-11,9.129,
1983-12,9.664,
1984-01,9.467,
1984-02,9.802,
1984-03,9.870,
1984-04,10.000,
1984-05,10.271,
1984-06,10.234,
1984-07,10.018,
1984-08,10.281,
1984-09,10.219,
1984-10,10.337,
1984-11,10.043,
1984-12,10.309,
1985-01,10.461,
1985-02,10.739,
1985-03,10.715,
1985-04,10.643,
1985-05,10.890,
1985-06,10.769,
1985-07,10.925,
1985-08,11.114,
1985-09,10.900,
1985-10,10.951,
1985-11,10.531,
1985-12,10.800,
1986-01,10.937,
1986-02,11.152,
1986-03,11.110,
1986-04,11.149,
1986-05,11.352,
1986-06,11.412,
1986-07,11.601,
1986-08,11.825,
1986-09,11.857,
1986-10,11.779,
1986-11,11.418,
1986-12,11.810,
1987-01,12.058,
1987-02,12.229,
1987-03,12.222,
1987-04,12.199,
1987-05,12.365,
1987-06,12.243,
1987-07,12.395,
1987-08,12.653,
1987-09,12.685,
1987-10,12.662,
1987-11,12.182,
1987-12,12.687,
1988-01,12.794,
1988-02,12.971,
1988-03,12.999,
1988-04,12.942,
1988-05,13.076,
1988-06,12.931,
1988-07,13.033,
1988-08,13.349,
1988-09,13.282,
1988-10,13.334,
1988-11,12.813,
1988-12,13.556,
1989-01,13.504,
1989-02,13.797,
1989-03,13.967,
1989-04,14.170,
1989-05,14.271,
1989-06,14.225,
1989-07,14.361,
1989-08,14.689,
1989-09,14.673,
1989-10,14.810,
1989-11,14.436,
1989-12,14.931,
1990-01,15.231,
1990-02,15.457,
1990-03,15.740,
1990-04,15.432,
1990-05,15.502,
1990-06,15.579,
1990-07,15.583,
1990-08,15.946,
1990-09,15.747,
1990-10,15.938,
1990-11,15.399,
1990-12,16.368,
1991-01,16.456,
1991-02,16.929,
1991-03,17.109,
1991-04,16.924,
1991-05,17.121,
1991-06,16.917,
1991-07,16.908,
1991-08,17.329,
1991-09,17.188,
1991-10,17.201,
1991-11,16.665,
1991-12,17.153,
1992-01,17.639,
1992-02,18.041,
1992-03,18.189,
1992-04,18.258,
1992-05,18.436,
1992-06,18.331,
1992-07,18.372,
1992-08,18.267,
1992-09,18.559,
1992-10,18.457,
1992-11,17.554,
1992-12,18.242,
1993-01,18.560,
1993-02,19.278,
1993-03,19.764,
1993-04,20.212,
1993-05,20.687,
1993-06,20.644,
1993-07,20.709,
1993-08,21.162,
1993-09,21.496,
1993-10,20.954,
1993-11,20.547,
1993-12,21.545,
1994-01,22.204,
1994-02,22.861,
1994-03,23.643,
1994-04,23.414,
1994-05,23.713,
1994-06,23.638,
1994-07,22.954,
1994-08,23.261,
1994-09,23.500,
1994-10,22.785,
1994-11,22.106,
1994-12,22.924,
1995-01,21.087,
1995-02,21.069,
1995-03,20.837,
1995-04,20.124,
1995-05,20.166,
1995-06,19.768,
1995-07,19.117,
1995-08,19.544,
1995-09,19.424,
1995-10,18.942,
1995-11,18.354,
1995-12,18.226,
1996-01,18.429,
1996-02,18.591,
1996-03,19.227,
1996-04,18.185,
1996-05,18.166,
1996-06,18.245,
1996-07,17.755,
1996-08,18.147,
1996-09,17.830,
1996-10,16.892,
1996-11,16.308,
1996-12,16.477,
1997-01,16.496,
1997-02,16.655,
1997-03,16.923,
1997-04,16.243,
1997-05,16.507,
1997-06,16.146,
1997-07,15.782,
1997-08,16.119,
1997-09,15.727,
1997-10,15.301,
1997-11,14.687,
1997-12,15.507,
1998-01,15.559,
1998-02,15.649,
1998-03,15.970,
1998-04,15.680,
1998-05,15.755,
1998-06,15.808,
1998-07,15.779,
1998-08,16.069,
1998-09,15.947,
1998-10,15.525,
1998-11,15.057,
1998-12,16.063,
1999-01,16.760,
1999-02,16.995,
1999-03,17.485,
1999-04,16.898,
1999-05,17.165,
1999-06,17.081,
1999-07,16.154,
1999-08,16.415,
1999-09,16.355,
1999-10,16.360,
1999-11,16.412,
1999-12,16.804,
2000-01,16.478,
