"",BBK01.OUK367,BBK01.OUK367_FLAGS
"",Lending to foreign enterprises and households / Total / Regional institutions of credit cooperatives,
unit,Euro (hypothetically euro-based),
unit multiplier,billion,
last update,2015-02-05 09:00:05,
1999-01,4.266,
1999-02,4.457,
1999-03,4.580,
1999-04,5.110,
1999-05,5.884,
1999-06,6.543,
1999-07,6.160,
1999-08,6.169,
1999-09,6.544,
1999-10,6.915,
1999-11,7.262,
1999-12,7.460,
2000-01,7.444,
2000-02,7.704,
2000-03,7.781,
2000-04,8.209,
2000-05,8.572,
2000-06,8.051,
2000-07,8.429,
2000-08,9.004,
2000-09,9.910,
2000-10,12.230,
2000-11,12.126,
2000-12,11.911,
2001-01,11.728,
2001-02,12.804,
2001-03,13.518,
2001-04,14.099,
2001-05,14.578,
2001-06,14.725,
2001-07,14.073,
2001-08,13.307,
2001-09,14.162,
2001-10,13.551,
2001-11,13.121,
2001-12,13.085,
2002-01,12.836,
2002-02,12.600,
2002-03,12.508,
2002-04,12.749,
2002-05,12.242,
2002-06,11.930,
2002-07,11.960,
2002-08,11.801,
2002-09,11.265,
2002-10,11.529,
2002-11,11.757,
2002-12,11.400,
2003-01,10.957,
2003-02,11.420,
2003-03,10.954,
2003-04,10.812,
2003-05,10.543,
2003-06,10.784,
2003-07,10.688,
2003-08,10.254,
2003-09,9.939,
2003-10,10.703,
2003-11,10.296,
2003-12,9.603,
2004-01,10.042,
2004-02,10.082,
2004-03,10.188,
2004-04,10.484,
2004-05,10.369,
2004-06,10.344,
2004-07,10.919,
2004-08,11.234,
2004-09,11.538,
2004-10,12.291,
2004-11,13.512,
2004-12,11.925,
2005-01,12.920,
2005-02,12.888,
2005-03,15.030,
2005-04,15.745,
2005-05,16.823,
2005-06,18.989,
2005-07,18.365,
2005-08,18.443,
2005-09,18.757,
2005-10,19.541,
2005-11,20.772,
2005-12,19.946,
2006-01,21.723,
2006-02,21.853,
2006-03,22.638,
2006-04,23.751,
2006-05,25.035,
2006-06,25.671,
2006-07,24.768,
2006-08,25.288,
2006-09,26.384,
2006-10,27.440,
2006-11,29.460,
2006-12,25.829,
2007-01,25.856,
2007-02,26.633,
2007-03,27.057,
2007-04,27.685,
2007-05,28.915,
2007-06,30.284,
2007-07,30.981,
2007-08,33.911,
2007-09,36.418,
2007-10,38.644,
2007-11,39.839,
2007-12,41.703,
2008-01,41.549,
2008-02,40.466,
2008-03,41.109,
2008-04,40.274,
2008-05,41.098,
2008-06,40.519,
2008-07,41.192,
2008-08,41.400,
2008-09,41.937,
2008-10,41.931,
2008-11,38.113,
2008-12,36.679,
2009-01,35.290,
2009-02,34.641,
2009-03,32.284,
2009-04,31.971,
2009-05,30.830,
2009-06,33.730,
2009-07,28.780,
2009-08,27.275,
2009-09,27.490,
2009-10,27.417,
2009-11,27.462,
2009-12,26.867,
2010-01,26.635,
2010-02,26.292,
2010-03,25.781,
2010-04,25.170,
2010-05,25.854,
2010-06,24.363,
2010-07,23.487,
2010-08,23.758,
2010-09,22.070,
2010-10,21.477,
2010-11,22.524,
2010-12,21.311,
2011-01,21.837,
2011-02,21.940,
2011-03,21.673,
2011-04,21.081,
2011-05,21.842,
2011-06,22.063,
2011-07,21.571,
2011-08,20.901,
2011-09,19.770,
2011-10,20.004,
2011-11,20.239,
2011-12,20.264,
2012-01,19.012,
2012-02,18.584,
2012-03,18.632,
2012-04,18.314,
2012-05,18.322,
2012-06,18.739,
2012-07,18.746,
2012-08,18.829,
2012-09,19.370,
2012-10,20.944,
2012-11,20.689,
2012-12,20.400,
2013-01,19.429,
2013-02,19.095,
2013-03,19.835,
2013-04,19.233,
2013-05,18.868,
2013-06,19.685,
2013-07,18.872,
2013-08,18.893,
2013-09,19.953,
2013-10,19.699,
2013-11,19.632,
2013-12,20.007,
2014-01,20.983,
2014-02,20.679,
2014-03,20.064,
2014-04,17.370,
2014-05,18.112,
2014-06,18.372,
2014-07,18.075,
2014-08,17.632,
2014-09,16.603,
2014-10,15.928,
2014-11,15.623,
2014-12,15.819,Provisional value
