"",BBK01.OUM032,BBK01.OUM032_FLAGS
"",Time deposits of foreign banks (MFIs) / medium- and longtherm / Mortgage banks,
unit,DM/Euro (hypothetically euro-based),
unit multiplier,billion,
last update,2015-02-05 09:11:30,
1968-12,0.066,
1969-01,0.065,
1969-02,0.065,
1969-03,0.065,
1969-04,0.065,
1969-05,0.063,
1969-06,0.058,
1969-07,0.057,
1969-08,0.057,
1969-09,0.060,
1969-10,0.060,
1969-11,0.059,
1969-12,0.059,
1970-01,0.060,
1970-02,0.061,
1970-03,0.074,
1970-04,0.075,
1970-05,0.080,
1970-06,0.104,
1970-07,0.108,
1970-08,0.109,
1970-09,0.118,
1970-10,0.160,
1970-11,0.240,
1970-12,0.283,
1971-01,0.277,
1971-02,0.297,
1971-03,0.309,
1971-04,0.344,
1971-05,0.372,
1971-06,0.415,
1971-07,0.509,
1971-08,0.534,
1971-09,0.552,
1971-10,0.518,
1971-11,0.497,
1971-12,0.515,
1972-01,0.508,
1972-02,0.504,
1972-03,0.491,
1972-04,0.457,
1972-05,0.449,
1972-06,0.403,
1972-07,0.312,
1972-08,0.305,
1972-09,0.294,
1972-10,0.291,
1972-11,0.262,
1972-12,0.252,
1973-01,0.253,
1973-02,0.253,
1973-03,0.250,
1973-04,0.216,
1973-05,0.197,
1973-06,0.177,
1973-07,0.126,
1973-08,0.125,
1973-09,0.125,
1973-10,0.125,
1973-11,0.125,
1973-12,0.134,
1974-01,0.134,
1974-02,0.136,
1974-03,0.154,
1974-04,0.163,
1974-05,0.193,
1974-06,0.193,
1974-07,0.185,
1974-08,0.192,
1974-09,0.201,
1974-10,0.199,
1974-11,0.220,
1974-12,0.241,
1975-01,0.231,
1975-02,0.235,
1975-03,0.249,
1975-04,0.253,
1975-05,0.253,
1975-06,0.260,
1975-07,0.255,
1975-08,0.261,
1975-09,0.284,
1975-10,0.320,
1975-11,0.334,
1975-12,0.376,
1976-01,0.396,
1976-02,0.458,
1976-03,0.456,
1976-04,0.466,
1976-05,0.462,
1976-06,0.462,
1976-07,0.464,
1976-08,0.496,
1976-09,0.500,
1976-10,0.501,
1976-11,0.548,
1976-12,0.571,
1977-01,0.575,
1977-02,0.584,
1977-03,0.619,
1977-04,0.620,
1977-05,0.620,
1977-06,0.621,
1977-07,0.628,
1977-08,0.612,
1977-09,0.594,
1977-10,0.619,
1977-11,0.663,
1977-12,0.733,
1978-01,0.774,
1978-02,0.810,
1978-03,0.817,
1978-04,0.835,
1978-05,0.857,
1978-06,0.891,
1978-07,0.919,
1978-08,1.114,
1978-09,1.320,
1978-10,1.485,
1978-11,1.652,
1978-12,1.799,
1979-01,1.927,
1979-02,2.105,
1979-03,2.292,
1979-04,2.442,
1979-05,2.540,
1979-06,2.631,
1979-07,2.786,
1979-08,2.920,
1979-09,3.169,
1979-10,3.359,
1979-11,3.565,
1979-12,3.665,
1980-01,3.679,
1980-02,3.832,
1980-03,3.865,
1980-04,3.862,
1980-05,3.905,
1980-06,3.969,
1980-07,4.001,
1980-08,3.991,
1980-09,3.870,
1980-10,3.800,
1980-11,3.848,
1980-12,3.813,
1981-01,3.818,
1981-02,3.788,
1981-03,3.660,
1981-04,3.594,
1981-05,3.635,
1981-06,3.592,
1981-07,3.544,
1981-08,3.508,
1981-09,3.470,
1981-10,3.452,
1981-11,3.383,
1981-12,3.336,
1982-01,3.311,
1982-02,3.256,
1982-03,3.203,
1982-04,3.139,
1982-05,3.120,
1982-06,3.097,
1982-07,3.130,
1982-08,3.105,
1982-09,3.061,
1982-10,3.013,
1982-11,3.073,
1982-12,3.109,
1983-01,3.160,
1983-02,3.135,
1983-03,2.990,
1983-04,2.838,
1983-05,2.795,
1983-06,2.700,
1983-07,2.635,
1983-08,2.582,
1983-09,2.465,
1983-10,2.343,
1983-11,2.186,
1983-12,2.087,
1984-01,2.045,
1984-02,1.978,
1984-03,1.937,
1984-04,1.938,
1984-05,1.931,
1984-06,1.889,
1984-07,1.863,
1984-08,1.886,
1984-09,1.832,
1984-10,1.832,
1984-11,1.822,
1984-12,1.833,
1985-01,1.792,
1985-02,1.782,
1985-03,1.684,
1985-04,1.620,
1985-05,1.607,
1985-06,1.531,
1985-07,1.478,
1985-08,1.525,
1985-09,1.555,
1985-10,1.584,
1985-11,1.588,
1985-12,1.576,
1986-01,1.703,
1986-02,1.722,
1986-03,1.726,
1986-04,1.737,
1986-05,1.761,
1986-06,1.783,
1986-07,1.921,
1986-08,1.960,
1986-09,1.979,
1986-10,2.028,
1986-11,1.990,
1986-12,1.996,
1987-01,2.103,
1987-02,2.102,
1987-03,2.133,
1987-04,2.112,
1987-05,2.094,
1987-06,2.073,
1987-07,2.021,
1987-08,2.006,
1987-09,2.028,
1987-10,1.988,
1987-11,1.980,
1987-12,2.009,
1988-01,1.993,
1988-02,1.952,
1988-03,1.927,
1988-04,1.906,
1988-05,2.142,
1988-06,2.152,
1988-07,2.125,
1988-08,2.132,
1988-09,2.191,
1988-10,2.197,
1988-11,2.010,
1988-12,2.008,
1989-01,2.010,
1989-02,2.014,
1989-03,1.996,
1989-04,2.001,
1989-05,1.999,
1989-06,1.960,
1989-07,1.967,
1989-08,1.996,
1989-09,1.978,
1989-10,1.969,
1989-11,1.951,
1989-12,1.978,
1990-01,1.949,
1990-02,1.964,
1990-03,1.921,
1990-04,1.915,
1990-05,1.951,
1990-06,1.917,
1990-07,1.920,
1990-08,1.921,
1990-09,1.921,
1990-10,1.900,
1990-11,1.910,
1990-12,1.914,
1991-01,1.887,
1991-02,1.883,
1991-03,1.881,
1991-04,1.872,
1991-05,1.864,
1991-06,1.835,
1991-07,1.820,
1991-08,1.846,
1991-09,1.822,
1991-10,1.845,
1991-11,1.866,
1991-12,1.822,
1992-01,1.762,
1992-02,1.710,
1992-03,1.694,
1992-04,1.712,
1992-05,1.708,
1992-06,1.650,
1992-07,1.667,
1992-08,1.618,
1992-09,1.655,
1992-10,1.655,
1992-11,1.668,
1992-12,1.646,
1993-01,1.619,
1993-02,1.579,
1993-03,1.487,
1993-04,1.456,
1993-05,1.710,
1993-06,1.680,
1993-07,1.712,
1993-08,1.709,
1993-09,1.703,
1993-10,2.454,
1993-11,3.145,
1993-12,3.774,
1994-01,3.803,
1994-02,4.517,
1994-03,4.434,
1994-04,4.501,
1994-05,4.473,
1994-06,4.447,
1994-07,4.442,
1994-08,4.526,
1994-09,4.520,
1994-10,4.471,
1994-11,5.242,
1994-12,5.229,
1995-01,5.363,
1995-02,5.920,
1995-03,6.216,
1995-04,6.194,
1995-05,6.308,
1995-06,6.823,
1995-07,6.825,
1995-08,6.981,
1995-09,6.927,
1995-10,7.207,
1995-11,7.213,
1995-12,7.212,
1996-01,7.709,
1996-02,7.860,
1996-03,8.150,
1996-04,8.139,
1996-05,8.099,
1996-06,8.094,
1996-07,8.543,
1996-08,8.699,
1996-09,8.720,
1996-10,8.582,
1996-11,9.034,
1996-12,9.264,
1997-01,9.199,
1997-02,9.428,
1997-03,9.570,
1997-04,9.674,
1997-05,9.670,
1997-06,9.759,
1997-07,9.708,
1997-08,9.732,
1997-09,9.704,
1997-10,9.724,
1997-11,9.808,
1997-12,9.810,
1998-01,9.900,
1998-02,9.882,
1998-03,10.080,
1998-04,10.097,
1998-05,10.088,
1998-06,10.121,
1998-07,10.001,
1998-08,10.042,
1998-09,9.944,
1998-10,9.943,
1998-11,9.768,
1998-12,10.108,
1999-01,9.350,
1999-02,1.386,
1999-03,1.421,
1999-04,1.434,
1999-05,1.429,
1999-06,1.448,
1999-07,1.416,
1999-08,1.398,
1999-09,1.389,
1999-10,1.585,
