"",BBK01.PQ0513,BBK01.PQ0513_FLAGS
"",Lending to financial institutions (excluding MFIs) and insurance / Branches of foreign banks,
unit,DM/Euro (hypothetically euro-based),
unit multiplier,billion,
last update,2015-02-16 10:32:18,
1968-10,0.005,
1969-01,0.004,
1969-04,0.004,
1969-07,0.002,
1969-10,0.011,
1970-01,0.008,
1970-04,0.009,
1970-07,0.017,
1970-10,0.021,
1971-01,0.018,
1971-04,0.010,
1971-07,0.017,
1971-10,0.015,
1972-01,0.021,
1972-04,0.023,
1972-07,0.056,
1972-10,0.059,
1973-01,0.058,
1973-04,0.052,
1973-07,0.071,
1973-10,0.079,
1974-01,0.051,
1974-04,0.070,
1974-07,0.097,
1974-10,0.063,
1975-01,0.047,
1975-04,0.058,
1975-07,0.041,
1975-10,0.086,
1976-01,0.057,
1976-04,0.054,
1976-07,0.063,
1976-10,0.041,
1977-01,0.056,
1977-04,0.029,
1977-07,0.052,
1977-10,0.041,
1978-01,0.058,
1978-04,0.060,
1978-07,0.064,
1978-10,0.082,
1979-01,0.063,
1979-04,0.078,
1979-07,0.078,
1979-10,0.081,
1980-01,0.058,
1980-04,0.040,
1980-07,0.057,
1980-10,0.090,
1981-01,0.062,
1981-04,0.064,
1981-07,0.110,
1981-10,0.162,
1982-01,0.112,
1982-04,0.106,
1982-07,0.124,
1982-10,0.166,
1983-01,0.227,
1983-04,0.258,
1983-07,0.234,
1983-10,0.407,
1984-01,0.390,
1984-04,0.537,
1984-07,0.467,
1984-10,0.598,
1985-01,0.580,
1985-04,0.649,
1985-07,0.561,
1985-10,0.611,
1986-01,0.503,
1986-04,0.439,
1986-07,0.421,
1986-10,0.421,
1987-01,0.434,
1987-04,0.406,
1987-07,0.488,
1987-10,0.459,
1988-01,0.520,
1988-04,0.434,
1988-07,0.464,
1988-10,0.505,
1989-01,0.519,
1989-04,0.516,
1989-07,0.494,
1989-10,0.397,
1990-01,0.418,
1990-04,0.410,
1990-07,0.420,
1990-10,0.351,
1991-01,0.335,
1991-04,0.347,
1991-07,0.296,
1991-10,0.318,
1992-01,0.305,
1992-04,0.290,
1992-07,0.309,
1992-10,0.429,
1993-01,0.364,
1993-04,0.437,
1993-07,0.404,
1993-10,0.387,
1994-01,0.465,
1994-04,0.489,
1994-07,0.504,
1994-10,0.523,
1995-01,0.680,
1995-04,0.632,
1995-07,0.596,
1995-10,0.696,
1996-01,0.808,
1996-04,1.543,
1996-07,1.415,
1996-10,2.226,
1997-01,1.574,
1997-04,2.889,
1997-07,1.456,
1997-10,1.359,
1998-01,1.389,
1998-04,1.900,
1998-07,1.478,
1998-10,1.335,
1999-01,1.605,
1999-04,1.458,
1999-07,1.596,
1999-10,1.190,
2000-01,5.251,
2000-04,2.206,
2000-07,2.122,
2000-10,1.187,
2001-01,8.632,
2001-04,1.430,
2001-07,1.637,
2001-10,1.784,
2002-01,4.054,
2002-04,1.855,
2002-07,1.340,
2002-10,1.416,
2003-01,4.879,
2003-04,1.325,
2003-07,1.239,
2003-10,1.720,
2004-01,2.539,
2004-04,1.553,
2004-07,1.778,
2004-10,1.553,
2005-01,1.391,
2005-04,1.580,
2005-07,1.473,
2005-10,1.817,
2006-01,1.674,
2006-04,2.222,
2006-07,2.111,
2006-10,2.011,
2007-01,3.736,
2007-04,3.385,
2007-07,2.372,
2007-10,3.057,
2008-01,2.541,
2008-04,3.501,
2008-07,5.252,
2008-10,5.954,
2009-01,5.554,
2009-04,5.089,
2009-07,6.095,
2009-10,5.931,
2010-01,5.101,
2010-04,5.321,
2010-07,4.960,
2010-10,5.298,
2011-01,5.387,
2011-04,5.484,
2011-07,5.140,
2011-10,5.356,
2012-01,5.075,
2012-04,5.434,
2012-07,5.087,
2012-10,2.362,
2013-01,2.184,
2013-04,2.335,
2013-07,1.828,
2013-10,1.918,
2014-01,1.776,
2014-04,1.814,
2014-07,2.520,
2014-10,2.702,
