"",BBK01.OUD215,BBK01.OUD215_FLAGS
"",Time deposits of local government and local government associations / for up and including 1 year / Regional banks and other commercial banks,
unit,DM/Euro (hypothetically euro-based),
unit multiplier,billion,
last update,2015-02-05 09:25:27,
1968-12,0.328,
1969-01,0.277,
1969-02,0.364,
1969-03,0.333,
1969-04,0.308,
1969-05,0.348,
1969-06,0.320,
1969-07,0.313,
1969-08,0.372,
1969-09,0.377,
1969-10,0.376,
1969-11,0.431,
1969-12,0.443,
1970-01,0.419,
1970-02,0.476,
1970-03,0.435,
1970-04,0.410,
1970-05,0.460,
1970-06,0.424,
1970-07,0.390,
1970-08,0.430,
1970-09,0.334,
1970-10,0.282,
1970-11,0.357,
1970-12,0.327,
1971-01,0.295,
1971-02,0.351,
1971-03,0.303,
1971-04,0.287,
1971-05,0.355,
1971-06,0.324,
1971-07,0.314,
1971-08,0.343,
1971-09,0.276,
1971-10,0.269,
1971-11,0.360,
1971-12,0.341,
1972-01,0.347,
1972-02,0.441,
1972-03,0.416,
1972-04,0.376,
1972-05,0.464,
1972-06,0.392,
1972-07,0.380,
1972-08,0.466,
1972-09,0.405,
1972-10,0.397,
1972-11,0.488,
1972-12,0.458,
1973-01,0.494,
1973-02,0.607,
1973-03,0.582,
1973-04,0.516,
1973-05,0.673,
1973-06,0.571,
1973-07,0.503,
1973-08,0.692,
1973-09,0.638,
1973-10,0.579,
1973-11,0.810,
1973-12,0.811,
1974-01,0.761,
1974-02,0.889,
1974-03,0.799,
1974-04,0.814,
1974-05,0.943,
1974-06,0.802,
1974-07,0.699,
1974-08,0.787,
1974-09,0.734,
1974-10,0.601,
1974-11,0.700,
1974-12,0.677,
1975-01,0.670,
1975-02,0.818,
1975-03,0.699,
1975-04,0.638,
1975-05,0.767,
1975-06,0.632,
1975-07,0.576,
1975-08,0.674,
1975-09,0.585,
1975-10,0.587,
1975-11,0.684,
1975-12,0.615,
1976-01,0.590,
1976-02,0.711,
1976-03,0.645,
1976-04,0.648,
1976-05,0.821,
1976-06,0.670,
1976-07,0.610,
1976-08,0.813,
1976-09,0.753,
1976-10,0.733,
1976-11,0.827,
1976-12,0.756,
1977-01,0.701,
1977-02,0.863,
1977-03,0.805,
1977-04,0.786,
1977-05,0.982,
1977-06,0.870,
1977-07,0.876,
1977-08,1.063,
1977-09,0.930,
1977-10,0.840,
1977-11,0.964,
1977-12,0.882,
1978-01,0.737,
1978-02,0.920,
1978-03,0.796,
1978-04,0.754,
1978-05,1.007,
1978-06,0.876,
1978-07,0.838,
1978-08,1.029,
1978-09,0.952,
1978-10,0.850,
1978-11,0.954,
1978-12,0.813,
1979-01,0.765,
1979-02,0.932,
1979-03,0.872,
1979-04,0.817,
1979-05,1.084,
1979-06,0.885,
1979-07,0.847,
1979-08,1.142,
1979-09,1.004,
1979-10,0.853,
1979-11,0.986,
1979-12,0.783,
1980-01,0.737,
1980-02,0.925,
1980-03,0.821,
1980-04,0.684,
1980-05,0.932,
1980-06,0.744,
1980-07,0.664,
1980-08,0.918,
1980-09,0.779,
1980-10,0.605,
1980-11,0.676,
1980-12,0.637,
1981-01,0.500,
1981-02,0.588,
1981-03,0.549,
1981-04,0.539,
1981-05,0.755,
1981-06,0.553,
1981-07,0.474,
1981-08,0.626,
1981-09,0.545,
1981-10,0.438,
1981-11,0.485,
1981-12,0.399,
1982-01,0.345,
1982-02,0.437,
1982-03,0.424,
1982-04,0.366,
1982-05,0.427,
1982-06,0.428,
1982-07,0.424,
1982-08,0.578,
1982-09,0.523,
1982-10,0.411,
1982-11,0.420,
1982-12,0.437,
1983-01,0.428,
1983-02,0.522,
1983-03,0.424,
1983-04,0.437,
1983-05,0.558,
1983-06,0.463,
1983-07,0.494,
1983-08,0.676,
1983-09,0.582,
1983-10,0.510,
1983-11,0.616,
1983-12,0.511,
1984-01,0.492,
1984-02,0.551,
1984-03,0.533,
1984-04,0.480,
1984-05,0.697,
1984-06,0.661,
1984-07,0.673,
1984-08,0.851,
1984-09,0.772,
1984-10,0.744,
1984-11,0.762,
1984-12,0.689,
1985-01,0.561,
1985-02,0.610,
1985-03,0.639,
1985-04,0.596,
1985-05,0.783,
1985-06,0.765,
1985-07,0.667,
1985-08,0.806,
1985-09,0.775,
1985-10,0.694,
1985-11,0.739,
1985-12,0.730,
1986-01,0.623,
1986-02,0.762,
1986-03,0.732,
1986-04,0.671,
1986-05,0.873,
1986-06,0.667,
1986-07,0.722,
1986-08,0.944,
1986-09,0.762,
1986-10,0.627,
1986-11,0.743,
1986-12,0.643,
1987-01,0.591,
1987-02,0.758,
1987-03,0.690,
1987-04,0.612,
1987-05,0.779,
1987-06,0.594,
1987-07,0.551,
1987-08,0.773,
1987-09,0.706,
1987-10,0.623,
1987-11,0.736,
1987-12,0.676,
1988-01,0.596,
1988-02,0.685,
1988-03,0.603,
1988-04,0.567,
