"",BBK01.OUD245,BBK01.OUD245_FLAGS
"",Deposits and borrowing (excl. savings deposits and bank savings bonds) / Domestic employees / Time deposits / for more than 2 years / Regional banks and other commercial banks,
unit,Euro (hypothetically euro-based),
unit multiplier,billion,
last update,2015-02-05 09:34:10,
1999-01,1.369,
1999-02,1.421,
1999-03,1.404,
1999-04,1.411,
1999-05,1.420,
1999-06,1.320,
1999-07,1.306,
1999-08,1.164,
1999-09,1.688,
1999-10,1.702,
1999-11,1.717,
1999-12,1.785,
2000-01,1.850,
2000-02,1.880,
2000-03,1.915,
2000-04,2.047,
2000-05,2.050,
2000-06,1.936,
2000-07,1.920,
2000-08,1.935,
2000-09,1.931,
2000-10,1.944,
2000-11,1.973,
2000-12,1.873,
2001-01,1.961,
2001-02,1.991,
2001-03,2.003,
2001-04,2.028,
2001-05,2.043,
2001-06,2.064,
2001-07,2.098,
2001-08,2.104,
2001-09,2.112,
2001-10,2.136,
2001-11,2.170,
2001-12,2.195,
2002-01,2.243,
2002-02,2.265,
2002-03,2.279,
2002-04,2.323,
2002-05,2.253,
2002-06,2.297,
2002-07,2.341,
2002-08,2.384,
2002-09,2.468,
2002-10,2.529,
2002-11,2.633,
2002-12,2.724,
2003-01,2.775,
2003-02,2.800,
2003-03,2.802,
2003-04,2.787,
2003-05,2.775,
2003-06,2.691,
2003-07,2.615,
2003-08,2.630,
2003-09,2.572,
2003-10,2.552,
2003-11,2.521,
2003-12,2.484,
2004-01,2.421,
2004-02,2.290,
2004-03,2.322,
2004-04,2.365,
2004-05,2.386,
2004-06,2.326,
2004-07,2.424,
2004-08,2.484,
2004-09,2.507,
2004-10,2.502,
2004-11,2.539,
2004-12,1.823,
2005-01,1.844,
2005-02,1.848,
2005-03,1.901,
2005-04,1.769,
2005-05,1.723,
2005-06,1.734,
2005-07,1.728,
2005-08,1.728,
2005-09,1.605,
2005-10,1.659,
2005-11,1.665,
2005-12,1.186,
2006-01,1.207,
2006-02,1.148,
2006-03,1.153,
2006-04,1.159,
2006-05,1.156,
2006-06,1.153,
2006-07,1.163,
2006-08,1.167,
2006-09,1.206,
2006-10,1.201,
2006-11,1.446,
2006-12,1.354,
2007-01,1.342,
2007-02,1.338,
2007-03,1.366,
2007-04,1.361,
2007-05,1.361,
2007-06,1.367,
2007-07,1.367,
2007-08,1.468,
2007-09,1.769,
2007-10,1.783,
2007-11,1.794,
2007-12,1.825,
2008-01,1.829,
2008-02,1.829,
2008-03,1.803,
2008-04,1.805,
2008-05,1.806,
2008-06,1.811,
2008-07,1.841,
2008-08,1.978,
2008-09,2.064,
2008-10,2.107,
2008-11,2.148,
2008-12,2.292,
2009-01,2.486,
2009-02,2.646,
2009-03,3.361,
2009-04,3.576,
2009-05,3.730,
2009-06,4.158,
2009-07,4.320,
2009-08,4.428,
2009-09,4.505,
2009-10,4.602,
2009-11,4.635,
2009-12,4.865,
2010-01,4.930,
2010-02,5.282,
2010-03,5.369,
2010-04,5.425,
2010-05,5.459,
2010-06,5.500,
2010-07,5.567,
2010-08,5.639,
2010-09,5.709,
2010-10,5.790,
2010-11,5.818,
2010-12,5.887,
2011-01,5.965,
2011-02,6.079,
2011-03,6.169,
2011-04,6.208,
2011-05,6.281,
2011-06,6.404,
2011-07,6.500,
2011-08,6.543,
2011-09,6.615,
2011-10,6.763,
2011-11,6.791,
2011-12,6.876,
2012-01,6.922,
2012-02,6.998,
2012-03,6.767,
2012-04,6.769,
2012-05,6.786,
2012-06,6.775,
2012-07,6.777,
2012-08,6.815,
2012-09,6.885,
2012-10,6.924,
2012-11,6.914,
2012-12,6.929,
2013-01,6.878,
2013-02,6.939,
2013-03,6.974,
2013-04,6.943,
2013-05,6.947,
2013-06,6.879,
2013-07,6.952,
2013-08,7.000,
2013-09,6.997,
2013-10,7.003,
2013-11,7.073,
2013-12,7.043,
2014-01,7.028,
2014-02,7.042,
2014-03,7.104,
2014-04,7.171,
2014-05,7.259,
2014-06,7.329,
2014-07,7.371,
2014-08,7.354,
2014-09,7.371,
2014-10,7.271,
2014-11,7.330,
2014-12,7.355,Provisional value
