"",BBK01.OUN001,BBK01.OUN001_FLAGS
"",Money market paper issued by banks (MFIs) / Special purpose banks,
unit,DM/Euro (hypothetically euro-based),
unit multiplier,billion,
last update,2015-02-05 08:44:26,
1993-12,-,Nothing exists
1994-01,-,Nothing exists
1994-02,-,Nothing exists
1994-03,-,Nothing exists
1994-04,-,Nothing exists
1994-05,-,Nothing exists
1994-06,-,Nothing exists
1994-07,-,Nothing exists
1994-08,-,Nothing exists
1994-09,-,Nothing exists
1994-10,-,Nothing exists
1994-11,-,Nothing exists
1994-12,-,Nothing exists
1995-01,0.026,
1995-02,0.026,
1995-03,0.026,
1995-04,0.051,
1995-05,0.054,
1995-06,0.079,
1995-07,0.079,
1995-08,0.105,
1995-09,0.182,
1995-10,0.156,
1995-11,0.156,
1995-12,0.156,
1996-01,0.171,
1996-02,0.271,
1996-03,0.302,
1996-04,0.274,
1996-05,0.277,
1996-06,0.143,
1996-07,0.118,
1996-08,0.118,
1996-09,0.041,
1996-10,0.041,
1996-11,0.041,
1996-12,0.026,
1997-01,0.126,
1997-02,0.151,
1997-03,0.151,
1997-04,0.176,
1997-05,0.176,
1997-06,0.175,
1997-07,0.179,
1997-08,0.179,
1997-09,0.179,
1997-10,0.153,
1997-11,0.159,
1997-12,0.108,
1998-01,0.142,
1998-02,0.367,
1998-03,0.369,
1998-04,0.383,
1998-05,0.407,
1998-06,0.384,
1998-07,0.392,
1998-08,0.423,
1998-09,0.477,
1998-10,0.251,
1998-11,0.277,
1998-12,0.305,
1999-01,0.238,
1999-02,0.438,
1999-03,0.463,
1999-04,0.438,
1999-05,0.377,
1999-06,0.407,
1999-07,0.423,
1999-08,0.438,
1999-09,0.412,
1999-10,0.652,
1999-11,1.301,
1999-12,1.968,
2000-01,1.669,
2000-02,1.669,
2000-03,2.012,
2000-04,2.082,
2000-05,2.223,
2000-06,2.723,
2000-07,3.292,
2000-08,3.866,
2000-09,4.335,
2000-10,4.151,
2000-11,3.570,
2000-12,3.096,
2001-01,3.056,
2001-02,2.890,
2001-03,2.892,
2001-04,2.978,
2001-05,2.274,
2001-06,1.823,
2001-07,1.390,
2001-08,0.711,
2001-09,0.375,
2001-10,0.564,
2001-11,0.349,
2001-12,0.049,
2002-01,0.049,
2002-02,-,Nothing exists
2002-03,-,Nothing exists
2002-04,-,Nothing exists
2002-05,-,Nothing exists
2002-06,-,Nothing exists
2002-07,-,Nothing exists
2002-08,-,Nothing exists
2002-09,-,Nothing exists
2002-10,-,Nothing exists
2002-11,-,Nothing exists
2002-12,-,Nothing exists
2003-01,0.300,
2003-02,0.300,
2003-03,0.300,
2003-04,0.300,
2003-05,0.300,
2003-06,0.300,
2003-07,0.320,
2003-08,0.300,
2003-09,0.300,
2003-10,0.300,
2003-11,0.328,
2003-12,0.028,
2004-01,0.128,
2004-02,0.178,
2004-03,0.293,
2004-04,0.193,
2004-05,0.165,
2004-06,0.165,
2004-07,0.165,
2004-08,0.165,
2004-09,0.165,
2004-10,0.165,
2004-11,0.175,
2004-12,0.065,
2005-01,0.050,
2005-02,0.090,
2005-03,0.140,
2005-04,0.140,
2005-05,0.140,
2005-06,0.150,
2005-07,0.150,
2005-08,0.150,
2005-09,0.175,
2005-10,0.175,
2005-11,0.230,
2005-12,0.220,
2006-01,0.220,
2006-02,0.155,
2006-03,0.179,
2006-04,0.180,
2006-05,0.150,
2006-06,0.200,
2006-07,0.225,
2006-08,0.313,
2006-09,0.389,
2006-10,0.463,
2006-11,0.399,
2006-12,0.369,
2007-01,0.449,
2007-02,0.474,
2007-03,0.448,
2007-04,0.448,
2007-05,0.472,
2007-06,0.584,
2007-07,0.583,
2007-08,1.031,
2007-09,1.341,
2007-10,1.198,
2007-11,0.676,
2007-12,0.882,
2008-01,1.033,
2008-02,1.208,
2008-03,1.938,
2008-04,2.238,
2008-05,2.571,
2008-06,2.722,
2008-07,3.193,
2008-08,3.382,
2008-09,3.206,
2008-10,3.273,
2008-11,3.781,
2008-12,3.522,
2009-01,4.031,
2009-02,3.660,
2009-03,2.358,
2009-04,2.253,
2009-05,1.906,
2009-06,1.132,
2009-07,0.687,
2009-08,0.538,
2009-09,0.414,
2009-10,0.614,
2009-11,0.905,
2009-12,0.845,
2010-01,1.343,
2010-02,1.345,
2010-03,1.272,
2010-04,1.173,
2010-05,1.133,
2010-06,0.923,
2010-07,0.661,
2010-08,0.839,
2010-09,0.900,
2010-10,0.079,
2010-11,0.375,
2010-12,0.030,
2011-01,0.779,
2011-02,0.550,
2011-03,0.366,
2011-04,0.955,
2011-05,0.956,
2011-06,1.001,
2011-07,1.830,
2011-08,1.522,
2011-09,1.213,
2011-10,1.886,
2011-11,1.843,
2011-12,0.125,
2012-01,1.105,
2012-02,1.106,
2012-03,0.908,
2012-04,0.867,
2012-05,0.918,
2012-06,0.967,
2012-07,0.567,
2012-08,0.499,
2012-09,0.299,
2012-10,0.299,
2012-11,0.299,
2012-12,0.199,
2013-01,0.349,
2013-02,0.300,
2013-03,0.349,
2013-04,0.349,
2013-05,0.299,
2013-06,0.150,
2013-07,0.200,
2013-08,0.214,
2013-09,0.214,
2013-10,0.214,
2013-11,0.214,
2013-12,0.114,
2014-01,0.319,
2014-02,0.519,
2014-03,0.519,
2014-04,0.344,
2014-05,0.539,
2014-06,0.540,
2014-07,1.040,
2014-08,1.339,
2014-09,1.340,
2014-10,1.165,
2014-11,0.965,
2014-12,0.275,Provisional value
