"",BBK01.OUD077,BBK01.OUD077_FLAGS
"","Securities portfolios / Shares, mutual fund shares and other securities / Regional banks and other commercial banks",
unit,DM/Euro (hypothetically euro-based),
unit multiplier,billion,
last update,2015-02-05 09:49:09,
1965-01,0.506,
1965-02,0.519,
1965-03,0.543,
1965-04,0.550,
1965-05,0.610,
1965-06,0.606,
1965-07,0.587,
1965-08,0.540,
1965-09,0.523,
1965-10,0.531,
1965-11,0.539,
1965-12,0.507,
1966-01,0.515,
1966-02,0.508,
1966-03,0.513,
1966-04,0.485,
1966-05,0.557,
1966-06,0.541,
1966-07,0.484,
1966-08,0.497,
1966-09,0.508,
1966-10,0.506,
1966-11,0.507,
1966-12,0.541,
1967-01,0.493,
1967-02,0.484,
1967-03,0.495,
1967-04,0.482,
1967-05,0.488,
1967-06,0.486,
1967-07,0.484,
1967-08,0.478,
1967-09,0.468,
1967-10,0.480,
1967-11,0.478,
1967-12,0.483,
1968-01,0.541,
1968-02,0.545,
1968-03,0.529,
1968-04,0.527,
1968-05,0.618,
1968-06,0.584,
1968-07,0.566,
1968-08,0.577,
1968-09,0.584,
1968-10,0.582,
1968-11,0.606,
1968-12,0.607,
1969-01,0.635,
1969-02,0.635,
1969-03,0.660,
1969-04,0.668,
1969-05,0.653,
1969-06,0.721,
1969-07,0.687,
1969-08,0.696,
1969-09,0.721,
1969-10,0.842,
1969-11,0.857,
1969-12,0.879,
1970-01,0.886,
1970-02,0.901,
1970-03,0.895,
1970-04,0.852,
1970-05,0.879,
1970-06,0.895,
1970-07,0.862,
1970-08,0.854,
1970-09,0.857,
1970-10,0.902,
1970-11,0.969,
1970-12,0.957,
1971-01,0.947,
1971-02,0.970,
1971-03,1.020,
1971-04,1.045,
1971-05,1.040,
1971-06,1.021,
1971-07,1.024,
1971-08,1.039,
1971-09,1.092,
1971-10,1.086,
1971-11,1.079,
1971-12,1.112,
1972-01,1.138,
1972-02,1.052,
1972-03,1.071,
1972-04,1.082,
1972-05,1.175,
1972-06,1.116,
1972-07,1.115,
1972-08,1.090,
1972-09,1.090,
1972-10,1.085,
1972-11,1.096,
1972-12,1.131,
1973-01,1.066,
1973-02,1.061,
1973-03,1.106,
1973-04,1.126,
1973-05,1.216,
1973-06,1.195,
1973-07,1.186,
1973-08,1.174,
1973-09,1.173,
1973-10,1.176,
1973-11,1.208,
1973-12,1.208,
1974-01,1.241,
1974-02,1.226,
1974-03,1.157,
1974-04,1.126,
1974-05,1.242,
1974-06,1.230,
1974-07,1.163,
1974-08,1.172,
1974-09,1.161,
1974-10,1.163,
1974-11,1.184,
1974-12,1.210,
1975-01,1.153,
1975-02,1.240,
1975-03,1.175,
1975-04,1.180,
1975-05,1.246,
1975-06,1.166,
1975-07,1.169,
1975-08,1.189,
1975-09,1.222,
1975-10,1.191,
1975-11,1.275,
1975-12,1.219,
1976-01,1.227,
1976-02,1.225,
1976-03,1.461,
1976-04,1.295,
1976-05,1.288,
1976-06,1.291,
1976-07,1.281,
1976-08,1.318,
1976-09,1.286,
1976-10,1.285,
1976-11,1.281,
1976-12,1.208,
1977-01,1.167,
1977-02,1.152,
1977-03,1.156,
1977-04,1.146,
1977-05,1.162,
1977-06,1.183,
1977-07,1.195,
1977-08,1.194,
1977-09,1.189,
1977-10,1.206,
1977-11,1.264,
1977-12,1.277,
1978-01,1.184,
1978-02,1.170,
1978-03,1.207,
1978-04,1.239,
