"",BBK01.OUZ093,BBK01.OUZ093_FLAGS
"","Cash in hand, total, Regional banks and other commercial banks",
unit,DM/EURO (hypothetically euro-based),
unit multiplier,billion,
last update,2015-02-05 10:56:11,
1999-01,2.280,
1999-02,1.971,
1999-03,1.855,
1999-04,1.863,
1999-05,1.909,
1999-06,2.017,
1999-07,1.931,
1999-08,1.861,
1999-09,2.629,
1999-10,2.691,
1999-11,2.702,
1999-12,3.483,
2000-01,2.705,
2000-02,2.610,
2000-03,2.628,
2000-04,2.809,
2000-05,2.637,
2000-06,2.525,
2000-07,2.373,
2000-08,2.443,
2000-09,2.528,
2000-10,2.524,
2000-11,2.570,
2000-12,2.979,
2001-01,2.507,
2001-02,2.432,
2001-03,2.407,
2001-04,2.521,
2001-05,2.514,
2001-06,2.578,
2001-07,2.413,
2001-08,2.518,
2001-09,2.520,
2001-10,2.540,
2001-11,2.722,
2001-12,3.010,
2002-01,6.189,
2002-02,4.279,
2002-03,3.501,
2002-04,2.919,
2002-05,2.870,
2002-06,2.657,
2002-07,2.559,
2002-08,2.377,
2002-09,2.280,
2002-10,2.425,
2002-11,2.359,
2002-12,2.913,
2003-01,2.135,
2003-02,2.279,
2003-03,2.115,
2003-04,2.346,
2003-05,2.302,
2003-06,2.160,
2003-07,2.151,
2003-08,2.189,
2003-09,2.067,
2003-10,2.116,
2003-11,2.027,
2003-12,2.685,
2004-01,2.094,
2004-02,2.020,
2004-03,1.896,
2004-04,2.050,
2004-05,2.031,
2004-06,1.869,
2004-07,1.881,
2004-08,1.854,
2004-09,1.873,
2004-10,2.008,
2004-11,1.967,
2004-12,1.548,
2005-01,1.387,
2005-02,1.330,
2005-03,1.370,
2005-04,1.363,
2005-05,1.326,
2005-06,1.353,
2005-07,1.399,
2005-08,1.283,
2005-09,1.383,
2005-10,1.391,
2005-11,1.325,
2005-12,1.521,
2006-01,1.388,
2006-02,1.423,
2006-03,1.367,
2006-04,1.504,
2006-05,1.398,
2006-06,1.443,
2006-07,1.400,
2006-08,1.411,
2006-09,1.449,
2006-10,1.562,
2006-11,1.473,
2006-12,1.733,
2007-01,1.536,
2007-02,1.516,
2007-03,1.542,
2007-04,1.557,
2007-05,1.611,
2007-06,1.570,
2007-07,1.485,
2007-08,1.582,
2007-09,1.589,
2007-10,1.591,
2007-11,1.542,
2007-12,1.808,
2008-01,1.628,
2008-02,1.509,
2008-03,1.549,
2008-04,1.547,
2008-05,1.540,
2008-06,1.474,
2008-07,1.531,
2008-08,1.524,
2008-09,1.479,
2008-10,1.722,
2008-11,1.798,
2008-12,1.947,
2009-01,1.584,
2009-02,1.580,
2009-03,1.825,
2009-04,1.975,
2009-05,2.002,
2009-06,1.828,
2009-07,1.587,
2009-08,1.668,
2009-09,1.653,
2009-10,1.646,
2009-11,1.608,
2009-12,1.853,
2010-01,1.708,
2010-02,1.675,
2010-03,1.761,
2010-04,1.649,
2010-05,1.716,
2010-06,1.664,
2010-07,1.673,
2010-08,1.636,
2010-09,1.662,
2010-10,1.692,
2010-11,1.614,
2010-12,1.715,
2011-01,1.528,
2011-02,1.500,
2011-03,1.540,
2011-04,1.699,
2011-05,1.585,
2011-06,1.599,
2011-07,1.625,
2011-08,1.504,
2011-09,1.615,
2011-10,1.523,
2011-11,1.515,
2011-12,1.614,
2012-01,1.440,
2012-02,1.441,
2012-03,1.488,
2012-04,1.581,
2012-05,1.540,
2012-06,1.554,
2012-07,1.437,
2012-08,1.581,
2012-09,1.606,
2012-10,1.594,
2012-11,1.565,
2012-12,1.796,
2013-01,1.549,
2013-02,1.467,
2013-03,1.644,
2013-04,1.550,
2013-05,1.545,
2013-06,1.551,
2013-07,1.472,
2013-08,1.587,
2013-09,1.488,
2013-10,1.615,
2013-11,1.576,
2013-12,1.644,
2014-01,1.568,
2014-02,1.555,
2014-03,1.440,
2014-04,1.536,
2014-05,1.525,
2014-06,1.473,
2014-07,1.534,
2014-08,1.589,
2014-09,1.548,
2014-10,1.536,
2014-11,1.618,
