"",BBK01.WT4155,BBK01.WT4155_FLAGS
"","DE0001141653/ Prices / 0,500 BO S 165",
unit,PROZENT (hypothetically euro-based),
unit multiplier,one,
last update,2015-02-27 12:38:15,
2013-01-09,99.870,
2013-01-10,99.840,
2013-01-11,99.490,
2013-01-12,.,No value available
2013-01-13,.,No value available
2013-01-14,99.455,
2013-01-15,99.480,
2013-01-16,99.640,
2013-01-17,99.295,
2013-01-18,99.265,
2013-01-19,.,No value available
2013-01-20,.,No value available
2013-01-21,99.235,
2013-01-22,99.115,
2013-01-23,99.395,
2013-01-24,99.620,
2013-01-25,99.210,
2013-01-26,.,No value available
2013-01-27,.,No value available
2013-01-28,98.780,
2013-01-29,98.695,
2013-01-30,98.440,
2013-01-31,98.730,
2013-02-01,98.690,
2013-02-02,.,No value available
2013-02-03,.,No value available
2013-02-04,98.875,
2013-02-05,99.065,
2013-02-06,99.090,
2013-02-07,99.070,
2013-02-08,99.400,
2013-02-09,.,No value available
2013-02-10,.,No value available
2013-02-11,99.310,
2013-02-12,99.325,
2013-02-13,99.080,
2013-02-14,99.265,
2013-02-15,99.345,
2013-02-16,.,No value available
2013-02-17,.,No value available
2013-02-18,99.355,
2013-02-19,99.340,
2013-02-20,99.220,
2013-02-21,99.445,
2013-02-22,99.510,
2013-02-23,.,No value available
2013-02-24,.,No value available
2013-02-25,99.695,
2013-02-26,100.160,
2013-02-27,100.280,
2013-02-28,100.255,
2013-03-01,100.405,
2013-03-02,.,No value available
2013-03-03,.,No value available
2013-03-04,100.425,
2013-03-05,100.295,
2013-03-06,100.210,
2013-03-07,100.270,
2013-03-08,100.040,
2013-03-09,.,No value available
2013-03-10,.,No value available
2013-03-11,100.110,
2013-03-12,100.180,
2013-03-13,100.270,
2013-03-14,100.210,
2013-03-15,100.260,
2013-03-16,.,No value available
2013-03-17,.,No value available
2013-03-18,100.600,
2013-03-19,100.680,
2013-03-20,100.670,
2013-03-21,100.595,
2013-03-22,100.595,
2013-03-23,.,No value available
