"",BBK01.OUZ557,BBK01.OUZ557_FLAGS
"","Value adjustments, Regional institutions of credit cooperatives",
unit,DM/Euro (hypothetically euro-based),
unit multiplier,billion,
last update,2015-02-05 10:58:24,
1999-01,0.722,
1999-02,0.770,
1999-03,0.805,
1999-04,0.813,
1999-05,0.813,
1999-06,0.816,
1999-07,0.818,
1999-08,0.805,
1999-09,0.816,
1999-10,0.819,
1999-11,0.818,
1999-12,0.860,
2000-01,0.870,
2000-02,0.806,
2000-03,0.810,
2000-04,0.819,
2000-05,0.818,
2000-06,0.817,
2000-07,0.818,
2000-08,0.819,
2000-09,0.807,
2000-10,0.808,
2000-11,0.809,
2000-12,0.801,
2001-01,0.837,
2001-02,0.863,
2001-03,0.868,
2001-04,0.874,
2001-05,0.948,
2001-06,0.951,
2001-07,0.951,
2001-08,0.951,
2001-09,0.950,
2001-10,0.953,
2001-11,0.946,
2001-12,0.947,
2002-01,0.961,
2002-02,0.944,
2002-03,0.969,
2002-04,0.965,
2002-05,0.961,
2002-06,0.958,
2002-07,0.959,
2002-08,0.957,
2002-09,0.954,
2002-10,0.951,
2002-11,0.950,
2002-12,0.949,
2003-01,0.961,
2003-02,0.948,
2003-03,0.962,
2003-04,0.962,
2003-05,0.953,
2003-06,0.952,
2003-07,0.953,
2003-08,0.955,
2003-09,0.951,
2003-10,0.951,
2003-11,0.951,
2003-12,0.947,
2004-01,0.919,
2004-02,0.939,
2004-03,0.975,
2004-04,0.979,
2004-05,0.965,
2004-06,0.963,
2004-07,0.950,
2004-08,0.958,
2004-09,0.968,
2004-10,0.971,
2004-11,0.968,
2004-12,0.972,
2005-01,0.986,
2005-02,1.007,
2005-03,1.013,
2005-04,1.013,
2005-05,1.015,
2005-06,1.015,
2005-07,1.014,
2005-08,1.015,
2005-09,1.018,
2005-10,1.020,
2005-11,1.026,
2005-12,1.026,
2006-01,1.093,
2006-02,1.119,
2006-03,1.130,
2006-04,1.142,
2006-05,1.136,
2006-06,1.127,
2006-07,1.133,
2006-08,1.134,
2006-09,1.136,
2006-10,1.140,
2006-11,1.126,
2006-12,1.131,
2007-01,1.298,
2007-02,1.328,
2007-03,1.333,
2007-04,1.335,
2007-05,1.336,
2007-06,1.335,
2007-07,1.332,
2007-08,1.332,
2007-09,1.331,
2007-10,1.332,
2007-11,1.331,
2007-12,1.326,
2008-01,1.482,
2008-02,1.480,
2008-03,1.479,
2008-04,1.474,
2008-05,1.473,
2008-06,1.468,
2008-07,1.460,
2008-08,1.464,
2008-09,1.465,
2008-10,1.468,
2008-11,1.456,
2008-12,1.484,
2009-01,1.408,
2009-02,1.388,
2009-03,1.378,
2009-04,1.378,
2009-05,1.377,
2009-06,1.369,
2009-07,1.368,
2009-08,1.364,
2009-09,1.362,
2009-10,1.362,
2009-11,1.362,
2009-12,1.403,
2010-01,1.266,
2010-02,1.250,
2010-03,1.241,
2010-04,1.242,
2010-05,1.245,
2010-06,1.246,
2010-07,1.241,
2010-08,1.243,
2010-09,1.238,
2010-10,1.237,
2010-11,1.274,
2010-12,1.217,
2011-01,1.094,
2011-02,1.062,
2011-03,1.048,
2011-04,1.046,
2011-05,1.047,
2011-06,1.047,
2011-07,1.043,
2011-08,1.043,
2011-09,1.046,
2011-10,1.047,
2011-11,1.048,
2011-12,1.024,
2012-01,0.950,
2012-02,0.920,
2012-03,0.913,
2012-04,0.912,
2012-05,0.915,
2012-06,0.912,
2012-07,0.908,
2012-08,0.908,
2012-09,0.908,
2012-10,0.907,
2012-11,0.906,
2012-12,0.909,
2013-01,0.862,
2013-02,0.836,
2013-03,0.824,
2013-04,0.820,
2013-05,0.820,
2013-06,0.815,
2013-07,0.816,
2013-08,0.817,
2013-09,0.817,
2013-10,0.816,
2013-11,0.816,
2013-12,0.810,
2014-01,0.849,
2014-02,0.833,
2014-03,0.824,
2014-04,0.822,
2014-05,0.821,
2014-06,0.821,
2014-07,0.821,
2014-08,0.822,
2014-09,0.822,
2014-10,0.821,
2014-11,0.820,
