"",BBK01.OUP352,BBK01.OUP352_FLAGS
"",Loans to the federal states / Total / Foreign banks,
unit,Euro (hypothetically euro-based),
unit multiplier,billion,
last update,2015-02-05 08:56:31,
1999-01,2.698,
1999-02,2.627,
1999-03,2.743,
1999-04,3.244,
1999-05,2.683,
1999-06,2.589,
1999-07,2.628,
1999-08,2.711,
1999-09,2.654,
1999-10,2.812,
1999-11,3.042,
1999-12,3.299,
2000-01,3.146,
2000-02,3.295,
2000-03,3.351,
2000-04,3.518,
2000-05,3.189,
2000-06,3.027,
2000-07,3.212,
2000-08,3.032,
2000-09,3.066,
2000-10,3.269,
2000-11,3.380,
2000-12,3.974,
2001-01,11.920,
2001-02,12.604,
2001-03,12.189,
2001-04,11.836,
2001-05,11.869,
2001-06,11.410,
2001-07,11.033,
2001-08,11.743,
2001-09,11.743,
2001-10,11.568,
2001-11,11.862,
2001-12,12.068,
2002-01,11.924,
2002-02,11.723,
2002-03,11.217,
2002-04,11.174,
2002-05,30.234,
2002-06,29.647,
2002-07,29.800,
2002-08,29.504,
2002-09,29.208,
2002-10,29.781,
2002-11,29.905,
2002-12,30.147,
2003-01,29.729,
2003-02,28.382,
2003-03,28.126,
2003-04,27.898,
2003-05,27.590,
2003-06,27.517,
2003-07,26.949,
2003-08,26.772,
2003-09,26.077,
2003-10,26.363,
2003-11,26.393,
2003-12,26.879,
2004-01,26.381,
2004-02,25.880,
2004-03,25.478,
2004-04,25.736,
2004-05,26.049,
2004-06,25.514,
2004-07,25.571,
2004-08,25.763,
2004-09,26.328,
2004-10,26.473,
2004-11,26.754,
2004-12,26.654,
2005-01,26.673,
2005-02,28.185,
2005-03,28.173,
2005-04,27.676,
2005-05,27.006,
2005-06,27.108,
2005-07,26.859,
2005-08,27.488,
2005-09,26.580,
2005-10,26.123,
2005-11,25.931,
2005-12,28.717,
2006-01,27.317,
2006-02,27.370,
2006-03,27.530,
2006-04,28.333,
2006-05,27.810,
2006-06,27.152,
2006-07,27.285,
2006-08,27.269,
2006-09,26.875,
2006-10,26.914,
2006-11,27.065,
2006-12,26.886,
2007-01,25.970,
2007-02,25.785,
2007-03,25.205,
2007-04,25.315,
2007-05,25.695,
2007-06,24.070,
2007-07,24.007,
2007-08,24.074,
2007-09,23.172,
2007-10,23.793,
2007-11,23.694,
2007-12,24.464,
2008-01,24.889,
2008-02,24.525,
2008-03,17.515,
2008-04,17.776,
2008-05,17.678,
2008-06,17.518,
2008-07,17.584,
2008-08,17.618,
2008-09,18.203,
2008-10,17.828,
2008-11,18.089,
2008-12,17.577,
2009-01,17.786,
2009-02,19.096,
2009-03,18.697,
2009-04,19.048,
2009-05,17.599,
2009-06,17.718,
2009-07,18.945,
2009-08,18.653,
2009-09,19.035,
2009-10,17.770,
2009-11,19.719,
2009-12,17.858,
2010-01,18.058,
2010-02,17.496,
2010-03,18.301,
2010-04,19.603,
2010-05,19.501,
2010-06,18.018,
2010-07,19.763,
2010-08,18.174,
2010-09,18.046,
2010-10,18.125,
2010-11,18.654,
2010-12,18.085,
2011-01,19.624,
2011-02,19.565,
2011-03,18.837,
2011-04,18.700,
2011-05,16.750,
2011-06,16.880,
2011-07,17.055,
2011-08,16.128,
2011-09,16.019,
2011-10,15.636,
2011-11,15.535,
2011-12,15.253,
2012-01,16.173,
2012-02,14.959,
2012-03,15.032,
2012-04,16.369,
2012-05,15.458,
2012-06,15.198,
2012-07,15.330,
2012-08,15.120,
2012-09,14.705,
2012-10,15.196,
2012-11,15.603,
2012-12,15.109,
2013-01,15.123,
2013-02,14.431,
2013-03,14.109,
2013-04,7.648,
2013-05,7.946,
2013-06,7.484,
2013-07,7.446,
2013-08,6.644,
2013-09,6.370,
2013-10,5.978,
2013-11,5.969,
2013-12,6.095,
2014-01,6.342,
2014-02,5.867,
2014-03,5.917,
2014-04,5.769,
2014-05,5.665,
2014-06,5.314,
2014-07,5.008,
2014-08,4.872,
2014-09,5.196,
2014-10,5.232,
2014-11,4.952,
2014-12,4.928,Provisional value
