"",BBK01.OUP314,BBK01.OUP314_FLAGS
"",Time deposits of social security funds / Total / Foreign banks,
unit,Euro (hypothetically euro-based),
unit multiplier,billion,
last update,2015-02-05 09:26:24,
1999-01,1.098,
1999-02,1.182,
1999-03,1.128,
1999-04,1.262,
1999-05,1.485,
1999-06,1.493,
1999-07,1.552,
1999-08,1.725,
1999-09,1.483,
1999-10,1.752,
1999-11,1.422,
1999-12,1.730,
2000-01,1.516,
2000-02,2.303,
2000-03,1.879,
2000-04,2.101,
2000-05,1.977,
2000-06,2.413,
2000-07,2.253,
2000-08,2.596,
2000-09,2.293,
2000-10,2.619,
2000-11,2.344,
2000-12,3.588,
2001-01,3.667,
2001-02,3.163,
2001-03,3.037,
2001-04,3.201,
2001-05,3.233,
2001-06,2.965,
2001-07,2.510,
2001-08,2.709,
2001-09,2.411,
2001-10,2.339,
2001-11,2.495,
2001-12,2.449,
2002-01,2.030,
2002-02,2.311,
2002-03,2.316,
2002-04,2.606,
2002-05,2.700,
2002-06,2.497,
2002-07,2.292,
2002-08,1.947,
2002-09,2.574,
2002-10,2.130,
2002-11,1.647,
2002-12,2.169,
2003-01,1.910,
2003-02,1.883,
2003-03,1.942,
2003-04,1.768,
2003-05,2.198,
2003-06,2.335,
2003-07,1.817,
2003-08,1.598,
2003-09,1.513,
2003-10,1.413,
2003-11,1.793,
2003-12,1.729,
2004-01,1.863,
2004-02,1.874,
2004-03,1.862,
2004-04,1.787,
2004-05,1.956,
2004-06,1.907,
2004-07,1.707,
2004-08,1.738,
2004-09,1.657,
2004-10,1.749,
2004-11,1.629,
2004-12,2.106,
2005-01,1.951,
2005-02,1.793,
2005-03,1.691,
2005-04,1.466,
2005-05,2.234,
2005-06,2.863,
2005-07,2.381,
2005-08,2.634,
2005-09,2.789,
2005-10,2.507,
2005-11,2.732,
2005-12,2.959,
2006-01,3.636,
2006-02,3.122,
2006-03,3.559,
2006-04,3.602,
2006-05,3.516,
2006-06,3.167,
2006-07,3.519,
2006-08,3.668,
2006-09,4.284,
2006-10,3.273,
2006-11,4.144,
2006-12,3.529,
2007-01,2.922,
2007-02,3.880,
2007-03,3.847,
2007-04,3.513,
2007-05,4.549,
2007-06,4.935,
2007-07,5.292,
2007-08,6.951,
2007-09,7.038,
2007-10,6.359,
2007-11,8.215,
2007-12,8.372,
2008-01,7.952,
2008-02,7.876,
2008-03,7.006,
2008-04,7.488,
2008-05,8.468,
2008-06,8.844,
2008-07,8.083,
2008-08,7.917,
2008-09,8.148,
2008-10,8.656,
2008-11,9.251,
2008-12,9.369,
2009-01,8.438,
2009-02,8.638,
2009-03,8.718,
2009-04,9.086,
2009-05,9.720,
2009-06,9.404,
2009-07,8.623,
2009-08,6.906,
2009-09,5.864,
2009-10,5.753,
2009-11,5.928,
2009-12,5.374,
2010-01,6.109,
2010-02,5.553,
2010-03,6.124,
2010-04,5.475,
2010-05,6.114,
2010-06,4.815,
2010-07,7.168,
2010-08,7.175,
2010-09,6.717,
2010-10,6.926,
2010-11,6.698,
2010-12,8.431,
2011-01,7.169,
2011-02,7.316,
2011-03,8.238,
2011-04,7.795,
2011-05,8.713,
2011-06,8.912,
2011-07,9.848,
2011-08,10.014,
2011-09,10.289,
2011-10,9.935,
2011-11,9.512,
2011-12,10.658,
2012-01,10.443,
2012-02,10.488,
2012-03,10.243,
2012-04,10.345,
2012-05,12.700,
2012-06,14.543,
2012-07,12.262,
2012-08,11.933,
2012-09,13.275,
2012-10,12.676,
2012-11,13.531,
2012-12,12.999,
2013-01,13.348,
2013-02,13.637,
2013-03,15.746,
2013-04,13.932,
2013-05,14.607,
2013-06,14.944,
2013-07,15.032,
2013-08,15.105,
2013-09,14.801,
2013-10,14.653,
2013-11,15.120,
2013-12,14.704,
2014-01,14.947,
2014-02,14.500,
2014-03,14.793,
2014-04,13.441,
2014-05,14.686,
2014-06,15.909,
2014-07,17.282,
2014-08,16.939,
2014-09,15.069,
2014-10,15.357,
2014-11,14.941,
2014-12,13.735,Provisional value
