"",BBK01.TUD422,BBK01.TUD422_FLAGS
2003-12,25918,
2004-01,25583,
2004-02,24990,
2004-03,24906,
2004-04,25805,
2004-05,25819,
2004-06,25670,
2004-07,26361,
2004-08,26247,
2004-09,25706,
2004-10,25526,
2004-11,25715,
2004-12,25680,
2005-01,25783,
2005-02,26536,
2005-03,27952,
2005-04,30740,
2005-05,31108,
2005-06,31213,
2005-07,32410,
2005-08,31138,
2005-09,32556,
2005-10,31677,
2005-11,30222,
2005-12,30664,
2006-01,31598,
2006-02,30969,
2006-03,30787,
2006-04,30387,
2006-05,30730,
2006-06,31112,
2006-07,31785,
2006-08,30824,
2006-09,27843,
2006-10,26129,
2006-11,26079,
2006-12,26129,
2007-01,25976,
2007-02,25815,
2007-03,24671,
2007-04,25045,
2007-05,24331,
2007-06,25474,
2007-07,25215,
2007-08,25695,
2007-09,24872,
2007-10,24946,
2007-11,25386,
2007-12,26022,
2008-01,25892,
2008-02,26052,
2008-03,26196,
2008-04,25990,
2008-05,26036,
2008-06,26230,
2008-07,25978,
2008-08,26359,
2008-09,28046,
2008-10,28271,
2008-11,28620,
2008-12,27645,
2009-01,26113,
2009-02,25872,
2009-03,25544,
2009-04,24846,
2009-05,24394,
2009-06,22739,
2009-07,23595,
2009-08,23703,
2009-09,23649,
2009-10,23652,
2009-11,23487,
2009-12,23497,
2010-01,23734,
2010-02,23740,
2010-03,22326,
2010-04,21958,
2010-05,26448,
2010-06,24182,
2010-07,23874,
2010-08,23849,
2010-09,25717,
2010-10,25822,
2010-11,25835,
2010-12,24762,
2011-01,26162,
2011-02,26286,
2011-03,26425,
2011-04,26402,
2011-05,26191,
2011-06,25885,
2011-07,31335,
2011-08,31031,
2011-09,30715,
2011-10,30345,
2011-11,31005,
2011-12,32583,
2012-01,32327,
2012-02,32370,
2012-03,31515,
2012-04,31405,
2012-05,31544,
2012-06,31769,
2012-07,31066,
2012-08,31697,
2012-09,31357,
2012-10,31925,
2012-11,31985,
2012-12,30365,
2013-01,30287,
2013-02,30293,
2013-03,30134,
2013-04,30815,
2013-05,30686,
2013-06,29932,
2013-07,29903,
2013-08,30686,
2013-09,30203,
2013-10,30919,
2013-11,30833,
2013-12,27757,
2014-01,27881,
2014-02,28365,
2014-03,28142,
2014-04,28703,
2014-05,28629,
2014-06,27932,
2014-07,28243,
2014-08,28614,
2014-09,28431,
2014-10,29169,
2014-11,28687,
2014-12,31851,
2015-01,31208,
