"",BBEX3.A.MKD.EUR.CA.AB.A04,BBEX3.A.MKD.EUR.CA.AB.A04_FLAGS
"",Exchange rates for the euro in Macedonia  / EUR 1 = MKD ... (selling),
unit,MKD (hypothetically euro-based),
unit multiplier,one,
last update,2015-02-19 15:15:11,
2006,61.4943,
2007,61.4945,
2008,61.5809,
2009,61.5794,
2010,61.8293,
2011,61.8388,
2012,61.8339,
2013,61.8884,
2014,61.9363,
"","General: On 8 April 1993, Macedonia was admitted to the United Nations under the temporary designation ""Former Yugoslavian Republic of Macedonia""; this designation is in use within the European Union until further notice.",
"","Source: National Bank of the Republic of Macedonia, Skopje",
"",Methodology: Calculated on the basis of mid-month and month-end rates.,
