"",BBEX3.A.CLP.USD.CA.AC.A04,BBEX3.A.CLP.USD.CA.AC.A04_FLAGS
"",Exchange rates for the US dollar in Chile / USD 1 = CLP ... (middle),
unit,CLP (hypothetically euro-based),
unit multiplier,one,
last update,2015-02-19 15:13:31,
1999,510.12,
2000,540.93,
2001,634.90,
2002,690.22,
2003,690.49,
2004,610.93,
2005,558.72,
2006,530.29,
2007,522.11,
2008,521.26,
2009,558.63,
2010,509.86,
2011,484.15,
2012,485.89,
2013,495.23,
2014,570.60,
"","Source: Since 2003: Banco Central de Chile, Santiago de Chile. 1999 - 2002: Dresdner Bank Lateinamerika AG, Hamburg.",
"",Methodology: Calculated on the basis of reporting date rates (generally one rate per week); until 2002 calculated on the basis of buying and selling rates.,
