"",BBK01.QUW793,BBK01.QUW793_FLAGS
"",Foreign subsidiaries: Short-term loans and advances to foreign banks / Industrial countries / All currencies,
unit,Euro (hypothetically euro-based),
unit multiplier,billion,
last update,2015-02-02 08:12:08,
2001-12,109.592,
2002-01,115.997,
2002-02,116.703,
2002-03,110.037,
2002-04,114.770,
2002-05,108.828,
2002-06,111.689,
2002-07,93.264,
2002-08,88.705,
2002-09,90.285,
2002-10,91.870,
2002-11,92.953,
2002-12,89.469,
2003-01,75.039,
2003-02,79.784,
2003-03,70.211,
2003-04,70.014,
2003-05,71.469,
2003-06,69.422,
2003-07,84.375,
2003-08,75.760,
2003-09,76.696,
2003-10,74.378,
2003-11,75.239,
2003-12,77.898,
2004-01,77.651,
2004-02,79.753,
2004-03,85.624,
2004-04,84.097,
2004-05,73.698,
2004-06,72.271,
2004-07,75.951,
2004-08,72.893,
2004-09,76.447,
2004-10,76.239,
2004-11,80.183,
2004-12,80.587,
2005-01,81.665,
2005-02,83.408,
2005-03,86.547,
2005-04,86.416,
2005-05,81.646,
2005-06,88.606,
2005-07,83.978,
2005-08,90.868,
2005-09,96.292,
2005-10,100.301,
2005-11,105.055,
2005-12,96.458,
2006-01,100.728,
2006-02,104.094,
2006-03,105.258,
2006-04,102.811,
2006-05,91.206,
2006-06,90.956,
2006-07,99.874,
2006-08,91.755,
2006-09,96.074,
2006-10,99.598,
2006-11,101.850,
2006-12,96.363,
2007-01,76.128,
2007-02,76.748,
2007-03,79.735,
2007-04,79.828,
2007-05,82.991,
2007-06,75.273,
2007-07,78.083,
2007-08,76.926,
2007-09,71.186,
2007-10,70.430,
2007-11,75.395,
2007-12,68.034,
2008-01,69.387,
2008-02,67.166,
2008-03,67.552,
2008-04,72.809,
2008-05,69.653,
2008-06,72.265,
2008-07,72.675,
2008-08,74.681,
2008-09,75.368,
2008-10,85.128,
2008-11,78.884,
2008-12,84.891,
2009-01,73.383,
2009-02,71.262,
2009-03,69.963,
2009-04,62.635,
2009-05,58.789,
2009-06,56.485,
2009-07,55.621,
2009-08,58.628,
2009-09,73.664,
2009-10,57.710,
2009-11,59.703,
2009-12,56.438,
2010-01,56.425,
2010-02,60.499,
2010-03,55.554,
2010-04,61.192,
2010-05,63.376,
2010-06,50.829,
2010-07,61.337,
2010-08,63.898,
2010-09,61.369,
2010-10,68.735,
2010-11,65.454,
2010-12,59.266,
2011-01,59.828,
2011-02,60.180,
2011-03,59.048,
2011-04,57.259,
2011-05,63.141,
2011-06,50.623,
2011-07,50.560,
2011-08,53.362,
2011-09,56.004,
2011-10,52.929,
2011-11,56.941,
2011-12,60.847,
2012-01,57.562,
2012-02,54.448,
2012-03,50.770,
2012-04,53.588,
2012-05,54.066,
2012-06,53.795,
2012-07,55.389,
2012-08,52.021,
2012-09,60.101,
2012-10,57.614,
2012-11,60.033,
2012-12,57.306,
2013-01,54.924,
2013-02,53.579,
2013-03,56.143,
2013-04,53.139,
2013-05,48.036,
2013-06,52.737,
2013-07,50.501,
2013-08,54.836,
2013-09,52.492,
2013-10,51.781,
2013-11,57.290,
2013-12,58.756,
2014-01,64.161,
2014-02,66.896,
2014-03,62.158,
2014-04,61.576,
2014-05,63.758,
2014-06,62.319,
2014-07,62.247,
2014-08,62.136,
2014-09,57.944,
2014-10,51.549,
2014-11,54.932,
