"",BBK01.OUB149,BBK01.OUB149_FLAGS
"",Domestic securities / Corporate debt securities (non-MFIs) / Commercial banks,
unit,DM/Euro (hypothetically euro-based),
unit multiplier,billion,
last update,2015-02-05 09:50:29,
1965-01,0.519,
1965-02,0.500,
1965-03,0.534,
1965-04,0.495,
1965-05,0.450,
1965-06,0.463,
1965-07,0.460,
1965-08,0.451,
1965-09,0.457,
1965-10,0.463,
1965-11,0.512,
1965-12,0.477,
1966-01,0.449,
1966-02,0.447,
1966-03,0.439,
1966-04,0.451,
1966-05,0.440,
1966-06,0.449,
1966-07,0.478,
1966-08,0.458,
1966-09,0.465,
1966-10,0.440,
1966-11,0.478,
1966-12,0.488,
1967-01,0.508,
1967-02,0.556,
1967-03,0.573,
1967-04,0.537,
1967-05,0.555,
1967-06,0.578,
1967-07,0.581,
1967-08,0.583,
1967-09,0.633,
1967-10,0.624,
1967-11,0.653,
1967-12,0.644,
1968-01,0.672,
1968-02,0.712,
1968-03,0.683,
1968-04,0.708,
1968-05,0.722,
1968-06,0.742,
1968-07,0.764,
1968-08,0.803,
1968-09,0.797,
1968-10,0.775,
1968-11,0.828,
1968-12,0.961,
1969-01,1.034,
1969-02,0.959,
1969-03,0.838,
1969-04,0.850,
1969-05,0.867,
1969-06,0.851,
1969-07,0.866,
1969-08,0.897,
1969-09,0.881,
1969-10,0.941,
1969-11,0.917,
1969-12,0.886,
1970-01,0.851,
1970-02,0.879,
1970-03,1.015,
1970-04,1.013,
1970-05,0.996,
1970-06,0.984,
1970-07,1.015,
1970-08,1.015,
1970-09,0.996,
1970-10,0.988,
1970-11,0.981,
1970-12,1.043,
1971-01,1.077,
1971-02,1.076,
1971-03,1.076,
1971-04,1.120,
1971-05,1.148,
1971-06,1.115,
1971-07,1.114,
1971-08,1.195,
1971-09,1.249,
1971-10,1.317,
1971-11,1.304,
1971-12,1.305,
1972-01,1.474,
1972-02,1.428,
1972-03,1.441,
1972-04,1.382,
1972-05,1.360,
1972-06,1.130,
1972-07,1.199,
1972-08,1.189,
1972-09,1.186,
1972-10,1.160,
1972-11,1.105,
1972-12,1.108,
1973-01,1.076,
1973-02,1.150,
1973-03,1.139,
1973-04,1.080,
1973-05,1.050,
1973-06,1.053,
1973-07,1.058,
1973-08,1.137,
1973-09,1.055,
1973-10,1.123,
1973-11,1.171,
1973-12,1.126,
1974-01,1.176,
1974-02,1.091,
1974-03,1.066,
1974-04,1.059,
1974-05,1.093,
1974-06,1.100,
1974-07,1.081,
1974-08,1.089,
1974-09,1.080,
1974-10,1.086,
1974-11,1.248,
1974-12,1.212,
1975-01,1.206,
1975-02,1.103,
1975-03,1.057,
1975-04,1.124,
1975-05,1.029,
1975-06,0.971,
1975-07,0.855,
1975-08,0.819,
1975-09,0.785,
1975-10,0.748,
1975-11,0.782,
1975-12,0.698,
1976-01,0.877,
1976-02,0.867,
1976-03,0.879,
1976-04,0.853,
1976-05,0.804,
1976-06,0.782,
1976-07,0.807,
1976-08,0.870,
1976-09,0.937,
1976-10,1.003,
1976-11,1.034,
1976-12,0.943,
1977-01,0.963,
1977-02,0.854,
1977-03,0.912,
1977-04,1.012,
1977-05,0.938,
1977-06,0.888,
1977-07,0.916,
1977-08,0.955,
1977-09,0.917,
1977-10,0.892,
1977-11,0.886,
1977-12,0.872,
1978-01,0.913,
1978-02,0.913,
1978-03,0.840,
1978-04,0.753,
1978-05,0.692,
1978-06,0.733,
1978-07,0.687,
1978-08,0.664,
1978-09,0.685,
1978-10,0.720,
1978-11,0.641,
1978-12,0.686,
1979-01,0.748,
1979-02,0.662,
1979-03,0.646,
1979-04,0.607,
1979-05,0.585,
1979-06,0.782,
1979-07,0.604,
1979-08,0.587,
