"",BBK01.OU8259,BBK01.OU8259_FLAGS
"","Foreign securities / Shares, mutual fund shares and other securities / Foreign banks",
unit,DM/Euro (hypothetically euro-based),
unit multiplier,billion,
last update,2015-02-05 09:52:28,
1985-12,0.024,
1986-01,0.039,
1986-02,0.035,
1986-03,0.038,
1986-04,0.037,
1986-05,0.046,
1986-06,0.050,
1986-07,0.046,
1986-08,0.056,
1986-09,0.038,
1986-10,0.046,
1986-11,0.032,
1986-12,0.038,
1987-01,0.028,
1987-02,0.040,
1987-03,0.031,
1987-04,0.026,
1987-05,0.024,
1987-06,0.047,
1987-07,0.035,
1987-08,0.035,
1987-09,0.054,
1987-10,0.040,
1987-11,0.032,
1987-12,0.020,
1988-01,0.017,
1988-02,0.016,
1988-03,0.017,
1988-04,0.032,
1988-05,0.015,
1988-06,0.017,
1988-07,0.022,
1988-08,0.023,
1988-09,0.021,
1988-10,0.026,
1988-11,0.028,
1988-12,0.024,
1989-01,0.024,
1989-02,0.025,
1989-03,0.027,
1989-04,0.032,
1989-05,0.042,
1989-06,0.036,
1989-07,0.035,
1989-08,0.039,
1989-09,0.044,
1989-10,0.049,
1989-11,0.048,
1989-12,0.035,
1990-01,0.046,
1990-02,0.044,
1990-03,0.047,
1990-04,0.041,
1990-05,0.041,
1990-06,0.042,
1990-07,0.049,
1990-08,0.054,
1990-09,0.052,
1990-10,0.050,
1990-11,0.046,
1990-12,0.019,
1991-01,0.013,
1991-02,0.013,
1991-03,0.017,
1991-04,0.020,
1991-05,0.024,
1991-06,0.025,
1991-07,0.015,
1991-08,0.015,
1991-09,0.015,
1991-10,0.012,
1991-11,0.011,
1991-12,0.010,
1992-01,0.016,
1992-02,0.015,
1992-03,0.015,
1992-04,0.051,
1992-05,0.052,
1992-06,0.053,
1992-07,0.058,
1992-08,0.070,
1992-09,0.085,
1992-10,0.082,
1992-11,0.082,
1992-12,0.229,
1993-01,0.232,
1993-02,0.234,
1993-03,0.243,
1993-04,0.410,
1993-05,0.231,
1993-06,0.237,
1993-07,0.366,
1993-08,1.103,
1993-09,0.977,
1993-10,1.008,
1993-11,0.917,
1993-12,0.924,
1994-01,0.925,
1994-02,0.707,
1994-03,0.679,
1994-04,0.654,
1994-05,0.514,
1994-06,0.635,
1994-07,0.600,
1994-08,0.484,
1994-09,0.433,
1994-10,0.419,
1994-11,0.465,
1994-12,0.368,
1995-01,0.354,
1995-02,0.332,
1995-03,0.315,
1995-04,0.322,
1995-05,0.325,
1995-06,0.354,
1995-07,0.341,
1995-08,0.337,
1995-09,0.339,
1995-10,0.320,
1995-11,0.212,
1995-12,0.211,
1996-01,0.244,
1996-02,0.251,
1996-03,0.250,
1996-04,0.245,
1996-05,0.270,
1996-06,0.271,
1996-07,0.281,
1996-08,0.270,
1996-09,0.266,
1996-10,0.316,
1996-11,0.348,
1996-12,0.298,
1997-01,0.324,
1997-02,0.365,
1997-03,0.364,
1997-04,0.406,
1997-05,0.535,
1997-06,0.487,
1997-07,0.823,
1997-08,0.528,
1997-09,0.435,
1997-10,0.562,
1997-11,0.571,
1997-12,0.558,
1998-01,0.566,
1998-02,0.575,
1998-03,0.667,
1998-04,0.661,
1998-05,0.675,
1998-06,0.900,
1998-07,0.848,
1998-08,0.862,
1998-09,0.860,
1998-10,0.308,
1998-11,0.210,
1998-12,0.252,
1999-01,0.300,
1999-02,-1.190,
1999-03,-1.527,
1999-04,-1.553,
1999-05,-1.189,
1999-06,-1.609,
1999-07,-1.320,
1999-08,-1.223,
1999-09,-1.058,
1999-10,-1.170,
1999-11,-1.083,
1999-12,-1.707,
2000-01,-1.667,
2000-02,-1.793,
2000-03,-2.038,
2000-04,-2.024,
2000-05,-1.836,
2000-06,-1.009,
2000-07,-0.907,
2000-08,-0.771,
2000-09,-0.639,
2000-10,-0.540,
2000-11,-0.649,
2000-12,-0.640,
2001-01,-0.731,
2001-02,-0.593,
2001-03,-0.737,
2001-04,-0.922,
2001-05,-0.823,
2001-06,-0.929,
2001-07,-0.880,
2001-08,-1.009,
2001-09,-0.485,
2001-10,-0.665,
2001-11,-0.561,
2001-12,-0.588,
2002-01,-0.698,
2002-02,-0.853,
2002-03,-1.991,
2002-04,-2.271,
2002-05,-2.222,
2002-06,0.317,
2002-07,0.218,
2002-08,0.301,
2002-09,0.308,
2002-10,0.396,
2002-11,0.361,
2002-12,0.264,
2003-01,0.223,
2003-02,0.253,
2003-03,0.274,
2003-04,0.267,
2003-05,0.549,
2003-06,0.333,
2003-07,0.437,
2003-08,0.375,
2003-09,0.446,
2003-10,0.413,
2003-11,0.398,
2003-12,0.506,
2004-01,0.467,
2004-02,0.332,
2004-03,0.524,
2004-04,0.509,
2004-05,0.306,
2004-06,0.319,
2004-07,-0.144,
2004-08,0.302,
2004-09,0.297,
2004-10,-0.307,
2004-11,-0.342,
2004-12,-0.399,
2005-01,-1.057,
2005-02,-0.317,
2005-03,-0.147,
2005-04,-1.253,
2005-05,-1.093,
2005-06,-1.108,
2005-07,-1.978,
2005-08,-0.673,
2005-09,-0.725,
2005-10,-2.113,
2005-11,-0.559,
2005-12,9.087,
2006-01,7.747,
2006-02,8.884,
2006-03,9.245,
2006-04,9.980,
2006-05,6.712,
2006-06,8.966,
2006-07,8.597,
2006-08,10.642,
2006-09,12.673,
2006-10,10.664,
2006-11,12.905,
2006-12,13.497,
2007-01,12.318,
2007-02,12.529,
2007-03,15.061,
2007-04,14.227,
2007-05,14.415,
2007-06,17.707,
2007-07,16.237,
2007-08,16.436,
2007-09,17.387,
2007-10,10.418,
2007-11,10.076,
2007-12,11.661,
2008-01,10.963,
2008-02,12.487,
2008-03,11.387,
2008-04,9.279,
2008-05,10.277,
2008-06,7.803,
2008-07,7.229,
2008-08,7.856,
2008-09,7.627,
2008-10,5.237,
2008-11,4.766,
2008-12,4.703,
2009-01,4.657,
2009-02,4.748,
2009-03,4.092,
2009-04,4.298,
2009-05,4.332,
2009-06,4.513,
2009-07,4.222,
2009-08,4.193,
2009-09,4.964,
2009-10,4.613,
2009-11,4.687,
2009-12,3.747,
2010-01,3.263,
