"",BBK01.OUC246,BBK01.OUC246_FLAGS
"",Deposits and borrowing from other domestic households / Time deposits / for more than 2 years / Big banks,
unit,Euro (hypothetically euro-based),
unit multiplier,billion,
last update,2015-02-05 09:35:04,
1999-01,0.262,
1999-02,0.264,
1999-03,0.256,
1999-04,0.253,
1999-05,0.251,
1999-06,0.244,
1999-07,0.225,
1999-08,0.217,
1999-09,0.114,
1999-10,0.096,
1999-11,0.095,
1999-12,0.117,
2000-01,0.116,
2000-02,0.103,
2000-03,0.101,
2000-04,0.092,
2000-05,0.089,
2000-06,0.087,
2000-07,0.086,
2000-08,0.082,
2000-09,0.081,
2000-10,0.073,
2000-11,0.073,
2000-12,0.072,
2001-01,0.072,
2001-02,0.075,
2001-03,0.072,
2001-04,0.069,
2001-05,0.063,
2001-06,0.060,
2001-07,0.059,
2001-08,0.063,
2001-09,0.075,
2001-10,0.060,
2001-11,0.059,
2001-12,0.059,
2002-01,0.056,
2002-02,0.050,
2002-03,0.049,
2002-04,0.048,
2002-05,0.048,
2002-06,0.046,
2002-07,0.043,
2002-08,0.042,
2002-09,0.043,
2002-10,0.041,
2002-11,0.042,
2002-12,0.040,
2003-01,0.043,
2003-02,0.039,
2003-03,0.037,
2003-04,0.037,
2003-05,0.038,
2003-06,0.037,
2003-07,0.037,
2003-08,0.037,
2003-09,0.036,
2003-10,0.036,
2003-11,0.036,
2003-12,0.037,
2004-01,0.037,
2004-02,0.037,
2004-03,0.036,
2004-04,0.037,
2004-05,0.036,
2004-06,0.060,
2004-07,0.060,
2004-08,0.058,
2004-09,0.059,
2004-10,0.058,
2004-11,0.057,
2004-12,0.873,
2005-01,0.872,
2005-02,0.876,
2005-03,0.874,
2005-04,0.871,
2005-05,0.870,
2005-06,0.861,
2005-07,0.852,
2005-08,0.843,
2005-09,0.832,
2005-10,0.639,
2005-11,0.626,
2005-12,0.620,
2006-01,0.607,
2006-02,0.597,
2006-03,0.593,
2006-04,0.590,
2006-05,0.587,
2006-06,0.584,
2006-07,0.582,
2006-08,0.578,
2006-09,0.572,
2006-10,0.564,
2006-11,0.554,
2006-12,0.548,
2007-01,0.533,
2007-02,0.524,
2007-03,0.517,
2007-04,0.511,
2007-05,0.509,
2007-06,0.506,
2007-07,0.497,
2007-08,0.484,
2007-09,0.477,
2007-10,0.468,
2007-11,0.461,
2007-12,0.454,
2008-01,0.450,
2008-02,0.446,
2008-03,0.438,
2008-04,0.436,
2008-05,0.430,
2008-06,0.426,
2008-07,0.421,
2008-08,0.420,
2008-09,0.413,
2008-10,0.406,
2008-11,0.431,
2008-12,0.450,
2009-01,0.443,
2009-02,0.437,
2009-03,0.462,
2009-04,0.516,
2009-05,0.541,
2009-06,0.523,
2009-07,0.537,
2009-08,0.551,
2009-09,0.566,
2009-10,0.573,
2009-11,0.578,
2009-12,0.585,
2010-01,0.594,
2010-02,0.600,
2010-03,0.609,
2010-04,0.623,
2010-05,0.620,
2010-06,0.620,
2010-07,0.621,
2010-08,0.623,
2010-09,0.625,
2010-10,0.622,
2010-11,0.612,
2010-12,0.598,
2011-01,0.590,
2011-02,0.577,
2011-03,0.573,
2011-04,0.481,
2011-05,0.480,
2011-06,0.481,
2011-07,0.473,
2011-08,0.460,
2011-09,0.450,
2011-10,0.444,
2011-11,0.442,
2011-12,0.441,
2012-01,0.439,
2012-02,0.435,
2012-03,0.413,
2012-04,0.411,
2012-05,0.407,
2012-06,0.400,
2012-07,0.385,
2012-08,0.368,
2012-09,0.352,
2012-10,0.342,
2012-11,0.333,
2012-12,0.326,
2013-01,0.315,
2013-02,0.304,
2013-03,0.292,
2013-04,0.264,
2013-05,0.259,
2013-06,0.255,
2013-07,0.251,
2013-08,0.246,
2013-09,0.195,
2013-10,0.189,
2013-11,0.185,
2013-12,0.181,
2014-01,0.175,
2014-02,0.167,
2014-03,0.148,
2014-04,0.143,
2014-05,0.140,
2014-06,0.135,
2014-07,0.127,
2014-08,0.123,
2014-09,0.120,
2014-10,0.115,
2014-11,0.112,
2014-12,0.089,Provisional value
