"",BBK01.OU4301,BBK01.OU4301_FLAGS
"",Deposits and borrowing of social security funds / Total / Big banks,
unit,DM/Euro (hypothetically euro-based),
unit multiplier,billion,
last update,2015-02-05 09:25:54,
1968-12,0.857,
1969-01,0.845,
1969-02,0.781,
1969-03,0.718,
1969-04,0.743,
1969-05,0.898,
1969-06,0.946,
1969-07,0.836,
1969-08,0.857,
1969-09,0.895,
1969-10,0.921,
1969-11,0.867,
1969-12,0.993,
1970-01,0.985,
1970-02,0.942,
1970-03,0.902,
1970-04,0.976,
1970-05,1.171,
1970-06,1.190,
1970-07,1.156,
1970-08,1.237,
1970-09,1.261,
1970-10,1.271,
1970-11,1.251,
1970-12,1.307,
1971-01,1.388,
1971-02,1.436,
1971-03,1.439,
1971-04,1.616,
1971-05,1.732,
1971-06,1.623,
1971-07,1.375,
1971-08,1.404,
1971-09,1.455,
1971-10,1.357,
1971-11,1.437,
1971-12,1.392,
1972-01,1.451,
1972-02,1.365,
1972-03,1.220,
1972-04,1.343,
1972-05,1.555,
1972-06,1.593,
1972-07,1.553,
1972-08,1.605,
1972-09,1.670,
1972-10,1.672,
1972-11,1.505,
1972-12,1.663,
1973-01,1.834,
1973-02,1.864,
1973-03,1.852,
1973-04,1.811,
1973-05,1.962,
1973-06,1.826,
1973-07,1.739,
1973-08,1.688,
1973-09,1.780,
1973-10,1.610,
1973-11,1.408,
1973-12,1.560,
1974-01,1.672,
1974-02,1.511,
1974-03,1.546,
1974-04,1.700,
1974-05,1.794,
1974-06,1.747,
1974-07,1.684,
1974-08,1.697,
1974-09,1.560,
1974-10,1.608,
1974-11,1.697,
1974-12,1.819,
1975-01,1.812,
1975-02,1.702,
1975-03,1.468,
1975-04,1.368,
1975-05,1.578,
1975-06,1.579,
1975-07,1.520,
1975-08,1.610,
1975-09,1.287,
1975-10,1.378,
1975-11,1.184,
1975-12,1.239,
1976-01,1.180,
1976-02,1.184,
1976-03,1.058,
1976-04,1.067,
1976-05,1.393,
1976-06,1.628,
1976-07,1.629,
1976-08,1.629,
1976-09,1.448,
1976-10,1.342,
1976-11,1.240,
1976-12,1.920,
1977-01,1.801,
1977-02,1.779,
1977-03,1.563,
1977-04,1.548,
1977-05,1.785,
1977-06,1.668,
1977-07,1.526,
1977-08,1.618,
1977-09,1.728,
1977-10,1.629,
1977-11,1.701,
1977-12,1.791,
1978-01,1.712,
1978-02,1.600,
1978-03,1.445,
1978-04,1.437,
1978-05,1.491,
1978-06,1.541,
1978-07,1.454,
1978-08,1.326,
1978-09,1.512,
1978-10,1.542,
1978-11,1.664,
1978-12,1.676,
1979-01,1.550,
1979-02,1.498,
1979-03,1.327,
1979-04,1.059,
1979-05,1.293,
1979-06,1.368,
1979-07,1.188,
1979-08,1.269,
1979-09,1.118,
1979-10,1.097,
1979-11,1.186,
1979-12,1.541,
1980-01,1.631,
1980-02,1.623,
1980-03,1.288,
1980-04,1.359,
1980-05,1.321,
1980-06,1.451,
1980-07,1.385,
1980-08,1.299,
1980-09,1.377,
1980-10,1.345,
1980-11,1.404,
1980-12,1.811,
1981-01,1.664,
1981-02,1.676,
1981-03,1.753,
1981-04,1.570,
1981-05,1.460,
1981-06,2.149,
1981-07,1.851,
1981-08,1.920,
1981-09,1.896,
1981-10,1.692,
1981-11,1.749,
1981-12,2.571,
1982-01,2.252,
1982-02,1.822,
1982-03,1.763,
1982-04,1.681,
1982-05,1.762,
1982-06,1.991,
1982-07,1.892,
1982-08,2.065,
1982-09,1.854,
1982-10,1.763,
1982-11,1.595,
1982-12,2.654,
1983-01,1.982,
1983-02,1.725,
1983-03,1.503,
1983-04,1.617,
1983-05,1.714,
1983-06,2.057,
1983-07,1.657,
1983-08,2.013,
1983-09,1.773,
1983-10,1.599,
1983-11,1.509,
1983-12,1.792,
1984-01,1.321,
1984-02,1.686,
1984-03,1.106,
1984-04,1.100,
1984-05,1.713,
1984-06,1.795,
1984-07,1.551,
1984-08,1.490,
1984-09,1.509,
1984-10,1.276,
1984-11,1.014,
1984-12,1.700,
1985-01,1.546,
1985-02,1.810,
1985-03,1.548,
1985-04,1.560,
1985-05,2.074,
1985-06,1.875,
1985-07,1.768,
1985-08,1.795,
1985-09,1.578,
1985-10,1.387,
1985-11,1.309,
1985-12,2.101,
1986-01,1.753,
1986-02,1.964,
1986-03,1.392,
1986-04,1.705,
1986-05,1.974,
1986-06,2.283,
1986-07,2.047,
1986-08,1.906,
1986-09,1.941,
1986-10,1.904,
1986-11,2.050,
1986-12,2.338,
1987-01,2.554,
1987-02,1.999,
1987-03,1.669,
1987-04,1.666,
1987-05,2.066,
1987-06,2.498,
1987-07,2.073,
1987-08,2.093,
1987-09,2.022,
1987-10,2.094,
1987-11,1.951,
1987-12,2.629,
1988-01,2.270,
1988-02,2.440,
1988-03,2.020,
1988-04,1.989,
1988-05,2.404,
1988-06,2.220,
1988-07,1.931,
1988-08,2.261,
1988-09,2.180,
1988-10,1.886,
1988-11,1.862,
1988-12,2.607,
1989-01,2.221,
1989-02,2.284,
1989-03,2.261,
1989-04,2.131,
1989-05,2.262,
1989-06,2.775,
1989-07,2.363,
1989-08,2.260,
1989-09,2.181,
1989-10,2.302,
1989-11,2.739,
1989-12,3.714,
1990-01,3.075,
1990-02,3.695,
1990-03,3.146,
1990-04,3.563,
1990-05,3.982,
1990-06,4.178,
1990-07,3.843,
1990-08,4.336,
1990-09,5.067,
1990-10,4.563,
1990-11,4.421,
1990-12,5.997,
1991-01,5.630,
1991-02,5.790,
1991-03,5.470,
1991-04,5.807,
1991-05,6.629,
1991-06,6.344,
1991-07,6.098,
1991-08,6.226,
1991-09,6.040,
1991-10,5.350,
1991-11,5.924,
1991-12,6.553,
1992-01,6.032,
1992-02,5.942,
1992-03,5.360,
1992-04,4.872,
1992-05,5.404,
1992-06,5.161,
1992-07,5.120,
1992-08,5.005,
1992-09,5.701,
1992-10,5.134,
1992-11,5.088,
1992-12,5.792,
1993-01,5.582,
1993-02,5.887,
1993-03,5.231,
1993-04,5.076,
1993-05,5.746,
1993-06,5.793,
1993-07,5.289,
1993-08,4.941,
1993-09,4.727,
1993-10,4.877,
1993-11,3.969,
1993-12,5.087,
1994-01,4.987,
1994-02,5.383,
1994-03,4.443,
1994-04,4.231,
1994-05,4.128,
1994-06,4.079,
1994-07,3.999,
1994-08,3.986,
1994-09,3.349,
1994-10,3.332,
1994-11,3.044,
1994-12,4.126,
1995-01,4.169,
1995-02,3.747,
1995-03,3.495,
1995-04,2.926,
1995-05,3.626,
1995-06,2.751,
1995-07,3.251,
1995-08,2.537,
1995-09,2.913,
1995-10,2.356,
1995-11,2.714,
1995-12,3.244,
1996-01,3.035,
1996-02,3.230,
1996-03,2.687,
1996-04,2.504,
1996-05,2.729,
1996-06,2.303,
1996-07,2.701,
1996-08,2.567,
1996-09,2.489,
1996-10,2.123,
1996-11,1.994,
1996-12,2.264,
1997-01,3.407,
1997-02,2.652,
1997-03,2.477,
1997-04,2.178,
1997-05,3.049,
1997-06,2.502,
1997-07,2.292,
1997-08,2.175,
1997-09,1.886,
1997-10,1.599,
1997-11,1.893,
1997-12,2.217,
1998-01,2.838,
1998-02,2.646,
1998-03,2.117,
1998-04,1.818,
1998-05,2.761,
1998-06,2.792,
1998-07,2.974,
1998-08,3.348,
1998-09,2.644,
1998-10,2.310,
1998-11,2.010,
1998-12,2.101,
1999-01,4.401,
1999-02,4.435,
1999-03,4.049,
1999-04,3.932,
1999-05,5.010,
1999-06,4.573,
1999-07,4.318,
1999-08,4.070,
1999-09,3.944,
1999-10,3.857,
1999-11,4.667,
1999-12,5.348,
2000-01,5.103,
2000-02,3.991,
2000-03,3.712,
2000-04,4.013,
2000-05,3.926,
2000-06,3.383,
2000-07,3.741,
2000-08,3.379,
2000-09,3.832,
2000-10,3.783,
2000-11,4.319,
2000-12,5.169,
2001-01,3.659,
2001-02,4.275,
2001-03,3.642,
2001-04,3.985,
2001-05,4.794,
2001-06,4.784,
2001-07,5.094,
2001-08,4.446,
2001-09,4.697,
2001-10,4.292,
2001-11,3.994,
2001-12,5.059,
2002-01,3.747,
2002-02,3.692,
2002-03,3.068,
2002-04,2.842,
2002-05,3.532,
2002-06,3.458,
2002-07,3.086,
2002-08,3.114,
2002-09,2.619,
2002-10,2.525,
2002-11,2.796,
2002-12,2.763,
2003-01,3.182,
2003-02,3.539,
2003-03,3.227,
2003-04,3.406,
2003-05,4.296,
2003-06,3.813,
2003-07,4.696,
2003-08,3.661,
2003-09,3.060,
2003-10,2.611,
2003-11,3.096,
2003-12,2.993,
2004-01,3.141,
2004-02,2.537,
