"",BBK01.OUM401,BBK01.OUM401_FLAGS
"",Balances and loans to banks (MFIs) / medium-term / Mortgage banks,
unit,Euro (hypothetically euro-based),
unit multiplier,billion,
last update,2015-02-05 08:44:09,
1999-01,33.910,
1999-02,35.284,
1999-03,35.097,
1999-04,36.182,
1999-05,36.340,
1999-06,35.973,
1999-07,36.355,
1999-08,37.467,
1999-09,37.729,
1999-10,37.076,
1999-11,37.146,
1999-12,36.309,
2000-01,36.688,
2000-02,36.990,
2000-03,36.905,
2000-04,36.241,
2000-05,37.570,
2000-06,37.128,
2000-07,36.103,
2000-08,35.452,
2000-09,35.786,
2000-10,35.040,
2000-11,33.897,
2000-12,32.569,
2001-01,32.463,
2001-02,31.978,
2001-03,31.966,
2001-04,32.210,
2001-05,31.672,
2001-06,31.392,
2001-07,30.064,
2001-08,28.655,
2001-09,28.086,
2001-10,27.426,
2001-11,26.651,
2001-12,24.897,
2002-01,24.155,
2002-02,23.654,
2002-03,23.078,
2002-04,22.525,
2002-05,22.524,
2002-06,21.410,
2002-07,22.359,
2002-08,21.700,
2002-09,20.619,
2002-10,19.841,
2002-11,18.720,
2002-12,18.361,
2003-01,18.765,
2003-02,18.336,
2003-03,18.145,
2003-04,17.341,
2003-05,17.571,
2003-06,17.273,
2003-07,17.043,
2003-08,16.437,
2003-09,16.331,
2003-10,16.427,
2003-11,16.524,
2003-12,15.800,
2004-01,16.498,
2004-02,15.229,
2004-03,15.155,
2004-04,14.815,
2004-05,13.978,
2004-06,13.716,
2004-07,13.087,
2004-08,12.495,
2004-09,12.693,
2004-10,12.522,
2004-11,12.287,
2004-12,11.703,
2005-01,11.076,
2005-02,11.435,
2005-03,11.285,
2005-04,11.597,
2005-05,11.713,
2005-06,11.718,
2005-07,12.180,
2005-08,12.574,
2005-09,12.900,
2005-10,13.624,
2005-11,13.035,
2005-12,12.253,
2006-01,18.520,
2006-02,19.537,
2006-03,19.325,
2006-04,19.420,
2006-05,20.475,
2006-06,21.636,
2006-07,21.374,
2006-08,21.518,
2006-09,21.559,
2006-10,20.913,
2006-11,21.871,
2006-12,21.431,
2007-01,20.150,
2007-02,20.140,
2007-03,20.306,
2007-04,20.975,
2007-05,22.347,
2007-06,22.441,
2007-07,22.695,
2007-08,23.448,
2007-09,22.112,
2007-10,21.853,
2007-11,21.648,
2007-12,20.561,
2008-01,20.411,
2008-02,20.165,
2008-03,20.301,
2008-04,20.134,
2008-05,19.950,
2008-06,19.321,
2008-07,19.524,
2008-08,19.391,
2008-09,18.820,
2008-10,18.163,
2008-11,17.453,
2008-12,16.513,
2009-01,16.505,
2009-02,16.035,
2009-03,15.214,
2009-04,15.411,
2009-05,15.182,
2009-06,14.885,
2009-07,14.380,
2009-08,13.951,
2009-09,13.401,
2009-10,12.944,
2009-11,13.491,
2009-12,14.752,
2010-01,15.204,
2010-02,15.930,
2010-03,15.256,
2010-04,13.757,
2010-05,14.316,
2010-06,20.469,
2010-07,20.126,
2010-08,20.059,
2010-09,19.840,
2010-10,17.548,
2010-11,17.613,
2010-12,17.293,
2011-01,16.906,
2011-02,16.295,
2011-03,15.841,
2011-04,16.019,
2011-05,15.945,
2011-06,15.695,
2011-07,14.912,
2011-08,14.635,
2011-09,14.725,
2011-10,15.564,
2011-11,16.177,
2011-12,16.303,
2012-01,15.988,
2012-02,16.102,
2012-03,16.303,
2012-04,16.593,
2012-05,16.535,
2012-06,16.301,
2012-07,16.593,
2012-08,15.497,
2012-09,15.215,
2012-10,14.762,
2012-11,14.307,
2012-12,13.900,
2013-01,13.332,
2013-02,12.853,
2013-03,12.680,
2013-04,12.267,
2013-05,11.891,
2013-06,11.991,
2013-07,11.556,
2013-08,9.382,
2013-09,9.283,
2013-10,9.101,
2013-11,9.063,
2013-12,8.765,
2014-01,8.708,
2014-02,8.167,
2014-03,8.236,
2014-04,7.909,
2014-05,8.106,
2014-06,8.197,
2014-07,8.293,
2014-08,8.404,
2014-09,8.373,
2014-10,7.854,
2014-11,7.643,
2014-12,7.535,Provisional value
