"",BBK01.OUL177,BBK01.OUL177_FLAGS
"",Time deposits of non-banks (non-MFIs) / for up and including 1 year / Credit cooperatives,
unit,DM/Euro (hypothetically euro-based),
unit multiplier,billion,
last update,2015-02-05 09:15:36,
1968-12,0.659,
1969-01,0.713,
1969-02,0.750,
1969-03,0.762,
1969-04,0.763,
1969-05,0.787,
1969-06,0.788,
1969-07,0.789,
1969-08,0.847,
1969-09,0.843,
1969-10,0.847,
1969-11,0.864,
1969-12,0.957,
1970-01,1.037,
1970-02,1.151,
1970-03,1.215,
1970-04,1.304,
1970-05,1.409,
1970-06,1.505,
1970-07,1.670,
1970-08,1.767,
1970-09,1.767,
1970-10,1.783,
1970-11,1.839,
1970-12,1.929,
1971-01,1.982,
1971-02,2.069,
1971-03,2.112,
1971-04,2.121,
1971-05,2.165,
1971-06,2.194,
1971-07,2.286,
1971-08,2.373,
1971-09,2.435,
1971-10,2.519,
1971-11,2.556,
1971-12,2.676,
1972-01,2.674,
1972-02,2.737,
1972-03,2.715,
1972-04,2.725,
1972-05,2.806,
1972-06,2.795,
1972-07,2.924,
1972-08,3.049,
1972-09,3.093,
1972-10,3.192,
1972-11,3.267,
1972-12,3.465,
1973-01,3.569,
1973-02,3.755,
1973-03,3.850,
1973-04,4.073,
1973-05,4.494,
1973-06,4.810,
1973-07,5.297,
1973-08,5.831,
1973-09,5.999,
1973-10,6.302,
1973-11,6.559,
1973-12,7.063,
1974-01,7.629,
1974-02,7.948,
1974-03,8.141,
1974-04,8.220,
1974-05,8.398,
1974-06,8.282,
1974-07,8.268,
1974-08,8.326,
1974-09,8.214,
1974-10,8.298,
1974-11,8.235,
1974-12,8.227,
1975-01,8.326,
1975-02,8.124,
1975-03,7.423,
1975-04,6.428,
1975-05,5.914,
1975-06,5.427,
1975-07,5.216,
1975-08,5.029,
1975-09,4.690,
1975-10,4.499,
1975-11,4.323,
1975-12,4.318,
1976-01,4.205,
1976-02,4.231,
1976-03,4.060,
1976-04,4.013,
1976-05,4.079,
1976-06,3.996,
1976-07,4.114,
1976-08,4.209,
1976-09,4.197,
1976-10,4.336,
1976-11,4.453,
1976-12,4.755,
1977-01,4.739,
1977-02,4.825,
1977-03,4.789,
1977-04,4.835,
1977-05,5.005,
1977-06,4.982,
1977-07,5.033,
1977-08,5.267,
1977-09,5.239,
1977-10,5.279,
1977-11,5.319,
1977-12,5.598,
1978-01,5.671,
1978-02,5.738,
1978-03,5.689,
1978-04,5.754,
1978-05,5.934,
1978-06,5.889,
1978-07,6.007,
1978-08,6.358,
1978-09,6.417,
1978-10,6.604,
1978-11,6.779,
1978-12,7.134,
1979-01,7.414,
1979-02,7.678,
1979-03,7.627,
1979-04,7.757,
1979-05,8.120,
1979-06,8.103,
1979-07,8.418,
1979-08,8.998,
1979-09,9.229,
1979-10,9.842,
1979-11,10.354,
1979-12,11.336,
1980-01,12.016,
1980-02,12.680,
1980-03,13.233,
1980-04,13.769,
1980-05,14.269,
1980-06,14.381,
1980-07,15.141,
1980-08,15.812,
1980-09,15.846,
1980-10,16.358,
1980-11,16.540,
1980-12,17.437,
1981-01,18.251,
1981-02,19.140,
1981-03,19.735,
1981-04,20.495,
1981-05,21.388,
1981-06,21.752,
1981-07,23.069,
1981-08,23.999,
1981-09,24.340,
1981-10,24.894,
1981-11,25.038,
1981-12,25.861,
1982-01,26.914,
1982-02,27.630,
1982-03,27.663,
1982-04,27.806,
1982-05,27.893,
1982-06,27.721,
1982-07,28.402,
1982-08,28.983,
1982-09,28.749,
1982-10,28.807,
1982-11,28.467,
1982-12,28.447,
1983-01,28.257,
1983-02,28.127,
1983-03,27.419,
1983-04,26.821,
1983-05,26.577,
1983-06,25.952,
1983-07,26.234,
1983-08,26.533,
1983-09,26.183,
1983-10,26.367,
1983-11,26.296,
1983-12,26.993,
1984-01,27.351,
1984-02,27.710,
1984-03,27.427,
1984-04,27.360,
1984-05,27.770,
1984-06,27.489,
1984-07,27.747,
1984-08,28.111,
1984-09,27.714,
1984-10,27.794,
1984-11,27.733,
1984-12,27.864,
1985-01,28.413,
1985-02,28.896,
1985-03,28.623,
1985-04,28.688,
1985-05,28.889,
1985-06,28.703,
1985-07,28.917,
1985-08,29.152,
1985-09,28.538,
1985-10,28.552,
1985-11,28.350,
1985-12,31.626,
1986-01,32.073,
1986-02,32.350,
1986-03,31.753,
1986-04,31.342,
1986-05,31.313,
1986-06,30.955,
1986-07,31.302,
1986-08,31.796,
1986-09,31.685,
1986-10,31.890,
1986-11,31.907,
1986-12,32.274,
1987-01,32.795,
1987-02,33.150,
1987-03,32.419,
1987-04,32.080,
1987-05,32.283,
1987-06,31.621,
1987-07,31.913,
1987-08,32.188,
1987-09,31.920,
1987-10,32.050,
1987-11,31.799,
1987-12,32.226,
1988-01,32.368,
1988-02,32.482,
1988-03,31.956,
1988-04,31.519,
1988-05,31.458,
1988-06,31.068,
1988-07,31.351,
1988-08,32.138,
1988-09,32.197,
1988-10,32.412,
1988-11,32.208,
1988-12,31.639,
1989-01,32.600,
1989-02,33.347,
1989-03,33.525,
1989-04,34.151,
1989-05,34.869,
1989-06,35.132,
1989-07,36.226,
1989-08,37.603,
1989-09,38.083,
1989-10,39.429,
1989-11,40.567,
1989-12,42.473,
1990-01,44.913,
1990-02,46.515,
1990-03,47.268,
1990-04,47.617,
1990-05,48.762,
1990-06,49.147,
1990-07,49.827,
1990-08,51.499,
1990-09,52.452,
1990-10,53.692,
1990-11,54.718,
1990-12,55.802,
1991-01,58.574,
1991-02,59.974,
1991-03,60.393,
1991-04,61.058,
1991-05,62.081,
1991-06,62.240,
1991-07,63.633,
1991-08,65.512,
1991-09,66.141,
1991-10,67.753,
1991-11,68.823,
1991-12,70.700,
1992-01,74.030,
1992-02,75.988,
1992-03,76.444,
1992-04,77.601,
1992-05,78.772,
1992-06,79.158,
1992-07,81.165,
1992-08,83.000,
