"",BBK01.QU6354,BBK01.QU6354_FLAGS
"",All foreign subsidiaries: Short-term liabilities to foreign banks / Singapore / All currencies,
unit,DM/EURO (hypothetically euro-based),
unit multiplier,billion,
last update,2015-02-02 08:22:16,
1984-12,.,No value available
1985-01,.,No value available
1985-02,.,No value available
1985-03,.,No value available
1985-04,.,No value available
1985-05,.,No value available
1985-06,.,No value available
1985-07,.,No value available
1985-08,.,No value available
1985-09,.,No value available
1985-10,.,No value available
1985-11,.,No value available
1985-12,2.033,
1986-01,1.826,
1986-02,1.597,
1986-03,1.574,
1986-04,1.244,
1986-05,1.207,
1986-06,1.074,
1986-07,1.098,
1986-08,1.365,
1986-09,1.238,
1986-10,1.249,
1986-11,1.283,
1986-12,1.160,
1987-01,1.074,
1987-02,0.964,
1987-03,0.895,
1987-04,0.922,
1987-05,0.821,
1987-06,0.835,
1987-07,0.807,
1987-08,0.893,
1987-09,0.782,
1987-10,0.731,
1987-11,0.826,
1987-12,0.690,
1988-01,1.070,
1988-02,1.135,
1988-03,1.040,
1988-04,0.755,
1988-05,0.932,
1988-06,0.975,
1988-07,1.098,
1988-08,1.065,
1988-09,1.202,
1988-10,1.166,
1988-11,1.061,
1988-12,1.325,
1989-01,1.214,
1989-02,1.017,
1989-03,1.182,
1989-04,1.263,
1989-05,1.206,
1989-06,0.891,
1989-07,0.799,
1989-08,0.882,
1989-09,0.831,
1989-10,0.721,
1989-11,0.733,
1989-12,0.636,
1990-01,0.547,
1990-02,0.926,
1990-03,1.087,
1990-04,0.940,
1990-05,1.142,
1990-06,1.243,
1990-07,1.218,
1990-08,1.191,
1990-09,1.170,
1990-10,0.850,
1990-11,1.010,
1990-12,1.054,
1991-01,0.985,
1991-02,0.919,
1991-03,1.058,
1991-04,1.099,
1991-05,1.168,
1991-06,0.947,
1991-07,1.199,
1991-08,0.982,
1991-09,0.947,
1991-10,1.079,
1991-11,0.905,
1991-12,0.959,
1992-01,0.929,
1992-02,1.052,
1992-03,0.996,
1992-04,1.071,
1992-05,1.225,
1992-06,0.937,
1992-07,0.963,
1992-08,1.049,
1992-09,1.209,
1992-10,1.082,
1992-11,1.086,
1992-12,1.096,
1993-01,1.189,
1993-02,1.189,
1993-03,1.258,
1993-04,1.058,
1993-05,1.054,
1993-06,0.942,
1993-07,0.994,
1993-08,0.824,
1993-09,1.115,
1993-10,1.098,
1993-11,1.145,
1993-12,1.416,
1994-01,1.334,
1994-02,1.064,
1994-03,.,No value available
1994-04,1.702,
1994-05,.,No value available
1994-06,.,No value available
1994-07,.,No value available
1994-08,1.995,
1994-09,2.098,
1994-10,1.922,
1994-11,1.971,
1994-12,2.379,
1995-01,2.493,
1995-02,2.380,
1995-03,2.912,
1995-04,3.031,
1995-05,2.820,
1995-06,2.404,
1995-07,2.608,
1995-08,2.827,
1995-09,3.028,
1995-10,2.638,
1995-11,2.957,
1995-12,2.635,
1996-01,3.234,
1996-02,3.392,
1996-03,3.664,
1996-04,3.777,
1996-05,4.305,
1996-06,4.600,
1996-07,4.745,
1996-08,4.716,
1996-09,4.287,
1996-10,4.617,
1996-11,3.946,
1996-12,4.620,
1997-01,4.873,
1997-02,5.024,
1997-03,4.961,
1997-04,5.455,
1997-05,5.066,
1997-06,4.977,
1997-07,5.023,
1997-08,4.760,
1997-09,4.869,
1997-10,4.476,
1997-11,4.418,
1997-12,3.905,
1998-01,3.726,
1998-02,4.055,
1998-03,4.337,
1998-04,3.904,
1998-05,3.833,
1998-06,3.707,
1998-07,3.727,
1998-08,3.578,
1998-09,3.171,
1998-10,3.456,
1998-11,3.391,
1998-12,3.269,
1999-01,3.104,
1999-02,3.438,
1999-03,3.132,
1999-04,3.111,
1999-05,3.427,
1999-06,3.441,
1999-07,3.625,
1999-08,3.499,
1999-09,3.558,
1999-10,4.011,
1999-11,3.308,
1999-12,3.517,
2000-01,3.111,
2000-02,3.856,
2000-03,4.249,
2000-04,4.086,
2000-05,3.829,
2000-06,4.359,
2000-07,4.190,
2000-08,4.614,
2000-09,4.428,
2000-10,3.957,
2000-11,5.081,
2000-12,4.802,
2001-01,4.833,
2001-02,4.626,
2001-03,4.734,
2001-04,4.372,
2001-05,5.681,
2001-06,6.716,
2001-07,6.879,
2001-08,6.101,
2001-09,6.120,
2001-10,6.184,
2001-11,6.695,
2001-12,5.574,
2002-01,6.017,
2002-02,6.926,
2002-03,6.608,
2002-04,5.353,
2002-05,6.395,
2002-06,5.208,
2002-07,5.522,
2002-08,5.535,
2002-09,5.094,
2002-10,6.860,
2002-11,7.119,
2002-12,6.882,
2003-01,6.858,
2003-02,6.352,
2003-03,5.893,
2003-04,4.836,
2003-05,4.888,
2003-06,4.380,
2003-07,4.908,
2003-08,3.946,
2003-09,3.721,
2003-10,3.299,
2003-11,2.967,
2003-12,3.172,
2004-01,2.254,
2004-02,2.402,
2004-03,2.245,
2004-04,2.235,
2004-05,1.959,
2004-06,2.007,
2004-07,1.490,
2004-08,1.327,
2004-09,2.236,
2004-10,1.869,
2004-11,1.956,
2004-12,1.509,
2005-01,1.624,
2005-02,1.524,
2005-03,1.495,
2005-04,1.918,
2005-05,1.871,
2005-06,2.347,
2005-07,2.555,
2005-08,2.745,
2005-09,3.219,
2005-10,2.510,
2005-11,2.468,
2005-12,3.145,
2006-01,3.884,
2006-02,3.388,
2006-03,3.470,
2006-04,3.213,
2006-05,4.315,
2006-06,3.423,
2006-07,5.056,
2006-08,4.577,
2006-09,3.836,
2006-10,4.338,
2006-11,4.312,
2006-12,4.259,
2007-01,4.286,
2007-02,4.581,
2007-03,4.702,
2007-04,5.258,
2007-05,5.711,
2007-06,5.312,
2007-07,3.843,
2007-08,4.092,
2007-09,4.500,
2007-10,4.311,
2007-11,4.085,
2007-12,3.398,
2008-01,2.858,
2008-02,2.822,
2008-03,2.830,
2008-04,3.005,
2008-05,3.011,
2008-06,3.840,
2008-07,3.612,
2008-08,3.873,
2008-09,5.263,
2008-10,5.110,
2008-11,7.483,
2008-12,6.106,
2009-01,7.071,
2009-02,6.498,
2009-03,7.091,
2009-04,7.006,
2009-05,6.772,
2009-06,6.940,
2009-07,7.324,
2009-08,6.572,
2009-09,7.401,
2009-10,8.108,
2009-11,5.790,
2009-12,5.918,
2010-01,5.049,
2010-02,4.425,
2010-03,7.194,
2010-04,8.693,
2010-05,7.773,
2010-06,7.841,
2010-07,8.781,
2010-08,9.370,
2010-09,9.815,
2010-10,11.147,
2010-11,10.022,
2010-12,9.479,
2011-01,8.861,
2011-02,9.675,
2011-03,9.397,
2011-04,7.543,
2011-05,7.225,
2011-06,7.689,
2011-07,7.282,
2011-08,7.326,
2011-09,6.007,
2011-10,5.727,
2011-11,5.757,
2011-12,7.319,
2012-01,7.718,
2012-02,9.190,
2012-03,9.426,
2012-04,9.448,
2012-05,9.243,
2012-06,8.688,
2012-07,8.311,
2012-08,9.401,
2012-09,10.412,
2012-10,11.186,
2012-11,9.597,
2012-12,9.668,
2013-01,9.377,
2013-02,9.274,
2013-03,10.424,
2013-04,9.328,
2013-05,8.370,
2013-06,7.129,
2013-07,6.369,
2013-08,6.449,
2013-09,7.114,
2013-10,7.004,
2013-11,7.546,
2013-12,7.774,
2014-01,6.724,
2014-02,6.369,
2014-03,5.909,
2014-04,6.113,
2014-05,7.052,
2014-06,6.807,
2014-07,7.420,
2014-08,6.642,
2014-09,6.957,
2014-10,7.355,
2014-11,6.881,
