"",BBK01.OUL227,BBK01.OUL227_FLAGS
"",Time deposits of non-banks (non-MFIs) / for more than one year up to and including two years / Credit cooperatives,
unit,Euro (hypothetically euro-based),
unit multiplier,billion,
last update,2015-02-05 09:15:44,
1999-01,1.799,
1999-02,1.817,
1999-03,1.784,
1999-04,1.751,
1999-05,1.723,
1999-06,1.677,
1999-07,1.672,
1999-08,1.677,
1999-09,1.680,
1999-10,1.753,
1999-11,1.847,
1999-12,1.938,
2000-01,1.947,
2000-02,2.012,
2000-03,2.090,
2000-04,2.126,
2000-05,2.158,
2000-06,2.212,
2000-07,2.283,
2000-08,2.353,
2000-09,2.443,
2000-10,2.838,
2000-11,3.302,
2000-12,3.633,
2001-01,3.806,
2001-02,3.906,
2001-03,3.933,
2001-04,3.957,
2001-05,3.972,
2001-06,3.999,
2001-07,3.990,
2001-08,4.044,
2001-09,4.061,
2001-10,4.093,
2001-11,4.112,
2001-12,4.121,
2002-01,4.001,
2002-02,3.864,
2002-03,3.737,
2002-04,3.730,
2002-05,3.749,
2002-06,3.731,
2002-07,3.821,
2002-08,3.859,
2002-09,3.890,
2002-10,3.995,
2002-11,4.072,
2002-12,4.100,
2003-01,4.020,
2003-02,3.964,
2003-03,3.902,
2003-04,3.833,
2003-05,3.787,
2003-06,3.741,
2003-07,3.704,
2003-08,3.685,
2003-09,3.706,
2003-10,3.780,
2003-11,3.872,
2003-12,3.915,
2004-01,3.862,
2004-02,3.842,
2004-03,3.829,
2004-04,3.667,
2004-05,3.624,
2004-06,3.539,
2004-07,3.494,
2004-08,3.453,
2004-09,3.445,
2004-10,3.559,
2004-11,3.589,
2004-12,3.585,
2005-01,3.531,
2005-02,3.503,
2005-03,3.533,
2005-04,3.556,
2005-05,3.527,
2005-06,3.517,
2005-07,3.504,
2005-08,3.492,
2005-09,3.530,
2005-10,3.716,
2005-11,3.738,
2005-12,3.919,
2006-01,3.981,
2006-02,4.087,
2006-03,4.163,
2006-04,4.209,
2006-05,4.306,
2006-06,4.402,
2006-07,4.384,
2006-08,4.491,
2006-09,4.603,
2006-10,4.819,
2006-11,5.017,
2006-12,5.157,
2007-01,5.219,
2007-02,5.400,
2007-03,5.638,
2007-04,5.749,
2007-05,5.907,
2007-06,6.147,
2007-07,6.334,
2007-08,6.488,
2007-09,6.630,
2007-10,7.135,
2007-11,7.777,
2007-12,8.390,
2008-01,8.623,
2008-02,8.489,
2008-03,8.273,
2008-04,8.163,
2008-05,8.059,
2008-06,8.143,
2008-07,8.352,
2008-08,8.469,
2008-09,8.491,
2008-10,8.909,
2008-11,9.013,
2008-12,8.953,
2009-01,8.344,
2009-02,7.934,
2009-03,7.675,
2009-04,7.570,
2009-05,7.550,
2009-06,7.262,
2009-07,7.311,
2009-08,7.296,
2009-09,7.301,
2009-10,7.334,
2009-11,7.426,
2009-12,7.533,
2010-01,7.515,
2010-02,7.526,
2010-03,7.437,
2010-04,7.375,
2010-05,7.255,
2010-06,7.108,
2010-07,6.994,
2010-08,6.988,
2010-09,6.959,
2010-10,7.167,
2010-11,7.403,
2010-12,7.484,
2011-01,7.544,
2011-02,7.661,
2011-03,7.652,
2011-04,7.802,
2011-05,7.922,
2011-06,7.970,
2011-07,8.109,
2011-08,8.050,
2011-09,8.033,
2011-10,8.133,
2011-11,8.229,
2011-12,8.552,
2012-01,8.462,
2012-02,8.383,
2012-03,8.330,
2012-04,8.121,
2012-05,8.086,
2012-06,8.022,
2012-07,7.788,
2012-08,7.748,
2012-09,7.561,
2012-10,7.252,
2012-11,6.915,
2012-12,6.666,
2013-01,6.382,
2013-02,6.151,
2013-03,5.948,
2013-04,5.574,
2013-05,5.440,
2013-06,5.219,
2013-07,4.960,
2013-08,4.900,
2013-09,4.887,
2013-10,5.083,
2013-11,5.141,
2013-12,5.144,
2014-01,5.076,
2014-02,5.033,
2014-03,5.010,
2014-04,4.920,
2014-05,5.144,
2014-06,5.108,
2014-07,5.125,
2014-08,5.138,
2014-09,5.219,
2014-10,5.095,
2014-11,5.037,
2014-12,4.950,Provisional value
