"",BBK01.QUX508,BBK01.QUX508_FLAGS
"","Consolidated German banks: Claims on non-residents, total (excluding participating interests) / Iceland / US dollars",
unit,Euro (hypothetically euro-based),
unit multiplier,billion,
last update,2015-02-02 08:33:06,
2002-03,1.014,
2002-04,0.910,
2002-05,0.830,
2002-06,0.769,
2002-07,0.746,
2002-08,0.773,
2002-09,0.801,
2002-10,0.806,
2002-11,0.739,
2002-12,0.728,
2003-01,0.674,
2003-02,0.695,
2003-03,0.727,
2003-04,0.679,
2003-05,0.591,
2003-06,0.740,
2003-07,0.685,
2003-08,0.690,
2003-09,0.658,
2003-10,0.593,
2003-11,0.601,
2003-12,0.549,
2004-01,0.523,
2004-02,0.436,
2004-03,0.441,
2004-04,0.573,
2004-05,0.559,
2004-06,0.657,
2004-07,0.580,
2004-08,0.628,
2004-09,0.580,
2004-10,0.606,
2004-11,0.585,
2004-12,0.633,
2005-01,0.651,
2005-02,0.656,
2005-03,0.684,
2005-04,0.701,
2005-05,0.710,
2005-06,0.756,
2005-07,0.681,
2005-08,0.683,
2005-09,0.804,
2005-10,0.752,
2005-11,0.904,
2005-12,0.860,
2006-01,0.880,
2006-02,1.084,
2006-03,0.932,
2006-04,0.975,
2006-05,0.952,
2006-06,0.995,
2006-07,1.043,
2006-08,1.162,
2006-09,1.172,
2006-10,1.234,
2006-11,1.269,
2006-12,1.222,
2007-01,1.458,
2007-02,1.310,
2007-03,1.360,
2007-04,1.347,
2007-05,1.320,
2007-06,1.272,
2007-07,1.224,
2007-08,1.286,
2007-09,1.238,
2007-10,1.225,
2007-11,1.293,
2007-12,1.516,
2008-01,1.458,
2008-02,1.868,
2008-03,1.636,
2008-04,1.463,
2008-05,1.513,
2008-06,1.565,
2008-07,1.504,
2008-08,1.662,
2008-09,1.730,
2008-10,1.113,
2008-11,1.023,
2008-12,0.911,
2009-01,0.892,
2009-02,0.864,
2009-03,0.817,
2009-04,0.813,
2009-05,0.760,
2009-06,0.753,
2009-07,0.728,
2009-08,0.639,
2009-09,0.601,
2009-10,0.596,
2009-11,0.983,
2009-12,1.041,
2010-01,1.075,
2010-02,0.707,
2010-03,1.065,
2010-04,1.075,
2010-05,1.161,
2010-06,1.173,
2010-07,1.062,
2010-08,1.075,
2010-09,1.043,
2010-10,0.913,
2010-11,0.752,
2010-12,0.726,
2011-01,0.714,
2011-02,0.702,
2011-03,0.675,
2011-04,0.667,
2011-05,0.663,
2011-06,0.669,
2011-07,0.682,
2011-08,0.648,
2011-09,0.673,
2011-10,0.659,
2011-11,0.670,
2011-12,0.635,
2012-01,0.367,
2012-02,0.290,
2012-03,0.269,
2012-04,0.271,
2012-05,0.288,
2012-06,0.286,
2012-07,0.288,
2012-08,0.286,
2012-09,0.274,
2012-10,0.278,
2012-11,0.273,
2012-12,0.262,
2013-01,0.249,
2013-02,0.247,
2013-03,0.250,
2013-04,0.254,
2013-05,0.265,
2013-06,0.257,
2013-07,0.256,
2013-08,0.259,
2013-09,0.252,
2013-10,0.337,
2013-11,0.336,
2013-12,0.335,
2014-01,0.336,
2014-02,0.329,
2014-03,0.261,
2014-04,0.260,
2014-05,0.265,
2014-06,0.264,
2014-07,0.270,
2014-08,0.274,
2014-09,0.290,
2014-10,0.290,
