"",BBK01.OUG225,BBK01.OUG225_FLAGS
"",Time deposits of domestic banks (MFIs) (exxcluding the Bundesbank) / medium-and longtherm / Landesbanken,
unit,DM/Euro (hypothetically euro-based),
unit multiplier,billion,
last update,2015-02-05 09:10:39,
1968-12,8.199,
1969-01,8.291,
1969-02,8.481,
1969-03,8.319,
1969-04,8.551,
1969-05,8.819,
1969-06,8.756,
1969-07,9.006,
1969-08,9.280,
1969-09,9.178,
1969-10,9.003,
1969-11,8.907,
1969-12,8.549,
1970-01,8.337,
1970-02,8.200,
1970-03,7.903,
1970-04,7.797,
1970-05,7.756,
1970-06,7.547,
1970-07,7.326,
1970-08,7.318,
1970-09,7.218,
1970-10,7.223,
1970-11,7.200,
1970-12,6.220,
1971-01,6.187,
1971-02,6.122,
1971-03,6.146,
1971-04,6.187,
1971-05,6.150,
1971-06,6.062,
1971-07,6.017,
1971-08,5.978,
1971-09,5.910,
1971-10,5.950,
1971-11,5.905,
1971-12,5.776,
1972-01,5.888,
1972-02,6.092,
1972-03,6.227,
1972-04,6.175,
1972-05,6.550,
1972-06,6.679,
1972-07,7.546,
1972-08,7.533,
1972-09,7.525,
1972-10,7.547,
1972-11,7.622,
1972-12,7.583,
1973-01,7.759,
1973-02,7.771,
1973-03,7.665,
1973-04,7.604,
1973-05,7.485,
1973-06,7.336,
1973-07,6.885,
1973-08,6.839,
1973-09,6.746,
1973-10,6.762,
1973-11,6.660,
1973-12,6.442,
1974-01,6.240,
1974-02,6.225,
1974-03,6.128,
1974-04,6.263,
1974-05,6.351,
1974-06,6.384,
1974-07,6.395,
1974-08,6.492,
1974-09,6.536,
1974-10,6.628,
1974-11,6.778,
1974-12,6.682,
1975-01,6.878,
1975-02,7.082,
1975-03,7.205,
1975-04,7.391,
1975-05,7.501,
1975-06,7.447,
1975-07,7.819,
1975-08,8.011,
1975-09,8.066,
1975-10,8.246,
1975-11,8.509,
1975-12,8.562,
1976-01,8.706,
1976-02,8.905,
1976-03,9.001,
1976-04,9.338,
1976-05,9.513,
1976-06,9.395,
1976-07,9.399,
1976-08,9.314,
1976-09,9.490,
1976-10,9.550,
1976-11,9.711,
1976-12,9.526,
1977-01,9.747,
1977-02,9.793,
1977-03,9.955,
1977-04,10.381,
1977-05,11.075,
1977-06,11.323,
1977-07,11.664,
1977-08,12.145,
1977-09,12.122,
1977-10,12.388,
1977-11,12.385,
1977-12,12.258,
1978-01,12.679,
1978-02,12.926,
1978-03,12.824,
1978-04,13.037,
1978-05,12.994,
1978-06,13.014,
1978-07,13.142,
1978-08,13.296,
1978-09,13.470,
1978-10,13.796,
1978-11,14.232,
1978-12,14.237,
1979-01,14.440,
1979-02,14.788,
1979-03,14.987,
1979-04,15.077,
1979-05,15.396,
1979-06,15.485,
1979-07,15.605,
1979-08,15.581,
1979-09,15.569,
1979-10,15.657,
1979-11,15.718,
1979-12,15.473,
1980-01,15.618,
1980-02,15.668,
1980-03,15.342,
1980-04,15.590,
1980-05,15.422,
1980-06,15.502,
1980-07,15.571,
1980-08,15.554,
1980-09,15.665,
1980-10,15.642,
1980-11,15.781,
1980-12,15.461,
1981-01,15.481,
1981-02,15.428,
1981-03,15.252,
1981-04,15.170,
1981-05,15.121,
1981-06,14.883,
1981-07,14.844,
1981-08,15.046,
1981-09,14.854,
1981-10,14.946,
1981-11,14.995,
1981-12,14.693,
1982-01,14.621,
1982-02,14.596,
1982-03,14.441,
1982-04,14.460,
1982-05,14.447,
1982-06,14.069,
1982-07,13.978,
1982-08,14.008,
1982-09,13.951,
1982-10,14.160,
1982-11,14.170,
1982-12,14.036,
1983-01,14.129,
1983-02,14.209,
1983-03,14.273,
1983-04,15.150,
1983-05,15.181,
1983-06,14.888,
1983-07,14.781,
1983-08,14.931,
1983-09,14.621,
1983-10,14.713,
1983-11,14.714,
1983-12,14.408,
1984-01,14.404,
1984-02,14.493,
1984-03,14.271,
1984-04,14.295,
1984-05,14.189,
1984-06,13.972,
1984-07,14.112,
1984-08,14.086,
1984-09,14.204,
1984-10,14.419,
1984-11,14.726,
1984-12,14.745,
1985-01,14.868,
1985-02,14.920,
1985-03,14.610,
1985-04,14.711,
1985-05,15.023,
1985-06,15.130,
1985-07,15.476,
1985-08,16.574,
1985-09,16.821,
1985-10,17.198,
1985-11,17.414,
1985-12,17.844,
1986-01,18.543,
1986-02,18.875,
1986-03,18.753,
1986-04,19.524,
1986-05,19.801,
1986-06,20.095,
1986-07,20.636,
1986-08,21.703,
1986-09,21.857,
1986-10,22.111,
1986-11,22.247,
1986-12,22.846,
1987-01,23.118,
1987-02,23.502,
1987-03,23.931,
1987-04,24.672,
1987-05,25.528,
1987-06,25.700,
1987-07,26.170,
1987-08,26.432,
1987-09,26.697,
1987-10,27.203,
1987-11,27.959,
1987-12,28.733,
1988-01,28.998,
1988-02,29.817,
1988-03,30.439,
1988-04,30.545,
1988-05,31.059,
1988-06,30.933,
1988-07,31.187,
1988-08,31.395,
1988-09,31.287,
1988-10,31.685,
1988-11,31.935,
1988-12,32.063,
1989-01,31.992,
1989-02,32.204,
1989-03,32.491,
1989-04,32.753,
1989-05,32.779,
1989-06,32.893,
1989-07,33.015,
1989-08,32.906,
1989-09,33.072,
1989-10,33.835,
1989-11,34.433,
1989-12,34.456,
1990-01,35.020,
1990-02,36.676,
1990-03,37.278,
1990-04,37.589,
1990-05,37.469,
1990-06,37.473,
1990-07,37.572,
1990-08,37.950,
1990-09,38.155,
1990-10,38.565,
1990-11,38.511,
1990-12,37.713,
