"",BBK01.RU2708,BBK01.RU2708_FLAGS
1976-06,.,Value available later
1976-07,.,Value available later
1976-08,.,Value available later
1976-09,.,Value available later
1976-10,.,Value available later
1976-11,.,Value available later
1976-12,20.994,
1977-01,.,Value available later
1977-02,.,Value available later
1977-03,.,Value available later
1977-04,.,Value available later
1977-05,.,Value available later
1977-06,.,Value available later
1977-07,.,Value available later
1977-08,.,Value available later
1977-09,.,Value available later
1977-10,.,Value available later
1977-11,.,Value available later
1977-12,26.190,
1978-01,.,Value available later
1978-02,.,Value available later
1978-03,.,Value available later
1978-04,.,Value available later
1978-05,.,Value available later
1978-06,.,Value available later
1978-07,.,Value available later
1978-08,.,Value available later
1978-09,.,Value available later
1978-10,.,Value available later
1978-11,.,Value available later
1978-12,37.701,
1979-01,.,Value available later
1979-02,.,Value available later
1979-03,.,Value available later
1979-04,.,Value available later
1979-05,.,Value available later
1979-06,.,Value available later
1979-07,.,Value available later
1979-08,.,Value available later
1979-09,.,Value available later
1979-10,.,Value available later
1979-11,.,Value available later
1979-12,48.091,
1980-01,.,Value available later
1980-02,.,Value available later
1980-03,.,Value available later
1980-04,.,Value available later
1980-05,.,Value available later
1980-06,.,Value available later
1980-07,.,Value available later
1980-08,.,Value available later
1980-09,.,Value available later
1980-10,.,Value available later
1980-11,.,Value available later
1980-12,50.756,
1981-01,.,Value available later
1981-02,.,Value available later
1981-03,.,Value available later
1981-04,.,Value available later
1981-05,.,Value available later
1981-06,.,Value available later
1981-07,.,Value available later
1981-08,.,Value available later
1981-09,.,Value available later
1981-10,.,Value available later
1981-11,.,Value available later
1981-12,50.762,
1982-01,.,Value available later
1982-02,.,Value available later
1982-03,.,Value available later
1982-04,.,Value available later
1982-05,.,Value available later
1982-06,48.338,
1982-07,48.896,
1982-08,49.728,
1982-09,49.328,
1982-10,49.733,
1982-11,49.934,
1982-12,51.132,
1983-01,49.945,
1983-02,50.502,
1983-03,50.732,
1983-04,49.390,
1983-05,50.295,
1983-06,50.557,
1983-07,50.902,
1983-08,50.520,
1983-09,50.035,
1983-10,49.721,
1983-11,49.874,
1983-12,50.634,
1984-01,48.471,
1984-02,48.142,
1984-03,48.406,
1984-04,49.309,
1984-05,48.644,
1984-06,50.020,
1984-07,51.268,
1984-08,50.686,
1984-09,53.030,
1984-10,53.750,
1984-11,53.019,
1984-12,55.524,
1985-01,54.541,
1985-02,55.788,
1985-03,52.955,
1985-04,52.967,
1985-05,51.799,
1985-06,52.684,
1985-07,52.553,
1985-08,53.516,
1985-09,54.251,
1985-10,54.829,
1985-11,56.121,
1985-12,58.769,
1986-01,57.646,
1986-02,58.105,
1986-03,60.092,
1986-04,59.785,
1986-05,59.377,
1986-06,59.625,
1986-07,58.214,
1986-08,58.026,
1986-09,59.536,
1986-10,60.159,
1986-11,61.146,
1986-12,61.162,
1987-01,64.683,
1987-02,62.853,
1987-03,63.471,
1987-04,65.312,
1987-05,63.754,
1987-06,64.969,
1987-07,64.013,
1987-08,64.662,
1987-09,65.140,
1987-10,69.839,
1987-11,67.185,
1987-12,65.275,
1988-01,66.822,
1988-02,66.621,
1988-03,67.142,
1988-04,65.462,
1988-05,67.604,
1988-06,68.220,
1988-07,70.322,
1988-08,70.181,
1988-09,69.395,
1988-10,71.715,
1988-11,72.071,
1988-12,72.485,
1989-01,76.125,
1989-02,77.365,
1989-03,77.257,
1989-04,77.548,
1989-05,82.651,
1989-06,79.933,
1989-07,79.235,
1989-08,78.155,
1989-09,80.746,
1989-10,82.614,
1989-11,83.735,
1989-12,83.944,
1990-01,87.207,
1990-02,89.992,
1990-03,88.790,
1990-04,89.526,
1990-05,88.527,
1990-06,90.983,
1990-07,92.950,
1990-08,92.734,
1990-09,95.295,
1990-10,94.341,
1990-11,93.852,
1990-12,96.312,
1991-01,96.860,
1991-02,97.775,
1991-03,102.988,
1991-04,99.027,
1991-05,98.967,
1991-06,98.743,
1991-07,98.563,
1991-08,98.881,
1991-09,97.152,
1991-10,99.714,
1991-11,100.448,
1991-12,100.161,
1992-01,100.494,
1992-02,101.837,
1992-03,102.276,
1992-04,104.469,
1992-05,103.589,
1992-06,104.168,
1992-07,100.089,
1992-08,102.968,
1992-09,116.049,
1992-10,114.460,
1992-11,116.592,
1992-12,119.257,
1993-01,118.599,
1993-02,123.016,
1993-03,122.206,
1993-04,123.624,
1993-05,123.796,
1993-06,125.229,
1993-07,123.358,
1993-08,126.516,
1993-09,128.211,
1993-10,133.775,
1993-11,133.396,
1993-12,135.747,
1994-01,140.237,
1994-02,141.432,
1994-03,142.347,
1994-04,145.426,
1994-05,149.724,
1994-06,145.649,
1994-07,149.136,
1994-08,151.510,
1994-09,151.480,
1994-10,154.956,
1994-11,157.121,
1994-12,162.010,
1995-01,163.949,
1995-02,173.224,
1995-03,169.391,
1995-04,171.219,
1995-05,176.222,
1995-06,174.911,
1995-07,170.498,
1995-08,173.960,
1995-09,176.859,
1995-10,178.668,
1995-11,178.643,
1995-12,184.707,
1996-01,188.949,
1996-02,193.555,
1996-03,197.622,
1996-04,202.971,
1996-05,207.165,
1996-06,204.685,
1996-07,200.432,
1996-08,198.525,
1996-09,199.669,
1996-10,200.559,
1996-11,210.530,
1996-12,209.727,
1997-01,219.298,
1997-02,225.988,
1997-03,234.446,
1997-04,241.540,
1997-05,245.395,
1997-06,250.128,
1997-07,250.988,
1997-08,254.746,
1997-09,254.096,
1997-10,265.356,
1997-11,266.156,
1997-12,262.537,
1998-01,270.853,
1998-02,274.963,
1998-03,284.924,
1998-04,294.734,
1998-05,309.423,
1998-06,303.959,
1998-07,294.098,
1998-08,300.141,
1998-09,295.564,
1998-10,308.157,
1998-11,320.998,
1998-12,300.336,
1999-01,465.957,
1999-02,442.021,
1999-03,451.506,
1999-04,456.410,
1999-05,451.637,
1999-06,440.582,
1999-07,434.763,
1999-08,445.291,
1999-09,450.698,
1999-10,464.606,
1999-11,484.063,
1999-12,450.365,
2000-01,475.485,
2000-02,482.258,
2000-03,500.277,
2000-04,504.964,
2000-05,522.222,
2000-06,485.022,
2000-07,477.160,
2000-08,493.632,
2000-09,485.560,
2000-10,486.487,
2000-11,491.987,
2000-12,499.017,
2001-01,521.732,
2001-02,548.144,
2001-03,586.705,
2001-04,607.690,
2001-05,606.421,
2001-06,553.847,
2001-07,544.967,
2001-08,552.956,
2001-09,527.427,
2001-10,545.062,
2001-11,552.166,
2001-12,518.917,
2002-01,533.188,
2002-02,524.601,
2002-03,531.678,
2002-04,562.340,
2002-05,578.476,
2002-06,537.848,
2002-07,547.790,
2002-08,543.971,
2002-09,566.222,
2002-10,574.251,
2002-11,595.240,
2002-12,566.709,
2003-01,583.583,
2003-02,595.084,
2003-03,616.254,
2003-04,627.008,
2003-05,630.060,
2003-06,604.164,
2003-07,601.490,
2003-08,581.126,
2003-09,601.840,
2003-10,587.461,
2003-11,586.823,
2003-12,578.044,
2004-01,598.811,
2004-02,612.527,
2004-03,637.428,
2004-04,636.760,
2004-05,617.524,
2004-06,583.944,
2004-07,583.030,
2004-08,586.478,
2004-09,614.447,
2004-10,606.736,
2004-11,630.758,
2004-12,617.417,
2005-01,662.623,
2005-02,674.397,
2005-03,670.261,
2005-04,738.489,
2005-05,723.114,
2005-06,658.303,
2005-07,653.606,
2005-08,649.953,
2005-09,658.649,
2005-10,689.014,
2005-11,700.905,
2005-12,645.675,
2006-01,679.157,
2006-02,679.754,
2006-03,691.309,
2006-04,714.574,
2006-05,728.260,
2006-06,693.975,
2006-07,656.304,
2006-08,664.399,
2006-09,685.573,
2006-10,674.475,
2006-11,688.022,
2006-12,656.164,
2007-01,671.438,
2007-02,694.867,
2007-03,698.074,
2007-04,741.244,
2007-05,754.442,
2007-06,704.178,
2007-07,692.190,
2007-08,701.560,
2007-09,735.196,
2007-10,737.215,
2007-11,738.664,
2007-12,691.309,
2008-01,746.285,
2008-02,756.293,
2008-03,768.486,
2008-04,806.400,
2008-05,780.078,
2008-06,711.147,
2008-07,721.873,
2008-08,712.849,
2008-09,743.110,
2008-10,714.488,
2008-11,695.208,
2008-12,680.255,
2009-01,706.184,
2009-02,694.352,
2009-03,675.306,
2009-04,700.291,
2009-05,661.321,
2009-06,672.723,
2009-07,662.452,
2009-08,646.143,
2009-09,639.419,
2009-10,649.565,
2009-11,648.920,
2009-12,632.184,
2010-01,680.279,
2010-02,680.635,
2010-03,697.367,
2010-04,763.328,
2010-05,822.922,
2010-06,764.081,
2010-07,783.538,
2010-08,802.772,
2010-09,754.413,
2010-10,756.901,
2010-11,757.989,
2010-12,729.973,
2011-01,747.577,
2011-02,744.675,
2011-03,693.199,
2011-04,732.495,
2011-05,715.695,
2011-06,670.063,
2011-07,669.277,
2011-08,718.783,
2011-09,758.354,
2011-10,768.494,
2011-11,775.504,
2011-12,678.928,
2012-01,829.605,
2012-02,836.847,
2012-03,898.469,
2012-04,917.212,
2012-05,897.447,
2012-06,860.557,
2012-07,866.966,
2012-08,882.576,
2012-09,831.641,
2012-10,823.547,
2012-11,796.242,
2012-12,716.248,
2013-01,724.981,
2013-02,714.092,
2013-03,693.234,
2013-04,715.145,
2013-05,681.550,
2013-06,677.606,
2013-07,665.369,
2013-08,656.215,
2013-09,631.332,
2013-10,626.045,
2013-11,631.050,
2013-12,580.038,
2014-01,616.476,
2014-02,598.014,
2014-03,596.421,
2014-04,607.426,
2014-05,601.644,
2014-06,588.535,
2014-07,618.333,
2014-08,613.139,
2014-09,610.643,
2014-10,610.171,
2014-11,630.839,
2014-12,594.654,
