"",BBFI1.Q.N.DE.W1.S1V.S1.LX.A.FA.P.F3.S._T.M.N,BBFI1.Q.N.DE.W1.S1V.S1.LX.A.FA.P.F3.S._T.M.N_FLAGS
"","IIP - Portfolio investment - Debt securities - Short-term original maturity (up to 1 year incl. incl.) - Assets - Changes in positions - resident holder: Non financial corporations, households and NPISH - all countries",
unit,EUR (hypothetically euro-based),
unit multiplier,million,
last update,2014-12-30 16:08:12,
2013-01,1049,
2013-04,-549,
2013-07,429,
2013-10,342,
2014-01,1811,
2014-04,-1024,
2014-07,203,
