"",BBK01.OUZ126,BBK01.OUZ126_FLAGS
"","Bill stock, total, Branches of foreign banks",
unit,DM/EURO (hypothetically euro-based),
unit multiplier,billion,
last update,2015-02-05 10:56:56,
1999-01,0.273,
1999-02,0.357,
1999-03,0.402,
1999-04,0.432,
1999-05,0.439,
1999-06,0.470,
1999-07,0.461,
1999-08,0.432,
1999-09,0.471,
1999-10,0.495,
1999-11,0.509,
1999-12,0.528,
2000-01,0.525,
2000-02,0.545,
2000-03,0.583,
2000-04,0.605,
2000-05,0.554,
2000-06,0.527,
2000-07,0.448,
2000-08,0.413,
2000-09,0.382,
2000-10,0.397,
2000-11,0.456,
2000-12,0.436,
2001-01,0.387,
2001-02,0.351,
2001-03,0.335,
2001-04,0.266,
2001-05,0.218,
2001-06,0.174,
2001-07,0.188,
2001-08,0.188,
2001-09,0.241,
2001-10,0.243,
2001-11,0.214,
2001-12,0.140,
2002-01,0.115,
2002-02,0.125,
2002-03,0.123,
2002-04,0.122,
2002-05,0.071,
2002-06,0.065,
2002-07,0.052,
2002-08,0.054,
2002-09,0.053,
2002-10,0.055,
2002-11,0.095,
2002-12,0.114,
2003-01,0.054,
2003-02,0.051,
2003-03,0.055,
2003-04,0.052,
2003-05,0.097,
2003-06,0.106,
2003-07,0.080,
2003-08,0.058,
2003-09,0.099,
2003-10,0.044,
2003-11,0.042,
2003-12,0.040,
2004-01,0.037,
2004-02,0.031,
2004-03,0.042,
2004-04,0.036,
2004-05,0.033,
2004-06,0.031,
2004-07,0.034,
2004-08,0.035,
2004-09,0.033,
2004-10,0.048,
2004-11,0.048,
2004-12,0.045,
2005-01,0.052,
2005-02,0.054,
2005-03,0.053,
2005-04,0.051,
2005-05,0.047,
2005-06,0.049,
2005-07,0.045,
2005-08,0.047,
2005-09,0.048,
2005-10,0.044,
2005-11,0.043,
2005-12,0.047,
2006-01,0.044,
2006-02,0.044,
2006-03,0.046,
2006-04,0.043,
2006-05,0.047,
2006-06,0.070,
2006-07,0.059,
2006-08,0.075,
2006-09,0.071,
2006-10,0.062,
2006-11,0.061,
2006-12,0.072,
2007-01,0.050,
2007-02,0.050,
2007-03,0.047,
2007-04,0.050,
2007-05,0.063,
2007-06,0.080,
2007-07,0.085,
2007-08,0.094,
2007-09,0.077,
2007-10,0.074,
2007-11,0.073,
2007-12,0.081,
2008-01,0.072,
2008-02,0.061,
2008-03,0.058,
2008-04,0.038,
2008-05,0.033,
2008-06,0.033,
2008-07,0.036,
2008-08,0.036,
2008-09,0.036,
2008-10,0.035,
2008-11,0.036,
2008-12,0.031,
2009-01,0.031,
2009-02,0.027,
2009-03,0.019,
2009-04,0.019,
2009-05,0.015,
2009-06,0.013,
2009-07,0.011,
2009-08,0.011,
2009-09,0.013,
2009-10,0.011,
2009-11,0.009,
2009-12,0.012,
2010-01,0.013,
2010-02,0.016,
2010-03,0.014,
2010-04,0.015,
2010-05,0.014,
2010-06,0.014,
2010-07,0.010,
2010-08,0.009,
2010-09,0.006,
2010-10,0.006,
2010-11,0.007,
2010-12,0.085,
2011-01,0.023,
2011-02,0.004,
2011-03,0.004,
2011-04,0.004,
2011-05,0.004,
2011-06,0.005,
2011-07,0.004,
2011-08,0.005,
2011-09,0.036,
2011-10,0.006,
2011-11,0.004,
2011-12,0.056,
2012-01,0.019,
2012-02,0.007,
2012-03,0.026,
2012-04,0.004,
2012-05,0.004,
2012-06,0.003,
2012-07,0.004,
2012-08,0.001,
2012-09,0.002,
2012-10,0.006,
2012-11,0.004,
2012-12,0.008,
2013-01,0.007,
2013-02,0.007,
2013-03,0.004,
2013-04,0.008,
2013-05,0.005,
2013-06,0.004,
2013-07,0.002,
2013-08,0.001,
2013-09,0.001,
2013-10,0.001,
2013-11,0.002,
2013-12,0.004,
2014-01,0.003,
2014-02,0.003,
2014-03,0.002,
2014-04,0.002,
2014-05,0.001,
2014-06,-,Nothing exists
2014-07,-,Nothing exists
2014-08,-,Nothing exists
2014-09,-,Nothing exists
2014-10,-,Nothing exists
2014-11,0.002,
