"",BBK01.OUG141,BBK01.OUG141_FLAGS
"",Deposits and borrowing from non-profit institutions / Total / Landesbanken,
unit,DM/Euro (hypothetically euro-based),
unit multiplier,billion,
last update,2015-02-05 09:20:26,
1968-12,0.237,
1969-01,0.240,
1969-02,0.243,
1969-03,0.244,
1969-04,0.258,
1969-05,0.287,
1969-06,0.266,
1969-07,0.270,
1969-08,0.273,
1969-09,0.276,
1969-10,0.282,
1969-11,0.278,
1969-12,0.278,
1970-01,0.275,
1970-02,0.270,
1970-03,0.260,
1970-04,0.269,
1970-05,0.275,
1970-06,0.278,
1970-07,0.270,
1970-08,0.274,
1970-09,0.254,
1970-10,0.270,
1970-11,0.275,
1970-12,0.273,
1971-01,0.244,
1971-02,0.263,
1971-03,0.264,
1971-04,0.273,
1971-05,0.271,
1971-06,0.270,
1971-07,0.285,
1971-08,0.266,
1971-09,0.280,
1971-10,0.277,
1971-11,0.286,
1971-12,0.303,
1972-01,0.230,
1972-02,0.296,
1972-03,0.311,
1972-04,0.310,
1972-05,0.321,
1972-06,0.335,
1972-07,0.365,
1972-08,0.382,
1972-09,0.399,
1972-10,0.415,
1972-11,0.409,
1972-12,0.428,
1973-01,0.408,
1973-02,0.423,
1973-03,0.433,
1973-04,0.433,
1973-05,0.435,
1973-06,0.436,
1973-07,0.462,
1973-08,0.444,
1973-09,0.438,
1973-10,0.442,
1973-11,0.442,
1973-12,0.470,
1974-01,0.472,
1974-02,0.458,
1974-03,0.449,
1974-04,0.430,
1974-05,0.466,
1974-06,0.462,
1974-07,0.461,
1974-08,0.513,
1974-09,0.505,
1974-10,0.504,
1974-11,0.515,
1974-12,0.502,
1975-01,0.536,
1975-02,0.487,
1975-03,0.455,
1975-04,0.327,
1975-05,0.445,
1975-06,0.446,
1975-07,0.480,
1975-08,0.445,
1975-09,0.443,
1975-10,0.411,
1975-11,0.393,
1975-12,0.412,
1976-01,0.420,
1976-02,0.433,
1976-03,0.440,
1976-04,0.437,
1976-05,0.461,
1976-06,0.473,
1976-07,0.489,
1976-08,0.488,
1976-09,0.481,
1976-10,0.505,
1976-11,0.485,
1976-12,0.508,
1977-01,0.530,
1977-02,0.545,
1977-03,0.523,
1977-04,0.511,
1977-05,0.515,
1977-06,0.531,
1977-07,0.567,
1977-08,0.553,
1977-09,0.546,
1977-10,0.582,
1977-11,0.564,
1977-12,0.547,
1978-01,0.572,
1978-02,0.576,
1978-03,0.593,
1978-04,0.614,
1978-05,0.628,
1978-06,0.651,
1978-07,0.657,
1978-08,0.685,
1978-09,0.639,
1978-10,0.640,
1978-11,0.640,
1978-12,0.641,
1979-01,0.671,
1979-02,0.695,
1979-03,0.670,
1979-04,0.678,
1979-05,0.679,
1979-06,0.693,
1979-07,0.690,
1979-08,0.681,
1979-09,0.627,
1979-10,0.644,
1979-11,0.662,
1979-12,0.685,
1980-01,0.711,
1980-02,0.696,
1980-03,0.674,
1980-04,0.680,
1980-05,0.687,
1980-06,0.736,
1980-07,0.775,
1980-08,0.767,
1980-09,0.708,
1980-10,0.712,
1980-11,0.707,
1980-12,0.674,
1981-01,0.684,
1981-02,0.656,
1981-03,0.667,
1981-04,0.628,
1981-05,0.667,
1981-06,0.673,
1981-07,0.671,
1981-08,0.716,
1981-09,0.726,
1981-10,0.775,
1981-11,0.759,
1981-12,0.762,
1982-01,0.750,
1982-02,0.729,
1982-03,0.748,
1982-04,0.736,
1982-05,0.749,
1982-06,0.729,
1982-07,0.700,
1982-08,0.713,
1982-09,0.644,
1982-10,0.659,
1982-11,0.648,
1982-12,0.694,
1983-01,0.698,
1983-02,0.683,
1983-03,0.684,
1983-04,0.700,
1983-05,0.780,
1983-06,0.814,
1983-07,0.835,
1983-08,0.855,
1983-09,0.812,
1983-10,0.828,
1983-11,0.828,
1983-12,0.890,
1984-01,0.876,
1984-02,0.814,
1984-03,0.819,
1984-04,0.825,
1984-05,0.844,
1984-06,0.871,
1984-07,0.904,
1984-08,0.932,
1984-09,0.902,
1984-10,0.909,
1984-11,0.899,
1984-12,0.963,
1985-01,0.898,
1985-02,0.865,
1985-03,0.891,
1985-04,0.874,
1985-05,0.871,
1985-06,0.908,
1985-07,0.894,
1985-08,0.865,
1985-09,0.856,
1985-10,0.850,
1985-11,0.847,
1985-12,0.888,
1986-01,0.937,
1986-02,0.839,
1986-03,0.899,
1986-04,0.900,
1986-05,0.928,
1986-06,0.987,
1986-07,1.001,
1986-08,1.015,
1986-09,0.999,
1986-10,0.990,
1986-11,0.997,
1986-12,1.056,
1987-01,1.090,
1987-02,1.053,
1987-03,1.099,
1987-04,1.052,
1987-05,1.085,
1987-06,1.126,
1987-07,1.174,
1987-08,1.191,
1987-09,1.155,
1987-10,1.143,
1987-11,1.120,
1987-12,1.170,
1988-01,1.220,
1988-02,1.194,
1988-03,1.234,
1988-04,1.278,
1988-05,1.325,
1988-06,1.297,
1988-07,1.370,
1988-08,1.390,
1988-09,1.310,
1988-10,1.320,
1988-11,1.355,
1988-12,1.367,
1989-01,1.429,
1989-02,1.401,
1989-03,1.377,
1989-04,1.346,
1989-05,1.359,
1989-06,1.392,
1989-07,1.405,
1989-08,1.418,
1989-09,1.380,
1989-10,1.394,
1989-11,1.392,
1989-12,1.409,
1990-01,1.494,
1990-02,1.495,
1990-03,1.458,
1990-04,1.473,
1990-05,1.284,
1990-06,1.272,
1990-07,1.298,
1990-08,1.315,
1990-09,1.231,
1990-10,1.235,
1990-11,1.209,
1990-12,1.283,
1991-01,1.315,
1991-02,1.247,
1991-03,1.244,
1991-04,1.238,
1991-05,1.283,
1991-06,1.271,
1991-07,1.236,
1991-08,1.299,
1991-09,1.263,
1991-10,1.246,
1991-11,1.178,
1991-12,1.351,
1992-01,1.363,
1992-02,1.296,
1992-03,1.387,
1992-04,1.401,
1992-05,1.452,
1992-06,1.382,
1992-07,1.352,
1992-08,1.340,
1992-09,1.347,
1992-10,1.320,
1992-11,1.281,
1992-12,1.348,
1993-01,1.300,
1993-02,1.312,
1993-03,1.354,
1993-04,1.401,
1993-05,1.418,
1993-06,1.426,
1993-07,1.405,
1993-08,1.452,
1993-09,1.468,
1993-10,1.485,
1993-11,1.512,
1993-12,1.528,
1994-01,1.566,
1994-02,1.550,
1994-03,1.567,
1994-04,1.626,
1994-05,1.677,
1994-06,1.614,
1994-07,1.616,
1994-08,1.646,
1994-09,1.671,
1994-10,1.719,
1994-11,1.757,
1994-12,1.832,
1995-01,1.556,
1995-02,1.372,
1995-03,1.153,
1995-04,1.152,
1995-05,1.173,
1995-06,1.123,
1995-07,1.118,
1995-08,1.137,
1995-09,1.187,
1995-10,1.161,
1995-11,1.154,
1995-12,1.123,
1996-01,1.106,
1996-02,1.106,
1996-03,1.117,
1996-04,1.099,
1996-05,1.106,
1996-06,1.100,
1996-07,1.074,
1996-08,1.118,
1996-09,1.104,
1996-10,1.035,
1996-11,1.033,
1996-12,1.097,
1997-01,1.101,
1997-02,1.056,
1997-03,1.052,
1997-04,1.068,
1997-05,0.987,
1997-06,0.932,
1997-07,0.839,
1997-08,0.835,
1997-09,0.860,
1997-10,0.810,
1997-11,0.797,
1997-12,0.895,
1998-01,0.814,
1998-02,0.770,
1998-03,0.825,
1998-04,0.847,
1998-05,0.856,
1998-06,0.855,
1998-07,0.936,
1998-08,0.927,
1998-09,1.077,
1998-10,0.894,
1998-11,0.925,
1998-12,1.019,
1999-01,1.404,
1999-02,1.518,
1999-03,1.553,
1999-04,1.591,
1999-05,1.637,
1999-06,1.641,
1999-07,1.522,
1999-08,1.628,
1999-09,1.589,
1999-10,1.541,
1999-11,1.654,
1999-12,1.595,
2000-01,1.703,
2000-02,1.830,
2000-03,1.987,
2000-04,1.935,
2000-05,1.868,
2000-06,2.059,
2000-07,1.872,
2000-08,1.776,
2000-09,1.916,
2000-10,1.872,
2000-11,1.781,
2000-12,1.642,
2001-01,1.792,
2001-02,1.796,
2001-03,1.916,
2001-04,1.781,
2001-05,1.789,
2001-06,1.807,
2001-07,1.751,
2001-08,1.699,
2001-09,1.698,
2001-10,1.707,
2001-11,1.659,
2001-12,1.616,
2002-01,1.655,
2002-02,1.547,
2002-03,1.608,
2002-04,1.548,
2002-05,1.554,
2002-06,1.586,
2002-07,1.616,
2002-08,1.578,
2002-09,1.532,
2002-10,1.495,
2002-11,1.492,
2002-12,1.548,
2003-01,1.513,
2003-02,1.535,
2003-03,1.641,
2003-04,1.550,
2003-05,1.690,
2003-06,1.734,
2003-07,1.733,
2003-08,1.772,
2003-09,1.799,
2003-10,1.680,
2003-11,1.705,
2003-12,1.570,
2004-01,1.866,
2004-02,1.838,
2004-03,2.001,
2004-04,1.883,
2004-05,1.923,
2004-06,1.938,
2004-07,1.946,
2004-08,1.907,
2004-09,2.029,
2004-10,1.998,
2004-11,1.922,
2004-12,1.848,
2005-01,1.850,
2005-02,1.872,
2005-03,1.889,
2005-04,1.854,
2005-05,2.031,
2005-06,2.001,
2005-07,1.949,
2005-08,2.010,
2005-09,2.097,
2005-10,1.925,
2005-11,1.869,
2005-12,1.843,
2006-01,1.932,
2006-02,1.941,
2006-03,2.011,
2006-04,2.016,
2006-05,2.162,
2006-06,2.072,
2006-07,2.220,
2006-08,1.936,
2006-09,1.958,
2006-10,1.851,
2006-11,2.017,
2006-12,1.984,
2007-01,2.022,
2007-02,2.502,
2007-03,2.283,
2007-04,2.314,
2007-05,2.371,
2007-06,2.583,
2007-07,2.358,
2007-08,2.392,
2007-09,2.403,
2007-10,2.319,
2007-11,2.200,
2007-12,2.334,
2008-01,2.113,
2008-02,2.168,
2008-03,2.218,
2008-04,2.232,
2008-05,2.464,
2008-06,2.603,
2008-07,2.653,
2008-08,2.680,
2008-09,2.708,
2008-10,2.817,
2008-11,2.765,
2008-12,2.734,
2009-01,2.735,
2009-02,2.780,
2009-03,2.971,
2009-04,2.914,
2009-05,2.922,
2009-06,3.018,
2009-07,3.017,
2009-08,3.172,
2009-09,3.230,
2009-10,3.176,
2009-11,3.127,
2009-12,3.227,
2010-01,3.095,
2010-02,3.118,
2010-03,3.246,
2010-04,3.379,
2010-05,3.511,
2010-06,3.495,
2010-07,3.378,
2010-08,3.287,
2010-09,3.191,
2010-10,3.077,
2010-11,3.135,
2010-12,3.163,
2011-01,3.156,
2011-02,3.087,
2011-03,3.122,
2011-04,3.157,
2011-05,3.326,
2011-06,5.065,
2011-07,4.540,
2011-08,4.504,
2011-09,5.497,
2011-10,5.744,
2011-11,5.272,
2011-12,4.938,
2012-01,5.624,
2012-02,6.020,
2012-03,6.900,
2012-04,6.857,
2012-05,3.701,
2012-06,5.424,
2012-07,5.079,
2012-08,5.809,
2012-09,4.784,
2012-10,4.563,
2012-11,4.723,
2012-12,4.321,
2013-01,4.852,
2013-02,4.685,
2013-03,5.162,
2013-04,4.853,
2013-05,5.351,
2013-06,5.582,
2013-07,5.577,
2013-08,5.598,
2013-09,5.614,
2013-10,5.829,
2013-11,5.873,
2013-12,5.039,
2014-01,5.949,
2014-02,6.494,
2014-03,6.161,
2014-04,5.620,
2014-05,6.435,
2014-06,6.978,
2014-07,7.075,
2014-08,7.122,
2014-09,7.048,
2014-10,7.004,
2014-11,7.287,
2014-12,2.670,Provisional value
