"",BBFI1.Q.N.DE.W1.S13.S1.K7B.L.FA.P.F3.L._T.M.N,BBFI1.Q.N.DE.W1.S13.S1.K7B.L.FA.P.F3.L._T.M.N_FLAGS
"",IIP - Portfolio investment - Debt securities - Long-term original maturity (over 1 year) - Liabilities - Revaluations due to price changes other than exchange rate changes - resident issuer: General government - all countries,
unit,EUR (hypothetically euro-based),
unit multiplier,million,
last update,2014-12-30 16:06:21,
2013-01,-3654,
2013-04,-44071,
2013-07,-16278,
2013-10,-26095,
2014-01,34632,
2014-04,27140,
2014-07,18931,
