"",BBK01.OUG179,BBK01.OUG179_FLAGS
"",Liabilities vis-à-vis non-banks (non-MFIs) arising from repurchase agreements (repos) / Landesbanken,
unit,Euro (hypothetically euro-based),
unit multiplier,billion,
last update,2015-02-05 08:17:50,
1999-01,0.418,
1999-02,1.074,
1999-03,1.344,
1999-04,1.485,
1999-05,0.929,
1999-06,2.309,
1999-07,2.325,
1999-08,2.780,
1999-09,1.646,
1999-10,1.481,
1999-11,2.041,
1999-12,1.186,
2000-01,1.532,
2000-02,1.743,
2000-03,1.400,
2000-04,1.565,
2000-05,2.843,
2000-06,2.063,
2000-07,1.740,
2000-08,2.308,
2000-09,1.824,
2000-10,2.060,
2000-11,1.914,
2000-12,0.671,
2001-01,1.422,
2001-02,2.097,
2001-03,2.016,
2001-04,3.612,
2001-05,3.323,
2001-06,2.137,
2001-07,2.412,
2001-08,2.677,
2001-09,1.652,
2001-10,3.943,
2001-11,3.740,
2001-12,2.989,
2002-01,3.151,
2002-02,2.884,
2002-03,4.686,
2002-04,2.579,
2002-05,3.234,
2002-06,1.914,
2002-07,3.318,
2002-08,2.432,
2002-09,4.457,
2002-10,5.027,
2002-11,3.038,
2002-12,1.959,
2003-01,3.168,
2003-02,3.387,
2003-03,6.868,
2003-04,4.824,
2003-05,4.142,
2003-06,4.458,
2003-07,5.477,
2003-08,4.236,
2003-09,5.055,
2003-10,6.774,
2003-11,7.805,
2003-12,4.497,
2004-01,4.129,
2004-02,5.196,
2004-03,8.801,
2004-04,7.756,
2004-05,8.223,
2004-06,8.496,
2004-07,6.697,
2004-08,7.002,
2004-09,6.235,
2004-10,5.927,
2004-11,8.132,
2004-12,7.719,
2005-01,7.935,
2005-02,7.390,
2005-03,8.787,
2005-04,11.193,
2005-05,10.626,
2005-06,10.552,
2005-07,10.589,
2005-08,13.090,
2005-09,13.810,
2005-10,13.060,
2005-11,14.220,
2005-12,11.374,
2006-01,10.110,
2006-02,11.167,
2006-03,13.480,
2006-04,13.761,
2006-05,16.927,
2006-06,14.199,
2006-07,18.621,
2006-08,20.163,
2006-09,25.355,
2006-10,22.435,
2006-11,19.514,
2006-12,15.975,
2007-01,20.924,
2007-02,21.074,
2007-03,23.708,
2007-04,26.139,
2007-05,25.800,
2007-06,21.567,
2007-07,18.444,
2007-08,20.305,
2007-09,24.391,
2007-10,23.461,
2007-11,23.026,
2007-12,19.585,
2008-01,22.872,
2008-02,30.490,
2008-03,28.572,
2008-04,40.491,
2008-05,39.413,
2008-06,49.516,
2008-07,46.867,
2008-08,51.462,
2008-09,50.569,
2008-10,46.522,
2008-11,46.219,
2008-12,40.237,
2009-01,52.740,
2009-02,52.131,
2009-03,62.022,
2009-04,70.199,
2009-05,64.436,
2009-06,61.190,
2009-07,62.991,
2009-08,70.764,
2009-09,70.194,
2009-10,66.842,
2009-11,61.316,
2009-12,65.312,
2010-01,67.183,
2010-02,75.461,
2010-03,71.645,
2010-04,80.384,
2010-05,79.619,
2010-06,83.916,
2010-07,75.517,
2010-08,83.369,
2010-09,83.283,
2010-10,65.939,
2010-11,78.918,
2010-12,68.307,
2011-01,61.895,
2011-02,69.156,
2011-03,63.310,
2011-04,59.871,
2011-05,65.751,
2011-06,58.560,
2011-07,57.109,
2011-08,57.669,
2011-09,60.325,
2011-10,52.774,
2011-11,55.370,
2011-12,43.965,
2012-01,51.083,
2012-02,54.324,
2012-03,58.292,
2012-04,57.331,
2012-05,62.077,
2012-06,57.288,
2012-07,53.044,
2012-08,51.046,
2012-09,59.906,
2012-10,59.502,
2012-11,56.274,
2012-12,62.990,
2013-01,53.035,
2013-02,52.544,
2013-03,53.524,
2013-04,48.947,
2013-05,44.050,
2013-06,49.079,
2013-07,37.033,
2013-08,16.493,
2013-09,16.033,
2013-10,14.573,
2013-11,15.003,
2013-12,16.192,
2014-01,16.913,
2014-02,15.165,
2014-03,16.761,
2014-04,16.832,
2014-05,16.977,
2014-06,21.160,
2014-07,20.453,
2014-08,19.803,
2014-09,21.384,
2014-10,20.510,
2014-11,19.928,
2014-12,11.751,Provisional value
"","General: Included in fixed-term deposits; surveyed separately only from 1999 onwards. Owing to the treatment of statistical breaks and revisions in the time series, see the section headed ""Data interpretation"" in the ""General notes"".",
