"",BBK01.OUL047,BBK01.OUL047_FLAGS
"",Deposits and borrowing (excl. savings deposits and bank savings bonds) / Domestic self-employed persons / Time deposits / Total / Credit cooperatives,
unit,DM/Euro (hypothetically euro-based),
unit multiplier,billion,
last update,2015-02-05 09:32:58,
1968-12,0.119,
1969-01,0.124,
1969-02,0.129,
1969-03,0.129,
1969-04,0.130,
1969-05,0.134,
1969-06,0.134,
1969-07,0.134,
1969-08,0.142,
1969-09,0.143,
1969-10,0.144,
1969-11,0.147,
1969-12,0.157,
1970-01,0.170,
1970-02,0.189,
1970-03,0.205,
1970-04,0.224,
1970-05,0.244,
1970-06,0.268,
1970-07,0.305,
1970-08,0.324,
1970-09,0.328,
1970-10,0.332,
1970-11,0.340,
1970-12,0.353,
1971-01,0.372,
1971-02,0.387,
1971-03,0.396,
1971-04,0.401,
1971-05,0.401,
1971-06,0.407,
1971-07,0.430,
1971-08,0.452,
1971-09,0.461,
1971-10,0.482,
1971-11,0.487,
1971-12,0.500,
1972-01,0.522,
1972-02,0.535,
1972-03,0.524,
1972-04,0.530,
1972-05,0.535,
1972-06,0.539,
1972-07,0.561,
1972-08,0.580,
1972-09,0.579,
1972-10,0.606,
1972-11,0.627,
1972-12,0.667,
1973-01,0.710,
1973-02,0.741,
1973-03,0.765,
1973-04,0.842,
1973-05,0.940,
1973-06,1.058,
1973-07,1.249,
1973-08,1.417,
1973-09,1.481,
1973-10,1.581,
1973-11,1.666,
1973-12,1.893,
1974-01,2.032,
1974-02,2.152,
1974-03,2.211,
1974-04,2.240,
1974-05,2.322,
1974-06,2.253,
1974-07,2.252,
1974-08,2.297,
1974-09,2.265,
1974-10,2.298,
1974-11,2.302,
1974-12,2.277,
1975-01,2.290,
1975-02,2.209,
1975-03,2.006,
1975-04,1.745,
1975-05,1.605,
1975-06,1.464,
1975-07,1.412,
1975-08,1.362,
1975-09,1.256,
1975-10,1.214,
1975-11,1.162,
1975-12,1.161,
1976-01,1.128,
1976-02,1.124,
1976-03,1.080,
1976-04,1.066,
1976-05,1.064,
1976-06,1.054,
1976-07,1.100,
1976-08,1.129,
1976-09,1.117,
1976-10,1.148,
1976-11,1.163,
1976-12,1.205,
1977-01,1.217,
1977-02,1.214,
1977-03,1.204,
1977-04,1.211,
1977-05,1.251,
1977-06,1.252,
1977-07,1.303,
1977-08,1.346,
1977-09,1.331,
1977-10,1.371,
1977-11,1.379,
1977-12,1.436,
1978-01,1.474,
1978-02,1.463,
1978-03,1.433,
1978-04,1.455,
1978-05,1.496,
1978-06,1.487,
1978-07,1.557,
1978-08,1.625,
1978-09,1.636,
1978-10,1.682,
1978-11,1.722,
1978-12,1.779,
1979-01,1.833,
1979-02,1.891,
1979-03,1.888,
1979-04,1.933,
1979-05,2.046,
1979-06,2.076,
1979-07,2.218,
1979-08,2.361,
1979-09,2.421,
1979-10,2.567,
1979-11,2.763,
1979-12,2.948,
1980-01,3.116,
1980-02,3.253,
1980-03,3.382,
1980-04,3.520,
1980-05,3.679,
1980-06,3.696,
1980-07,3.886,
1980-08,3.976,
1980-09,3.954,
1980-10,4.087,
1980-11,4.136,
1980-12,4.123,
1981-01,4.339,
1981-02,4.530,
1981-03,4.610,
1981-04,4.790,
1981-05,4.882,
1981-06,4.906,
1981-07,5.217,
1981-08,5.391,
1981-09,5.398,
1981-10,5.512,
1981-11,5.520,
1981-12,5.532,
1982-01,5.742,
1982-02,5.832,
1982-03,5.741,
1982-04,5.767,
1982-05,5.772,
1982-06,5.665,
1982-07,5.801,
1982-08,5.904,
1982-09,5.766,
1982-10,5.748,
1982-11,5.646,
1982-12,5.507,
1983-01,5.502,
1983-02,5.460,
1983-03,5.266,
1983-04,5.178,
1983-05,5.123,
1983-06,5.017,
1983-07,5.091,
1983-08,5.141,
1983-09,5.082,
1983-10,5.101,
1983-11,5.095,
1983-12,5.163,
1984-01,5.280,
1984-02,5.306,
1984-03,5.198,
1984-04,5.226,
1984-05,5.281,
1984-06,5.204,
1984-07,5.294,
1984-08,5.358,
1984-09,5.307,
1984-10,5.420,
1984-11,5.408,
1984-12,5.339,
1985-01,5.525,
1985-02,5.613,
1985-03,5.537,
1985-04,5.602,
1985-05,5.590,
1985-06,5.518,
1985-07,5.582,
1985-08,5.605,
1985-09,5.462,
1985-10,5.486,
1985-11,5.480,
1985-12,6.157,
1986-01,6.279,
1986-02,6.337,
1986-03,6.205,
1986-04,6.194,
1986-05,6.150,
1986-06,6.057,
1986-07,6.098,
1986-08,6.200,
1986-09,6.129,
1986-10,6.316,
1986-11,6.310,
1986-12,6.301,
1987-01,6.469,
1987-02,6.493,
1987-03,6.320,
1987-04,6.300,
1987-05,6.374,
1987-06,6.222,
1987-07,6.348,
1987-08,6.352,
1987-09,6.254,
1987-10,6.355,
1987-11,6.277,
1987-12,6.306,
1988-01,6.419,
1988-02,6.391,
1988-03,6.264,
1988-04,6.239,
1988-05,6.205,
1988-06,6.138,
1988-07,6.268,
1988-08,6.401,
1988-09,6.431,
1988-10,6.560,
1988-11,6.581,
1988-12,6.482,
1989-01,6.769,
1989-02,6.966,
1989-03,7.011,
1989-04,7.194,
1989-05,7.321,
1989-06,7.344,
1989-07,7.605,
1989-08,7.842,
1989-09,7.854,
1989-10,8.205,
1989-11,8.440,
1989-12,8.669,
1990-01,9.185,
1990-02,9.513,
1990-03,9.523,
1990-04,9.684,
1990-05,9.892,
1990-06,9.907,
1990-07,10.158,
1990-08,10.540,
1990-09,10.724,
1990-10,10.967,
1990-11,11.140,
1990-12,11.364,
1991-01,11.766,
1991-02,11.888,
1991-03,11.854,
1991-04,11.970,
1991-05,12.194,
1991-06,12.134,
1991-07,12.473,
1991-08,12.829,
1991-09,12.934,
1991-10,13.307,
1991-11,13.511,
1991-12,13.763,
1992-01,14.495,
1992-02,14.703,
1992-03,14.597,
1992-04,14.863,
1992-05,15.074,
1992-06,15.013,
1992-07,15.413,
1992-08,15.743,
1992-09,15.829,
1992-10,15.994,
1992-11,15.762,
1992-12,15.105,
1993-01,15.690,
1993-02,15.904,
1993-03,15.840,
1993-04,15.950,
1993-05,16.033,
