"",BBK01.OUD111,BBK01.OUD111_FLAGS
"",Participating interests / in foreign enterprises   / Regional banks and other commercial banks,
unit,DM/Euro (hypothetically euro-based),
unit multiplier,billion,
last update,2015-02-05 09:53:23,
1968-12,0.025,
1969-01,0.028,
1969-02,0.029,
1969-03,0.034,
1969-04,0.033,
1969-05,0.034,
1969-06,0.030,
1969-07,0.031,
1969-08,0.033,
1969-09,0.033,
1969-10,0.033,
1969-11,0.033,
1969-12,0.037,
1970-01,0.037,
1970-02,0.037,
1970-03,0.037,
1970-04,0.039,
1970-05,0.038,
1970-06,0.042,
1970-07,0.043,
1970-08,0.043,
1970-09,0.044,
1970-10,0.044,
1970-11,0.046,
1970-12,0.052,
1971-01,0.053,
1971-02,0.053,
1971-03,0.054,
1971-04,0.056,
1971-05,0.056,
1971-06,0.055,
1971-07,0.057,
1971-08,0.058,
1971-09,0.063,
1971-10,0.069,
1971-11,0.072,
1971-12,0.063,
1972-01,0.066,
1972-02,0.071,
1972-03,0.077,
1972-04,0.077,
1972-05,0.084,
1972-06,0.086,
1972-07,0.086,
1972-08,0.090,
1972-09,0.092,
1972-10,0.092,
1972-11,0.101,
1972-12,0.110,
1973-01,0.121,
1973-02,0.123,
1973-03,0.110,
1973-04,0.108,
1973-05,0.112,
1973-06,0.131,
1973-07,0.134,
1973-08,0.135,
1973-09,0.141,
1973-10,0.152,
1973-11,0.160,
1973-12,0.161,
1974-01,0.161,
1974-02,0.169,
1974-03,0.173,
1974-04,0.180,
1974-05,0.182,
1974-06,0.183,
1974-07,0.191,
1974-08,0.202,
1974-09,0.203,
1974-10,0.209,
1974-11,0.216,
1974-12,0.214,
1975-01,0.214,
1975-02,0.218,
1975-03,0.218,
1975-04,0.218,
1975-05,0.223,
1975-06,0.223,
1975-07,0.224,
1975-08,0.225,
1975-09,0.247,
1975-10,0.247,
1975-11,0.253,
1975-12,0.264,
1976-01,0.248,
1976-02,0.248,
1976-03,0.306,
1976-04,0.307,
1976-05,0.319,
1976-06,0.318,
1976-07,0.320,
1976-08,0.321,
1976-09,0.325,
1976-10,0.325,
1976-11,0.326,
1976-12,0.332,
1977-01,0.330,
1977-02,0.330,
1977-03,0.330,
1977-04,0.330,
1977-05,0.339,
1977-06,0.345,
1977-07,0.345,
1977-08,0.350,
1977-09,0.350,
1977-10,0.350,
1977-11,0.351,
1977-12,0.355,
1978-01,0.367,
1978-02,0.373,
1978-03,0.373,
1978-04,0.370,
1978-05,0.370,
1978-06,0.373,
1978-07,0.374,
1978-08,0.379,
1978-09,0.386,
1978-10,0.387,
1978-11,0.387,
1978-12,0.418,
