"",BBK01.QUV837,BBK01.QUV837_FLAGS
"",Banks in Germany: Long-term loans and advances to non- residents / India / All currencies,
unit,Euro (hypothetically euro-based),
unit multiplier,billion,
last update,2015-02-02 07:23:37,
2001-12,4.273,
2002-01,4.205,
2002-02,4.231,
2002-03,4.248,
2002-04,4.227,
2002-05,4.218,
2002-06,4.144,
2002-07,4.161,
2002-08,4.140,
2002-09,4.086,
2002-10,4.084,
2002-11,4.057,
2002-12,3.987,
2003-01,3.975,
2003-02,3.984,
2003-03,4.001,
2003-04,4.045,
2003-05,4.007,
2003-06,3.933,
2003-07,3.909,
2003-08,3.923,
2003-09,3.884,
2003-10,3.865,
2003-11,3.840,
2003-12,3.768,
2004-01,3.748,
2004-02,3.740,
2004-03,3.751,
2004-04,3.750,
2004-05,3.731,
2004-06,3.666,
2004-07,3.624,
2004-08,3.614,
2004-09,3.563,
2004-10,3.571,
2004-11,3.551,
2004-12,3.474,
2005-01,3.498,
2005-02,3.504,
2005-03,3.488,
2005-04,3.491,
2005-05,3.553,
2005-06,3.484,
2005-07,3.508,
2005-08,3.489,
2005-09,3.499,
2005-10,3.487,
2005-11,3.492,
2005-12,3.449,
2006-01,3.460,
2006-02,3.496,
2006-03,3.508,
2006-04,3.568,
2006-05,3.565,
2006-06,3.486,
2006-07,3.527,
2006-08,3.534,
2006-09,3.579,
2006-10,3.602,
2006-11,3.676,
2006-12,3.652,
2007-01,3.695,
2007-02,3.718,
2007-03,3.739,
2007-04,3.748,
2007-05,3.827,
2007-06,3.827,
2007-07,3.855,
2007-08,3.903,
2007-09,3.896,
2007-10,3.922,
2007-11,4.013,
2007-12,4.026,
2008-01,4.083,
2008-02,4.120,
2008-03,4.205,
2008-04,4.222,
2008-05,4.226,
2008-06,4.168,
2008-07,4.195,
2008-08,4.237,
2008-09,4.325,
2008-10,4.685,
2008-11,5.005,
2008-12,4.835,
2009-01,5.026,
2009-02,5.077,
2009-03,4.921,
2009-04,4.926,
2009-05,4.818,
2009-06,4.789,
2009-07,4.766,
2009-08,2.492,
2009-09,2.452,
2009-10,2.441,
2009-11,2.443,
2009-12,2.485,
2010-01,2.552,
2010-02,2.653,
2010-03,2.838,
2010-04,2.836,
2010-05,3.026,
2010-06,3.083,
2010-07,2.965,
2010-08,3.054,
2010-09,2.832,
2010-10,2.742,
2010-11,2.947,
2010-12,2.913,
2011-01,2.850,
2011-02,2.820,
2011-03,2.711,
2011-04,2.630,
2011-05,2.699,
2011-06,2.672,
2011-07,2.804,
2011-08,2.785,
2011-09,2.876,
2011-10,2.812,
2011-11,3.142,
2011-12,3.366,
2012-01,3.395,
2012-02,3.383,
2012-03,3.304,
2012-04,3.350,
2012-05,3.465,
2012-06,3.380,
2012-07,3.461,
2012-08,3.503,
2012-09,3.483,
2012-10,3.407,
2012-11,3.326,
2012-12,3.291,
2013-01,3.278,
2013-02,3.355,
2013-03,3.336,
2013-04,3.323,
2013-05,3.364,
2013-06,3.321,
2013-07,3.320,
2013-08,3.296,
2013-09,3.275,
2013-10,3.272,
2013-11,3.286,
2013-12,3.433,
2014-01,3.416,
2014-02,3.442,
2014-03,3.637,
2014-04,3.642,
2014-05,3.733,
2014-06,3.651,
2014-07,3.708,
2014-08,3.731,
2014-09,3.792,
2014-10,3.783,
2014-11,3.886,
2014-12,3.855,
