"",BBEX3.A.CVE.USD.CA.AA.A04,BBEX3.A.CVE.USD.CA.AA.A04_FLAGS
"",Exchange rates for the US dollar in Cabo Verde / USD 1 = CVE ... (buying),
unit,CVE (hypothetically euro-based),
unit multiplier,one,
last update,2015-02-19 15:13:40,
1981,48.738,
1982,58.488,
1983,72.086,
1984,84.955,
1985,90.822,
1986,79.379,
1987,71.641,
1988,72.087,
1989,77.315,
1990,69.597,
1991,71.423,
1992,67.728,
1993,80.619,
1994,81.218,
1995,76.212,
1996,82.493,
1997,93.138,
1998,96.103,
1999,103.129,
2000,116.211,
2001,123.571,
2002,116.516,
2003,97.269,
2004,88.662,
2005,89.026,
2006,87.584,
2007,80.054,
2008,74.830,
2009,79.189,
2010,83.600,
2011,78.901,
2012,85.447,
2013,82.794,
2014,83.496,
"","Source: Banco de Cabo Verde, Praia.",
"",Methodology: Calculated on the basis of month-end rates.,
