"",BBK01.SU0532,BBK01.SU0532_FLAGS
"","Deposit rates of banks / Savings deposits with higher rates of return, with agreed notice of 3 months and a duration of contract of more than 1 year and up to and incuding 4 years / Highest rate of spread",
unit,% p.a. (hypothetically euro-based),
unit multiplier,one,
last update,2013-04-03 10:29:35,
1996-11,4.76,
1996-12,4.93,
1997-01,4.76,
1997-02,4.76,
1997-03,4.75,
1997-04,4.93,
1997-05,4.75,
1997-06,4.43,
1997-07,4.43,
1997-08,4.50,
1997-09,4.29,
1997-10,4.43,
1997-11,4.62,
1997-12,4.81,
1998-01,4.61,
1998-02,4.83,
1998-03,4.43,
1998-04,4.53,
1998-05,4.83,
1998-06,4.70,
1998-07,4.31,
1998-08,4.25,
1998-09,4.25,
1998-10,4.25,
1998-11,4.25,
1998-12,4.00,
1999-01,4.00,
1999-02,4.00,
1999-03,4.00,
1999-04,3.75,
1999-05,3.25,
1999-06,3.25,
1999-07,3.80,
1999-08,4.00,
1999-09,4.00,
1999-10,4.30,
1999-11,4.25,
1999-12,4.25,
2000-01,4.53,
2000-02,4.61,
2000-03,4.68,
2000-04,4.75,
2000-05,5.00,
2000-06,5.00,
2000-07,5.07,
2000-08,5.25,
2000-09,5.35,
2000-10,5.35,
2000-11,5.16,
2000-12,5.15,
2001-01,4.75,
2001-02,4.75,
2001-03,4.62,
2001-04,4.50,
2001-05,4.35,
2001-06,4.30,
2001-07,4.45,
2001-08,4.30,
2001-09,4.25,
2001-10,3.88,
2001-11,3.50,
2001-12,4.00,
2002-01,4.25,
2002-02,4.00,
2002-03,4.25,
2002-04,4.25,
2002-05,4.25,
2002-06,4.25,
2002-07,4.10,
2002-08,4.00,
2002-09,3.80,
2002-10,3.50,
2002-11,3.44,
2002-12,3.44,
2003-01,3.44,
2003-02,3.50,
2003-03,3.00,
2003-04,2.90,
2003-05,2.85,
2003-06,2.50,
"","General: Up to December 2001, savings deposits of DM 20,000 and more but less than DM 50,000; from January 2002, EUR 10,000 and more but less than EUR 25,000. Total rate of return: rate of return which is paid when savings plans are held until maturity or when savings objektives have been achieved. The spread is ascertained by eliminating the reports in the top 5% and the bottom 5% of the interest rate range.",
