"",BBK01.WX0204,BBK01.WX0204_FLAGS
"",Zero-coupon euro swap curve / bootstrapped and interpolated / 32.0 years / end of month,
unit,,
unit multiplier,one,
last update,2015-02-02 10:29:34,
2002-01,5.380,
2002-02,5.513,
2002-03,5.745,
2002-04,5.663,
2002-05,5.693,
2002-06,5.380,
2002-07,5.268,
2002-08,5.130,
2002-09,5.052,
2002-10,5.231,
2002-11,5.209,
2002-12,5.018,
2003-01,4.865,
2003-02,4.924,
2003-03,5.083,
2003-04,5.136,
2003-05,4.921,
2003-06,5.098,
2003-07,5.375,
2003-08,5.192,
2003-09,5.210,
2003-10,5.278,
2003-11,5.365,
2003-12,5.271,
2004-01,5.283,
2004-02,5.215,
2004-03,5.133,
2004-04,5.236,
2004-05,5.383,
2004-06,5.215,
2004-07,5.130,
2004-08,4.989,
2004-09,4.937,
2004-10,4.871,
2004-11,4.702,
2004-12,4.555,
2005-01,4.283,
2005-02,4.438,
2005-03,4.366,
2005-04,4.275,
2005-05,4.102,
2005-06,3.928,
2005-07,4.027,
2005-08,3.841,
2005-09,3.862,
2005-10,4.031,
2005-11,4.036,
2005-12,3.821,
2006-01,4.014,
2006-02,4.006,
2006-03,4.295,
2006-04,4.481,
2006-05,4.606,
2006-06,4.616,
2006-07,4.516,
2006-08,4.305,
2006-09,4.151,
2006-10,4.046,
2006-11,4.021,
2006-12,4.251,
2007-01,4.417,
2007-02,4.287,
2007-03,4.446,
2007-04,4.499,
2007-05,4.717,
2007-06,4.929,
2007-07,4.750,
2007-08,4.787,
2007-09,4.871,
2007-10,4.791,
2007-11,4.882,
2007-12,4.863,
2008-01,4.736,
2008-02,4.662,
2008-03,4.654,
2008-04,4.795,
2008-05,4.942,
2008-06,4.812,
2008-07,4.676,
2008-08,4.556,
2008-09,4.373,
2008-10,4.081,
2008-11,3.358,
2008-12,3.314,
2009-01,3.491,
2009-02,3.276,
2009-03,3.548,
2009-04,3.661,
2009-05,3.901,
2009-06,4.003,
2009-07,3.911,
2009-08,3.837,
2009-09,3.928,
2009-10,3.899,
2009-11,3.758,
2009-12,3.890,
2010-01,3.792,
2010-02,3.661,
2010-03,3.670,
2010-04,3.495,
2010-05,3.129,
2010-06,3.186,
2010-07,3.328,
2010-08,2.506,
2010-09,2.760,
2010-10,2.861,
2010-11,3.062,
2010-12,3.394,
2011-01,3.582,
2011-02,3.570,
2011-03,3.791,
2011-04,3.719,
2011-05,3.583,
2011-06,3.871,
2011-07,3.421,
2011-08,3.193,
2011-09,2.703,
2011-10,2.819,
2011-11,2.815,
2011-12,2.532,
2012-01,2.456,
2012-02,2.495,
2012-03,2.521,
2012-04,2.492,
2012-05,1.857,
2012-06,2.308,
2012-07,2.290,
2012-08,2.258,
2012-09,2.418,
2012-10,2.423,
2012-11,2.387,
2012-12,2.332,
2013-01,2.509,
2013-02,2.488,
2013-03,2.425,
2013-04,2.250,
2013-05,2.507,
2013-06,2.585,
2013-07,2.583,
2013-08,2.776,
2013-09,2.695,
2013-10,2.708,
2013-11,2.678,
2013-12,2.813,
2014-01,2.593,
2014-02,2.591,
2014-03,2.528,
2014-04,2.445,
2014-05,2.357,
2014-06,2.272,
2014-07,2.160,
2014-08,1.840,
2014-09,2.014,
2014-10,1.889,
2014-11,1.688,
2014-12,1.528,
2015-01,1.201,
