"",BBK01.TUD404,BBK01.TUD404_FLAGS
1991-07,779025,
1991-08,769498,
1991-09,775769,
1991-10,777473,
1991-11,800214,
1991-12,806255,
1992-01,787445,
1992-02,785368,
1992-03,790419,
1992-04,778338,
1992-05,781347,
1992-06,792151,
1992-07,781792,
1992-08,797530,
1992-09,828929,
1992-10,821431,
1992-11,855174,
1992-12,837702,
1993-01,825309,
1993-02,832120,
1993-03,838056,
1993-04,834012,
1993-05,835592,
1993-06,845972,
1993-07,842854,
1993-08,857511,
1993-09,854645,
1993-10,862118,
1993-11,898388,
1993-12,898597,
1994-01,904788,
1994-02,907302,
1994-03,895136,
1994-04,901869,
1994-05,910543,
1994-06,907531,
1994-07,910122,
1994-08,911231,
1994-09,907767,
1994-10,923745,
1994-11,938135,
1994-12,947997,
1995-01,924939,
1995-02,936633,
1995-03,926667,
1995-04,937323,
1995-05,945132,
1995-06,935162,
1995-07,924433,
1995-08,934145,
1995-09,951462,
1995-10,965739,
1995-11,1013656,
1995-12,1032315,
1996-01,1033210,
1996-02,1050281,
1996-03,1056725,
1996-04,1061971,
1996-05,1059327,
1996-06,1076775,
1996-07,1078820,
1996-08,1093315,
1996-09,1113894,
1996-10,1128886,
1996-11,1172635,
1996-12,1176547,
1997-01,1164275,
1997-02,1185634,
1997-03,1200723,
1997-04,1206617,
1997-05,1226990,
1997-06,1250427,
1997-07,1252458,
1997-08,1262890,
1997-09,1262489,
1997-10,1289150,
1997-11,1321197,
1997-12,1319505,
1998-01,1325571,
1998-02,1339046,
1998-03,1338879,
1998-04,1349185,
1998-05,1379811,
1998-06,1403880,
1998-07,1404747,
1998-08,1444848,
1998-09,1442277,
1998-10,1482262,
1998-11,1512864,
1998-12,1502885,
1999-01,1516407,
1999-02,1494494,
1999-03,1493892,
1999-04,1518328,
1999-05,1528300,
1999-06,1536166,
1999-07,1546119,
1999-08,1576314,
1999-09,1605172,
1999-10,1624717,
1999-11,1645316,
1999-12,1635021,
2000-01,1624229,
2000-02,1611117,
2000-03,1639394,
2000-04,1647901,
2000-05,1677610,
2000-06,1665470,
2000-07,1656912,
2000-08,1667866,
2000-09,1658924,
2000-10,1684080,
2000-11,1714548,
2000-12,1724230,
2001-01,1694994,
2001-02,1728344,
2001-03,1749586,
2001-04,1750762,
2001-05,1756707,
2001-06,1753488,
2001-07,1748303,
2001-08,1751858,
2001-09,1778169,
2001-10,1769387,
2001-11,1779340,
2001-12,1775453,
2002-01,1728391,
2002-02,1725194,
2002-03,1744061,
2002-04,1736496,
2002-05,1748960,
2002-06,1758852,
2002-07,1731948,
2002-08,1746912,
2002-09,1745345,
2002-10,1741340,
2002-11,1780750,
2002-12,1781428,
2003-01,1750663,
2003-02,1753812,
2003-03,1749453,
2003-04,1732200,
2003-05,1756877,
2003-06,1748027,
2003-07,1728142,
2003-08,1720312,
2003-09,1712208,
2003-10,1715929,
2003-11,1742439,
2003-12,1732038,
2004-01,1713635,
2004-02,1722721,
2004-03,1725571,
2004-04,1749687,
2004-05,1771561,
2004-06,1746275,
2004-07,1765116,
2004-08,1759591,
2004-09,1759562,
2004-10,1759543,
2004-11,1771694,
2004-12,1750154,
2005-01,1748968,
2005-02,1752439,
2005-03,1757106,
2005-04,1813955,
2005-05,1807956,
2005-06,1787963,
2005-07,1797790,
2005-08,1787529,
2005-09,1770234,
2005-10,1754799,
2005-11,1760410,
2005-12,1762521,
2006-01,1739168,
2006-02,1745940,
2006-03,1736694,
2006-04,1768370,
2006-05,1787064,
2006-06,1738445,
2006-07,1733376,
2006-08,1732632,
2006-09,1705003,
2006-10,1697493,
2006-11,1712434,
2006-12,1718599,
2007-01,1711104,
2007-02,1717693,
2007-03,1749820,
2007-04,1736720,
2007-05,1744129,
2007-06,1724052,
2007-07,1708431,
2007-08,1735344,
2007-09,1756840,
2007-10,1770880,
2007-11,1791505,
2007-12,1847925,
2008-01,1798825,
2008-02,1806652,
2008-03,1818765,
2008-04,1824796,
2008-05,1844949,
2008-06,1855067,
2008-07,1833873,
2008-08,1860323,
2008-09,1918336,
2008-10,1962059,
2008-11,1995024,
2008-12,1990154,
2009-01,1975013,
2009-02,1950786,
2009-03,1923611,
2009-04,1902190,
2009-05,1869207,
2009-06,1943515,
2009-07,1890735,
2009-08,1886462,
2009-09,1862648,
2009-10,1824568,
2009-11,1826691,
2009-12,1813224,
2010-01,1806590,
2010-02,1830775,
2010-03,1832004,
2010-04,1843655,
2010-05,1897614,
2010-06,1899456,
2010-07,1777294,
2010-08,1792664,
2010-09,1780347,
2010-10,1759621,
2010-11,1776275,
2010-12,1787760,
2011-01,1748840,
2011-02,1751530,
2011-03,1735426,
2011-04,1702155,
2011-05,1701980,
2011-06,1696444,
2011-07,1688220,
2011-08,1750102,
2011-09,1831223,
2011-10,1829963,
2011-11,1876102,
2011-12,1844482,
2012-01,1921884,
2012-02,1981009,
2012-03,2037309,
2012-04,2049909,
2012-05,2060383,
2012-06,2041095,
2012-07,2000304,
2012-08,2016389,
2012-09,1947508,
2012-10,1916583,
2012-11,1904377,
2012-12,1813168,
2013-01,1784097,
2013-02,1755807,
2013-03,1727634,
2013-04,1715576,
2013-05,1692793,
2013-06,1676388,
2013-07,1650030,
2013-08,1752437,
2013-09,1741777,
2013-10,1701761,
2013-11,1713020,
2013-12,1654772,
2014-01,1653268,
2014-02,1653454,
2014-03,1624952,
2014-04,1616242,
2014-05,1632222,
2014-06,1595134,
2014-07,1580582,
2014-08,1596146,
2014-09,1593051,
2014-10,1579153,
2014-11,1563149,
2014-12,1541155,
2015-01,1582331,
