"",BBK01.OUD386,BBK01.OUD386_FLAGS
"",Savings deposits of foreign non-banks / at a period of notice of more than 3 months / Regional banks,
unit,Euro (hypothetically euro-based),
unit multiplier,billion,
last update,2015-02-05 10:11:13,
1999-01,0.131,
1999-02,0.127,
1999-03,0.125,
1999-04,0.122,
1999-05,0.118,
1999-06,0.117,
1999-07,0.114,
1999-08,0.113,
1999-09,1.178,
1999-10,1.185,
1999-11,1.207,
1999-12,1.240,
2000-01,1.251,
2000-02,1.262,
2000-03,1.286,
2000-04,1.278,
2000-05,1.302,
2000-06,1.317,
2000-07,1.336,
2000-08,1.366,
2000-09,1.430,
2000-10,1.441,
2000-11,1.461,
2000-12,1.468,
2001-01,1.464,
2001-02,1.471,
2001-03,1.475,
2001-04,1.451,
2001-05,1.462,
2001-06,1.453,
2001-07,1.455,
2001-08,1.451,
2001-09,1.447,
2001-10,1.436,
2001-11,1.416,
2001-12,1.414,
2002-01,1.391,
2002-02,1.375,
2002-03,1.345,
2002-04,1.323,
2002-05,1.305,
2002-06,1.299,
2002-07,1.297,
2002-08,1.316,
2002-09,1.316,
2002-10,1.307,
2002-11,1.289,
2002-12,1.265,
2003-01,1.242,
2003-02,1.214,
2003-03,1.169,
2003-04,1.131,
2003-05,1.111,
2003-06,1.073,
2003-07,1.031,
2003-08,0.988,
2003-09,0.951,
2003-10,0.920,
2003-11,0.897,
2003-12,0.877,
2004-01,0.863,
2004-02,0.850,
2004-03,0.839,
2004-04,0.820,
2004-05,0.802,
2004-06,0.784,
2004-07,0.771,
2004-08,0.744,
2004-09,0.729,
2004-10,0.716,
2004-11,0.704,
2004-12,0.708,
2005-01,0.700,
2005-02,0.693,
2005-03,0.687,
2005-04,0.678,
2005-05,0.664,
2005-06,0.635,
2005-07,0.619,
2005-08,0.605,
2005-09,0.593,
2005-10,0.591,
2005-11,0.583,
2005-12,0.577,
2006-01,0.575,
2006-02,0.572,
2006-03,0.574,
2006-04,0.575,
2006-05,0.580,
2006-06,0.589,
2006-07,0.589,
2006-08,0.585,
2006-09,0.588,
2006-10,0.590,
2006-11,0.584,
2006-12,0.587,
2007-01,0.598,
2007-02,0.613,
2007-03,0.641,
2007-04,0.657,
2007-05,0.671,
2007-06,0.686,
2007-07,0.701,
2007-08,0.718,
2007-09,0.722,
2007-10,0.726,
2007-11,0.751,
2007-12,0.764,
2008-01,0.789,
2008-02,0.809,
2008-03,0.811,
2008-04,0.824,
2008-05,0.842,
2008-06,0.857,
2008-07,0.874,
2008-08,0.892,
2008-09,0.910,
2008-10,0.990,
2008-11,1.081,
2008-12,1.153,
2009-01,1.185,
2009-02,1.179,
2009-03,1.172,
2009-04,1.166,
2009-05,1.161,
2009-06,1.146,
2009-07,1.148,
2009-08,1.132,
2009-09,1.123,
2009-10,1.127,
2009-11,1.077,
2009-12,1.009,
2010-01,0.956,
2010-02,0.932,
2010-03,0.926,
2010-04,0.923,
2010-05,0.917,
2010-06,0.921,
2010-07,0.928,
2010-08,0.930,
2010-09,0.918,
2010-10,0.905,
2010-11,0.921,
2010-12,0.930,
2011-01,0.935,
2011-02,0.946,
2011-03,0.968,
2011-04,0.988,
2011-05,1.004,
2011-06,1.022,
2011-07,1.044,
2011-08,1.056,
2011-09,1.058,
2011-10,1.079,
2011-11,1.100,
2011-12,1.125,
2012-01,1.160,
2012-02,1.182,
2012-03,1.213,
2012-04,1.235,
2012-05,1.254,
2012-06,1.292,
2012-07,1.324,
2012-08,1.325,
2012-09,1.316,
2012-10,1.307,
2012-11,1.293,
2012-12,1.263,
2013-01,1.238,
2013-02,1.188,
2013-03,1.161,
2013-04,1.140,
2013-05,1.104,
2013-06,1.078,
2013-07,1.044,
2013-08,1.012,
2013-09,1.000,
2013-10,0.995,
2013-11,0.983,
2013-12,0.967,
2014-01,0.957,
2014-02,0.946,
2014-03,0.937,
2014-04,0.922,
2014-05,0.908,
2014-06,0.895,
2014-07,0.892,
2014-08,0.882,
2014-09,0.885,
2014-10,0.882,
2014-11,0.873,
2014-12,0.868,Provisional value
