"",BBK01.OUB110,BBK01.OUB110_FLAGS
"",Participating interests / in foreign banks / Commercial banks,
unit,DM/Euro (hypothetically euro-based),
unit multiplier,billion,
last update,2015-02-05 09:53:11,
1983-06,-,Nothing exists
1983-07,0.710,
1983-08,0.707,
1983-09,0.703,
1983-10,0.703,
1983-11,0.703,
1983-12,0.706,
1984-01,0.731,
1984-02,0.726,
1984-03,0.724,
1984-04,0.730,
1984-05,0.721,
1984-06,0.718,
1984-07,0.748,
1984-08,0.743,
1984-09,0.715,
1984-10,0.713,
1984-11,0.713,
1984-12,0.716,
1985-01,0.741,
1985-02,0.741,
1985-03,0.726,
1985-04,0.840,
1985-05,0.835,
1985-06,0.832,
1985-07,0.825,
1985-08,0.849,
1985-09,0.863,
1985-10,0.860,
1985-11,0.859,
1985-12,0.786,
1986-01,0.809,
1986-02,0.804,
1986-03,0.806,
1986-04,0.802,
1986-05,0.808,
1986-06,0.805,
1986-07,0.759,
1986-08,0.756,
1986-09,0.741,
1986-10,0.743,
1986-11,0.739,
1986-12,0.731,
1987-01,0.722,
1987-02,0.733,
1987-03,0.728,
1987-04,0.727,
1987-05,0.725,
1987-06,0.725,
1987-07,0.726,
1987-08,0.723,
1987-09,0.729,
1987-10,0.730,
1987-11,0.733,
1987-12,0.750,
1988-01,0.746,
1988-02,0.759,
1988-03,0.769,
1988-04,0.737,
1988-05,0.739,
1988-06,0.750,
1988-07,0.760,
1988-08,0.754,
1988-09,0.766,
1988-10,1.042,
1988-11,1.047,
1988-12,0.969,
1989-01,0.987,
1989-02,0.995,
1989-03,0.999,
1989-04,1.034,
1989-05,0.944,
1989-06,0.936,
1989-07,0.939,
1989-08,0.945,
1989-09,1.085,
1989-10,1.082,
1989-11,1.082,
1989-12,1.142,
1990-01,1.145,
1990-02,1.156,
1990-03,1.198,
1990-04,1.204,
1990-05,1.213,
1990-06,1.219,
1990-07,1.396,
1990-08,1.391,
1990-09,1.401,
1990-10,1.397,
1990-11,1.396,
1990-12,1.465,
1991-01,1.477,
1991-02,1.488,
1991-03,1.523,
1991-04,1.594,
1991-05,1.590,
1991-06,1.603,
1991-07,1.723,
1991-08,1.722,
1991-09,1.710,
1991-10,1.709,
1991-11,1.706,
1991-12,1.697,
1992-01,1.708,
1992-02,1.765,
1992-03,1.765,
1992-04,1.855,
1992-05,1.900,
1992-06,1.889,
1992-07,1.897,
1992-08,1.890,
1992-09,2.033,
1992-10,2.069,
1992-11,2.098,
1992-12,2.520,
1993-01,2.517,
1993-02,2.564,
1993-03,2.679,
1993-04,2.682,
1993-05,2.689,
1993-06,2.713,
1993-07,2.703,
1993-08,2.687,
1993-09,2.674,
1993-10,2.695,
1993-11,2.705,
1993-12,7.914,
1994-01,7.908,
1994-02,7.881,
1994-03,7.918,
1994-04,7.860,
1994-05,8.141,
1994-06,8.230,
1994-07,8.180,
1994-08,8.204,
1994-09,8.279,
1994-10,8.293,
1994-11,8.240,
1994-12,8.770,
1995-01,8.855,
1995-02,8.903,
