"",BBK01.QUY832,BBK01.QUY832_FLAGS
"",Consolidated German banks: Foreign securities issued by foreign enterprises and households / Hong Kong / All currencies,
unit,Euro (hypothetically euro-based),
unit multiplier,billion,
last update,2015-02-02 08:37:57,
2002-03,0.726,
2002-04,0.555,
2002-05,0.484,
2002-06,0.450,
2002-07,0.496,
2002-08,0.480,
2002-09,0.451,
2002-10,0.507,
2002-11,0.578,
2002-12,0.408,
2003-01,0.401,
2003-02,0.381,
2003-03,0.332,
2003-04,0.258,
2003-05,0.235,
2003-06,0.293,
2003-07,0.316,
2003-08,0.462,
2003-09,0.813,
2003-10,0.814,
2003-11,0.864,
2003-12,0.946,
2004-01,0.921,
2004-02,1.029,
2004-03,1.204,
2004-04,1.157,
2004-05,1.236,
2004-06,1.250,
2004-07,0.978,
2004-08,1.267,
2004-09,1.228,
2004-10,1.416,
2004-11,1.260,
2004-12,1.324,
2005-01,1.382,
2005-02,1.451,
2005-03,1.300,
2005-04,1.136,
2005-05,1.112,
2005-06,1.205,
2005-07,1.611,
2005-08,1.935,
2005-09,1.616,
2005-10,1.543,
2005-11,1.370,
2005-12,1.243,
2006-01,1.214,
2006-02,1.321,
2006-03,1.271,
2006-04,1.297,
2006-05,1.260,
2006-06,1.425,
2006-07,1.461,
2006-08,1.679,
2006-09,1.604,
2006-10,1.547,
2006-11,1.393,
2006-12,1.572,
2007-01,1.811,
2007-02,1.839,
2007-03,1.981,
2007-04,2.105,
2007-05,2.267,
2007-06,2.040,
2007-07,1.402,
2007-08,1.218,
2007-09,0.797,
2007-10,0.912,
2007-11,0.540,
2007-12,1.151,
2008-01,2.018,
2008-02,2.139,
2008-03,1.621,
2008-04,2.295,
2008-05,2.110,
2008-06,1.484,
2008-07,1.624,
2008-08,1.814,
2008-09,1.591,
2008-10,1.787,
2008-11,1.477,
2008-12,1.427,
2009-01,1.216,
2009-02,1.187,
2009-03,1.104,
2009-04,1.049,
2009-05,1.242,
2009-06,1.349,
2009-07,1.596,
2009-08,1.400,
2009-09,1.127,
2009-10,1.117,
2009-11,1.100,
2009-12,1.053,
2010-01,1.088,
2010-02,1.008,
2010-03,1.660,
2010-04,1.244,
2010-05,1.038,
2010-06,1.184,
2010-07,1.136,
2010-08,1.145,
2010-09,1.763,
2010-10,1.567,
2010-11,2.352,
2010-12,2.177,
2011-01,2.324,
2011-02,1.910,
2011-03,1.894,
2011-04,1.872,
2011-05,1.952,
2011-06,1.829,
2011-07,1.401,
2011-08,1.523,
2011-09,1.517,
2011-10,1.548,
2011-11,1.528,
2011-12,1.458,
2012-01,1.522,
2012-02,1.133,
2012-03,1.254,
2012-04,2.027,
2012-05,1.879,
2012-06,1.645,
2012-07,1.800,
2012-08,1.774,
2012-09,1.955,
2012-10,2.297,
2012-11,2.559,
2012-12,2.453,
2013-01,2.755,
2013-02,2.649,
2013-03,2.481,
2013-04,2.783,
2013-05,2.639,
2013-06,2.168,
2013-07,2.158,
2013-08,2.315,
2013-09,2.376,
2013-10,2.304,
2013-11,2.269,
2013-12,2.062,
2014-01,2.049,
2014-02,1.994,
2014-03,1.730,
2014-04,1.739,
2014-05,1.710,
2014-06,1.843,
2014-07,1.978,
2014-08,1.994,
2014-09,1.901,
2014-10,1.993,
