"",BBK01.OUB106,BBK01.OUB106_FLAGS
"",Domestic bank debt securities / with a maturity  of up to and including 2 years / Commercial banks,
unit,DM/Euro (hypothetically euro-based),
unit multiplier,billion,
last update,2015-02-05 09:49:46,
1993-12,0.848,
1994-01,0.696,
1994-02,0.495,
1994-03,0.463,
1994-04,0.389,
1994-05,0.244,
1994-06,0.331,
1994-07,0.365,
1994-08,0.492,
1994-09,0.574,
1994-10,0.518,
1994-11,0.531,
1994-12,0.480,
1995-01,0.432,
1995-02,0.428,
1995-03,0.482,
1995-04,0.517,
1995-05,0.433,
1995-06,0.406,
1995-07,0.399,
1995-08,0.180,
1995-09,0.242,
1995-10,0.308,
1995-11,0.462,
1995-12,0.481,
1996-01,0.438,
1996-02,0.406,
1996-03,0.407,
1996-04,0.500,
1996-05,0.481,
1996-06,0.751,
1996-07,0.400,
1996-08,0.514,
1996-09,0.536,
1996-10,0.541,
1996-11,0.631,
1996-12,0.628,
1997-01,0.647,
1997-02,0.671,
1997-03,0.664,
1997-04,0.659,
1997-05,0.571,
1997-06,0.630,
1997-07,0.750,
1997-08,0.626,
1997-09,0.801,
1997-10,0.822,
1997-11,0.841,
1997-12,0.797,
1998-01,0.911,
1998-02,1.083,
1998-03,1.232,
1998-04,1.347,
1998-05,1.511,
1998-06,1.638,
1998-07,1.035,
1998-08,1.091,
1998-09,1.117,
1998-10,0.927,
1998-11,0.878,
1998-12,1.086,
1999-01,1.081,
1999-02,1.399,
1999-03,2.709,
1999-04,3.626,
1999-05,4.042,
1999-06,5.647,
1999-07,5.935,
1999-08,6.305,
1999-09,6.655,
1999-10,9.759,
1999-11,12.144,
1999-12,11.583,
2000-01,11.481,
2000-02,12.352,
2000-03,11.815,
2000-04,12.539,
2000-05,13.183,
2000-06,13.200,
2000-07,13.214,
2000-08,12.081,
2000-09,11.792,
2000-10,10.385,
2000-11,10.284,
2000-12,10.080,
2001-01,10.736,
2001-02,11.098,
2001-03,12.200,
2001-04,12.645,
2001-05,12.554,
2001-06,10.606,
2001-07,13.785,
2001-08,12.972,
2001-09,13.397,
2001-10,13.847,
2001-11,13.300,
2001-12,13.681,
2002-01,12.081,
2002-02,13.682,
2002-03,14.092,
2002-04,14.858,
2002-05,13.958,
2002-06,13.848,
2002-07,14.011,
2002-08,14.756,
2002-09,14.938,
2002-10,13.909,
2002-11,15.621,
2002-12,16.011,
2003-01,15.845,
2003-02,15.879,
2003-03,14.930,
2003-04,15.360,
2003-05,14.628,
2003-06,14.126,
2003-07,14.935,
2003-08,13.764,
2003-09,15.135,
2003-10,15.069,
2003-11,14.886,
2003-12,14.506,
2004-01,14.607,
2004-02,15.188,
2004-03,15.901,
2004-04,16.752,
2004-05,16.450,
2004-06,13.948,
2004-07,13.650,
2004-08,13.135,
2004-09,13.023,
2004-10,13.449,
2004-11,12.783,
2004-12,12.905,
2005-01,12.161,
2005-02,12.635,
2005-03,12.992,
2005-04,12.334,
2005-05,13.022,
2005-06,12.844,
2005-07,12.026,
2005-08,11.592,
2005-09,10.475,
2005-10,9.780,
2005-11,9.506,
2005-12,10.078,
2006-01,9.511,
2006-02,9.627,
2006-03,9.639,
2006-04,9.081,
2006-05,10.199,
2006-06,10.663,
2006-07,10.490,
2006-08,9.651,
2006-09,8.495,
2006-10,8.825,
2006-11,8.911,
2006-12,9.032,
2007-01,8.601,
2007-02,8.914,
2007-03,8.939,
2007-04,8.960,
2007-05,8.051,
2007-06,7.649,
2007-07,6.808,
2007-08,7.839,
2007-09,8.646,
2007-10,9.199,
2007-11,10.463,
2007-12,10.398,
2008-01,10.687,
2008-02,10.633,
2008-03,10.585,
2008-04,10.760,
2008-05,10.735,
2008-06,10.103,
2008-07,11.288,
2008-08,12.074,
2008-09,11.145,
2008-10,11.202,
2008-11,12.298,
2008-12,11.248,
2009-01,10.729,
2009-02,9.420,
2009-03,29.208,
2009-04,28.675,
2009-05,28.402,
2009-06,27.149,
2009-07,26.474,
2009-08,24.700,
2009-09,23.730,
2009-10,22.826,
2009-11,23.251,
2009-12,4.130,
2010-01,3.178,
2010-02,3.280,
2010-03,3.578,
2010-04,3.373,
2010-05,3.937,
2010-06,3.429,
2010-07,3.351,
2010-08,2.894,
2010-09,2.586,
2010-10,2.527,
2010-11,2.495,
2010-12,2.505,
2011-01,2.640,
2011-02,2.497,
2011-03,2.196,
2011-04,3.043,
2011-05,3.129,
2011-06,2.940,
2011-07,2.915,
2011-08,3.066,
2011-09,3.089,
2011-10,3.183,
2011-11,2.982,
2011-12,2.947,
2012-01,3.001,
2012-02,2.756,
2012-03,2.582,
2012-04,2.671,
2012-05,2.250,
2012-06,2.086,
2012-07,2.132,
2012-08,2.064,
2012-09,1.951,
2012-10,1.935,
2012-11,1.977,
2012-12,1.959,
2013-01,1.837,
2013-02,1.746,
2013-03,1.745,
2013-04,0.931,
2013-05,1.333,
2013-06,1.223,
2013-07,1.226,
2013-08,1.196,
2013-09,1.119,
2013-10,0.919,
2013-11,1.013,
2013-12,1.398,
2014-01,1.206,
2014-02,1.183,
2014-03,1.224,
2014-04,1.277,
2014-05,1.270,
2014-06,1.243,
2014-07,1.209,
2014-08,1.169,
2014-09,1.183,
2014-10,1.174,
2014-11,1.188,
2014-12,1.165,Provisional value
