"",BBK01.QX8566,BBK01.QX8566_FLAGS
"",Foreign branches: Long-term liabilities to non-residents / Other EU member states / All currencies,
unit,DM/EURO (hypothetically euro-based),
unit multiplier,billion,
last update,2015-02-02 07:46:44,
1994-12,.,No value available
1995-01,.,No value available
1995-02,.,No value available
1995-03,.,No value available
1995-04,.,No value available
1995-05,.,No value available
1995-06,.,No value available
1995-07,.,No value available
1995-08,.,No value available
1995-09,.,No value available
1995-10,.,No value available
1995-11,.,No value available
1995-12,5.305,
1996-01,.,No value available
1996-02,.,No value available
1996-03,.,No value available
1996-04,.,No value available
1996-05,.,No value available
1996-06,.,No value available
1996-07,.,No value available
1996-08,.,No value available
1996-09,.,No value available
1996-10,.,No value available
1996-11,.,No value available
1996-12,5.272,
1997-01,5.203,
1997-02,5.028,
1997-03,4.906,
1997-04,5.172,
1997-05,5.488,
1997-06,5.470,
1997-07,5.631,
1997-08,5.696,
1997-09,6.106,
1997-10,5.903,
1997-11,5.979,
1997-12,6.463,
1998-01,6.413,
1998-02,6.331,
1998-03,6.409,
1998-04,6.444,
1998-05,6.287,
1998-06,6.986,
1998-07,6.605,
1998-08,6.799,
1998-09,6.631,
1998-10,6.171,
1998-11,19.738,
1998-12,18.493,
1999-01,6.913,
1999-02,7.725,
1999-03,7.864,
1999-04,8.209,
1999-05,8.498,
1999-06,9.366,
1999-07,11.582,
1999-08,12.000,
1999-09,9.857,
1999-10,12.634,
1999-11,12.599,
1999-12,13.056,
2000-01,12.307,
2000-02,12.694,
2000-03,13.256,
2000-04,14.209,
2000-05,13.175,
2000-06,10.952,
2000-07,13.156,
2000-08,13.621,
2000-09,13.913,
2000-10,14.435,
2000-11,13.653,
2000-12,17.457,
2001-01,17.255,
2001-02,16.913,
2001-03,15.137,
2001-04,15.956,
2001-05,18.674,
2001-06,18.794,
2001-07,18.230,
2001-08,17.328,
2001-09,17.328,
2001-10,17.154,
2001-11,17.472,
2001-12,14.422,
2002-01,14.201,
2002-02,29.721,
2002-03,16.542,
2002-04,14.634,
2002-05,15.233,
2002-06,18.153,
2002-07,17.612,
2002-08,18.060,
2002-09,17.644,
2002-10,18.023,
2002-11,17.782,
2002-12,20.512,
2003-01,17.873,
2003-02,18.828,
2003-03,18.821,
2003-04,19.833,
2003-05,19.580,
2003-06,20.222,
2003-07,17.805,
2003-08,17.721,
2003-09,17.342,
2003-10,18.354,
2003-11,19.263,
2003-12,17.761,
2004-01,16.704,
2004-02,18.012,
2004-03,17.636,
2004-04,17.854,
2004-05,17.950,
2004-06,17.738,
2004-07,17.776,
2004-08,18.468,
2004-09,18.835,
2004-10,19.453,
2004-11,17.780,
2004-12,20.062,
2005-01,21.100,
2005-02,26.345,
2005-03,25.307,
2005-04,26.073,
2005-05,25.334,
2005-06,24.342,
2005-07,21.450,
2005-08,21.792,
2005-09,20.818,
2005-10,20.345,
2005-11,22.322,
2005-12,18.388,
2006-01,17.916,
2006-02,18.120,
2006-03,18.755,
2006-04,19.408,
2006-05,18.794,
2006-06,22.527,
2006-07,17.426,
2006-08,21.277,
2006-09,19.080,
2006-10,18.989,
2006-11,21.316,
2006-12,21.483,
2007-01,25.903,
2007-02,25.364,
2007-03,24.579,
2007-04,23.647,
2007-05,23.774,
2007-06,23.977,
2007-07,26.171,
2007-08,24.634,
2007-09,24.457,
2007-10,22.445,
2007-11,22.536,
2007-12,22.829,
2008-01,28.254,
2008-02,25.744,
2008-03,29.318,
2008-04,30.753,
2008-05,32.760,
2008-06,33.894,
2008-07,30.279,
2008-08,29.582,
2008-09,31.261,
2008-10,33.172,
2008-11,32.811,
2008-12,29.795,
2009-01,38.848,
2009-02,41.117,
2009-03,35.192,
2009-04,31.643,
2009-05,22.765,
2009-06,22.808,
2009-07,27.634,
2009-08,27.553,
2009-09,28.156,
2009-10,27.859,
2009-11,25.925,
2009-12,27.317,
2010-01,30.671,
2010-02,29.064,
2010-03,30.140,
2010-04,29.237,
2010-05,32.500,
2010-06,34.511,
2010-07,32.519,
2010-08,24.431,
2010-09,22.582,
2010-10,23.079,
2010-11,22.514,
2010-12,26.400,
2011-01,27.612,
2011-02,28.364,
2011-03,26.359,
2011-04,26.265,
2011-05,32.302,
2011-06,33.536,
2011-07,34.826,
2011-08,34.697,
2011-09,33.433,
2011-10,34.409,
2011-11,33.782,
2011-12,34.950,
2012-01,36.747,
2012-02,26.193,
2012-03,35.433,
2012-04,32.986,
2012-05,35.025,
2012-06,34.810,
2012-07,34.449,
2012-08,33.970,
2012-09,34.692,
2012-10,35.482,
2012-11,33.967,
2012-12,22.041,
2013-01,19.439,
2013-02,16.489,
2013-03,19.952,
2013-04,19.597,
2013-05,20.264,
2013-06,21.019,
2013-07,22.808,
2013-08,22.610,
2013-09,20.064,
2013-10,20.087,
2013-11,19.960,
2013-12,19.875,
2014-01,21.114,
2014-02,21.116,
2014-03,22.053,
2014-04,21.473,
2014-05,17.795,
2014-06,18.258,
2014-07,18.880,
2014-08,18.782,
2014-09,19.240,
2014-10,18.748,
2014-11,19.010,
