"",BBK01.OUL386,BBK01.OUL386_FLAGS
"",Savings deposits of foreign non-banks / at a period of notice of more than 3 months / Credit cooperatives,
unit,Euro (hypothetically euro-based),
unit multiplier,billion,
last update,2015-02-05 10:11:13,
1999-01,0.482,
1999-02,0.476,
1999-03,0.467,
1999-04,0.458,
1999-05,0.427,
1999-06,0.418,
1999-07,0.411,
1999-08,0.416,
1999-09,0.414,
1999-10,0.414,
1999-11,0.419,
1999-12,0.432,
2000-01,0.438,
2000-02,0.449,
2000-03,0.461,
2000-04,0.471,
2000-05,0.480,
2000-06,0.494,
2000-07,0.506,
2000-08,0.521,
2000-09,0.532,
2000-10,0.539,
2000-11,0.547,
2000-12,0.561,
2001-01,0.571,
2001-02,0.574,
2001-03,0.565,
2001-04,0.555,
2001-05,0.540,
2001-06,0.533,
2001-07,0.526,
2001-08,0.517,
2001-09,0.516,
2001-10,0.505,
2001-11,0.491,
2001-12,0.486,
2002-01,0.466,
2002-02,0.456,
2002-03,0.447,
2002-04,0.435,
2002-05,0.427,
2002-06,0.421,
2002-07,0.423,
2002-08,0.417,
2002-09,0.415,
2002-10,0.410,
2002-11,0.403,
2002-12,0.406,
2003-01,0.393,
2003-02,0.385,
2003-03,0.371,
2003-04,0.360,
2003-05,0.351,
2003-06,0.343,
2003-07,0.330,
2003-08,0.320,
2003-09,0.313,
2003-10,0.308,
2003-11,0.308,
2003-12,0.310,
2004-01,0.306,
2004-02,0.305,
2004-03,0.304,
2004-04,0.299,
2004-05,0.295,
2004-06,0.294,
2004-07,0.295,
2004-08,0.296,
2004-09,0.298,
2004-10,0.301,
2004-11,0.299,
2004-12,0.301,
2005-01,0.294,
2005-02,0.290,
2005-03,0.285,
2005-04,0.282,
2005-05,0.282,
2005-06,0.272,
2005-07,0.268,
2005-08,0.265,
2005-09,0.258,
2005-10,0.255,
2005-11,0.253,
2005-12,0.252,
2006-01,0.248,
2006-02,0.250,
2006-03,0.252,
2006-04,0.251,
2006-05,0.254,
2006-06,0.260,
2006-07,0.263,
2006-08,0.274,
2006-09,0.280,
2006-10,0.286,
2006-11,0.290,
2006-12,0.293,
2007-01,0.294,
2007-02,0.296,
2007-03,0.296,
2007-04,0.296,
2007-05,0.290,
2007-06,0.289,
2007-07,0.291,
2007-08,0.292,
2007-09,0.294,
2007-10,0.292,
2007-11,0.291,
2007-12,0.293,
2008-01,0.294,
2008-02,0.290,
2008-03,0.282,
2008-04,0.279,
2008-05,0.267,
2008-06,0.258,
2008-07,0.250,
2008-08,0.239,
2008-09,0.232,
2008-10,0.226,
2008-11,0.220,
2008-12,0.226,
2009-01,0.227,
2009-02,0.231,
2009-03,0.245,
2009-04,0.256,
2009-05,0.264,
2009-06,0.271,
2009-07,0.290,
2009-08,0.300,
2009-09,0.314,
2009-10,0.336,
2009-11,0.355,
2009-12,0.363,
2010-01,0.370,
2010-02,0.375,
2010-03,0.376,
2010-04,0.372,
2010-05,0.369,
2010-06,0.371,
2010-07,0.359,
2010-08,0.353,
2010-09,0.349,
2010-10,0.339,
2010-11,0.328,
2010-12,0.323,
2011-01,0.318,
2011-02,0.310,
2011-03,0.303,
2011-04,0.295,
2011-05,0.292,
2011-06,0.293,
2011-07,0.292,
2011-08,0.293,
2011-09,0.287,
2011-10,0.284,
2011-11,0.271,
2011-12,0.269,
2012-01,0.268,
2012-02,0.272,
2012-03,0.272,
2012-04,0.268,
2012-05,0.268,
2012-06,0.268,
2012-07,0.270,
2012-08,0.269,
2012-09,0.267,
2012-10,0.267,
2012-11,0.264,
2012-12,0.267,
2013-01,0.255,
2013-02,0.256,
2013-03,0.255,
2013-04,0.254,
2013-05,0.253,
2013-06,0.251,
2013-07,0.250,
2013-08,0.244,
2013-09,0.241,
2013-10,0.243,
2013-11,0.246,
2013-12,0.248,
2014-01,0.248,
2014-02,0.245,
2014-03,0.246,
2014-04,0.245,
2014-05,0.244,
2014-06,0.247,
2014-07,0.248,
2014-08,0.248,
2014-09,0.248,
2014-10,0.244,
2014-11,0.240,
2014-12,0.228,Provisional value
