"",BBK01.OUG026,BBK01.OUG026_FLAGS
1975-05,0.428,
1975-06,0.397,
1975-07,0.398,
1975-08,0.374,
1975-09,0.382,
1975-10,0.372,
1975-11,0.349,
1975-12,0.368,
1976-01,0.337,
1976-02,0.338,
1976-03,0.358,
1976-04,0.375,
1976-05,0.413,
1976-06,0.405,
1976-07,0.427,
1976-08,0.428,
1976-09,0.422,
1976-10,0.409,
1976-11,0.406,
1976-12,0.416,
1977-01,0.434,
1977-02,0.410,
1977-03,0.428,
1977-04,0.505,
1977-05,0.561,
1977-06,0.579,
1977-07,0.550,
1977-08,0.564,
1977-09,0.617,
1977-10,0.720,
1977-11,0.693,
1977-12,0.716,
1978-01,0.741,
1978-02,0.719,
1978-03,0.781,
1978-04,0.983,
1978-05,1.007,
1978-06,0.947,
1978-07,0.945,
1978-08,0.948,
1978-09,0.926,
1978-10,0.924,
1978-11,0.977,
1978-12,1.021,
1979-01,1.018,
1979-02,1.027,
1979-03,1.061,
1979-04,1.098,
1979-05,1.169,
1979-06,1.143,
1979-07,1.139,
1979-08,1.160,
1979-09,1.184,
1979-10,1.256,
1979-11,1.547,
1979-12,1.560,
1980-01,1.830,
1980-02,1.811,
1980-03,1.907,
1980-04,1.889,
1980-05,1.883,
1980-06,1.869,
1980-07,1.921,
1980-08,1.843,
1980-09,1.867,
1980-10,1.977,
1980-11,2.147,
1980-12,2.193,
1981-01,2.093,
1981-02,2.023,
1981-03,2.009,
1981-04,1.999,
1981-05,2.000,
1981-06,1.937,
1981-07,1.951,
1981-08,1.965,
1981-09,1.961,
1981-10,1.944,
1981-11,1.952,
1981-12,1.990,
1982-01,1.941,
1982-02,1.881,
1982-03,1.864,
1982-04,1.802,
1982-05,1.750,
1982-06,1.784,
1982-07,1.658,
1982-08,1.641,
1982-09,1.593,
1982-10,1.585,
1982-11,1.586,
1982-12,1.554,
1983-01,1.515,
1983-02,1.471,
1983-03,1.422,
1983-04,1.435,
1983-05,1.208,
1983-06,1.265,
1983-07,1.107,
1983-08,1.059,
1983-09,1.037,
1983-10,1.039,
1983-11,1.041,
1983-12,1.086,
1984-01,0.997,
1984-02,0.932,
1984-03,0.937,
1984-04,0.982,
1984-05,1.076,
1984-06,1.044,
1984-07,1.048,
1984-08,1.042,
1984-09,0.965,
1984-10,1.011,
1984-11,0.987,
1984-12,1.026,
1985-01,1.014,
1985-02,1.193,
1985-03,1.106,
1985-04,1.143,
1985-05,1.085,
1985-06,1.040,
1985-07,1.001,
1985-08,0.983,
1985-09,1.023,
1985-10,1.063,
1985-11,1.201,
1985-12,1.117,
1986-01,0.979,
1986-02,0.945,
1986-03,0.929,
1986-04,0.922,
1986-05,1.119,
1986-06,0.743,
1986-07,0.997,
1986-08,0.976,
1986-09,0.999,
1986-10,1.056,
1986-11,1.012,
1986-12,0.875,
1987-01,0.789,
1987-02,0.799,
1987-03,0.874,
1987-04,0.883,
1987-05,0.948,
1987-06,0.979,
1987-07,1.052,
1987-08,1.100,
1987-09,1.127,
1987-10,1.176,
1987-11,1.158,
1987-12,1.178,
1988-01,1.066,
1988-02,1.124,
1988-03,1.209,
1988-04,1.231,
1988-05,1.315,
1988-06,1.334,
1988-07,1.401,
1988-08,1.437,
1988-09,1.409,
1988-10,1.366,
1988-11,1.328,
1988-12,1.436,
1989-01,1.343,
1989-02,1.321,
1989-03,1.387,
1989-04,1.449,
1989-05,1.371,
1989-06,1.524,
1989-07,1.620,
1989-08,1.655,
1989-09,1.776,
1989-10,1.807,
1989-11,1.810,
1989-12,2.078,
1990-01,2.041,
1990-02,2.199,
1990-03,2.555,
1990-04,2.939,
1990-05,3.103,
1990-06,3.258,
1990-07,3.352,
1990-08,3.509,
1990-09,3.795,
1990-10,3.915,
1990-11,3.972,
1990-12,4.113,
1991-01,3.978,
1991-02,4.018,
1991-03,4.240,
1991-04,4.232,
1991-05,4.528,
1991-06,4.669,
1991-07,4.512,
1991-08,4.422,
1991-09,4.429,
1991-10,4.447,
1991-11,4.644,
1991-12,4.836,
1992-01,4.950,
1992-02,5.240,
1992-03,5.484,
1992-04,5.786,
1992-05,5.918,
1992-06,6.056,
1992-07,6.208,
1992-08,6.183,
1992-09,6.336,
1992-10,6.656,
1992-11,7.243,
1992-12,7.421,
1993-01,7.102,
1993-02,7.259,
1993-03,7.642,
1993-04,7.906,
1993-05,8.235,
1993-06,8.332,
1993-07,8.191,
1993-08,8.150,
1993-09,8.093,
1993-10,8.191,
1993-11,8.408,
1993-12,8.591,
1994-01,8.216,
1994-02,8.496,
1994-03,8.482,
1994-04,8.796,
1994-05,8.443,
1994-06,8.423,
1994-07,8.452,
1994-08,8.559,
1994-09,8.839,
1994-10,8.903,
1994-11,9.113,
1994-12,8.816,
1995-01,8.804,
1995-02,9.022,
1995-03,9.260,
1995-04,9.704,
1995-05,9.648,
1995-06,9.866,
1995-07,9.659,
1995-08,10.027,
1995-09,10.252,
1995-10,10.384,
1995-11,10.559,
1995-12,10.854,
1996-01,11.127,
1996-02,11.384,
1996-03,11.603,
1996-04,11.830,
1996-05,11.935,
1996-06,12.144,
1996-07,12.212,
1996-08,12.351,
1996-09,12.328,
1996-10,12.644,
1996-11,12.720,
1996-12,13.243,
1997-01,13.859,
1997-02,14.175,
1997-03,14.491,
1997-04,14.536,
1997-05,14.518,
1997-06,15.376,
1997-07,15.919,
1997-08,15.931,
1997-09,15.872,
1997-10,16.544,
1997-11,17.304,
1997-12,17.600,
1998-01,18.322,
1998-02,18.839,
1998-03,18.845,
1998-04,18.737,
1998-05,18.628,
1998-06,18.658,
1998-07,19.048,
1998-08,18.524,
1998-09,19.001,
1998-10,20.582,
1998-11,21.344,
1998-12,22.969,
1999-01,28.198,
1999-02,29.779,
1999-03,29.597,
1999-04,30.122,
1999-05,31.936,
1999-06,32.529,
1999-07,33.816,
1999-08,33.464,
1999-09,33.720,
1999-10,34.143,
1999-11,34.631,
1999-12,34.703,
2000-01,35.265,
2000-02,36.077,
2000-03,36.652,
2000-04,38.257,
2000-05,38.216,
2000-06,38.588,
2000-07,39.500,
2000-08,40.107,
2000-09,40.889,
2000-10,42.420,
2000-11,42.687,
2000-12,40.852,
2001-01,41.568,
2001-02,42.771,
2001-03,43.884,
2001-04,44.499,
2001-05,46.145,
2001-06,47.080,
2001-07,46.384,
2001-08,46.755,
2001-09,47.313,
2001-10,48.008,
2001-11,45.997,
2001-12,48.064,
2002-01,49.044,
2002-02,49.229,
2002-03,49.321,
2002-04,49.979,
2002-05,50.180,
2002-06,49.764,
2002-07,50.479,
2002-08,47.131,
2002-09,45.919,
2002-10,48.715,
2002-11,49.091,
2002-12,49.752,
2003-01,48.196,
2003-02,47.782,
2003-03,46.890,
2003-04,47.717,
2003-05,49.296,
2003-06,51.149,
2003-07,52.343,
2003-08,53.444,
2003-09,52.785,
2003-10,53.028,
2003-11,53.725,
2003-12,55.102,
2004-01,56.442,
2004-02,55.157,
2004-03,56.046,
2004-04,56.846,
2004-05,56.950,
2004-06,56.952,
2004-07,55.517,
2004-08,55.232,
2004-09,55.357,
2004-10,56.348,
2004-11,54.255,
2004-12,42.447,
2005-01,43.604,
2005-02,44.201,
2005-03,43.730,
2005-04,43.866,
2005-05,41.853,
2005-06,42.935,
2005-07,43.110,
2005-08,43.446,
2005-09,43.128,
2005-10,42.479,
2005-11,44.568,
2005-12,45.564,
2006-01,46.485,
2006-02,46.311,
2006-03,45.626,
2006-04,45.537,
2006-05,45.627,
2006-06,51.745,
2006-07,50.243,
2006-08,49.550,
2006-09,51.446,
2006-10,53.972,
2006-11,57.524,
2006-12,58.897,
2007-01,62.932,
2007-02,64.136,
2007-03,63.796,
2007-04,65.086,
2007-05,65.213,
2007-06,68.890,
2007-07,69.109,
2007-08,69.158,
2007-09,69.498,
2007-10,69.772,
2007-11,69.213,
2007-12,70.125,
2008-01,69.827,
2008-02,69.596,
2008-03,85.232,
2008-04,85.076,
2008-05,85.245,
2008-06,86.194,
2008-07,85.097,
2008-08,84.709,
2008-09,83.957,
2008-10,86.422,
2008-11,87.646,
2008-12,85.374,
2009-01,84.333,
2009-02,85.552,
2009-03,83.844,
2009-04,85.995,
2009-05,85.060,
2009-06,82.938,
2009-07,83.260,
2009-08,82.032,
2009-09,80.731,
2009-10,79.093,
2009-11,78.960,
2009-12,74.878,
2010-01,75.853,
2010-02,75.441,
2010-03,75.873,
2010-04,78.873,
2010-05,55.904,
2010-06,55.136,
2010-07,52.348,
2010-08,51.526,
2010-09,52.471,
2010-10,55.236,
2010-11,55.041,
2010-12,54.871,
2011-01,54.872,
2011-02,53.653,
2011-03,53.038,
2011-04,51.937,
2011-05,51.972,
2011-06,51.318,
2011-07,49.627,
2011-08,48.692,
2011-09,48.786,
2011-10,47.557,
2011-11,47.709,
2011-12,47.584,
2012-01,45.676,
2012-02,43.574,
2012-03,41.847,
2012-04,40.826,
2012-05,40.616,
2012-06,39.267,
2012-07,38.986,
2012-08,38.028,
2012-09,37.572,
2012-10,34.964,
2012-11,35.026,
2012-12,34.454,
2013-01,34.102,
2013-02,34.398,
2013-03,33.978,
2013-04,35.455,
2013-05,35.684,
2013-06,36.119,
2013-07,36.430,
2013-08,35.731,
2013-09,36.567,
2013-10,36.220,
2013-11,36.113,
2013-12,35.515,
2014-01,34.502,
2014-02,34.276,
2014-03,34.982,
2014-04,34.163,
2014-05,35.985,
2014-06,37.890,
2014-07,37.747,
2014-08,36.455,
2014-09,36.285,
2014-10,33.788,
2014-11,35.239,
2014-12,35.610,Provisional value
