"",BBK01.OUD004,BBK01.OUD004_FLAGS
1959-08,-,Nothing exists
1959-09,-,Nothing exists
1959-10,-,Nothing exists
1959-11,-,Nothing exists
1959-12,1.496,
1960-01,-,Nothing exists
1960-02,-,Nothing exists
1960-03,-,Nothing exists
1960-04,-,Nothing exists
1960-05,-,Nothing exists
1960-06,1.536,
1960-07,-,Nothing exists
1960-08,-,Nothing exists
1960-09,-,Nothing exists
1960-10,-,Nothing exists
1960-11,-,Nothing exists
1960-12,1.565,
1961-01,-,Nothing exists
1961-02,-,Nothing exists
1961-03,-,Nothing exists
1961-04,-,Nothing exists
1961-05,-,Nothing exists
1961-06,2.122,
1961-07,-,Nothing exists
1961-08,-,Nothing exists
1961-09,-,Nothing exists
1961-10,-,Nothing exists
1961-11,-,Nothing exists
1961-12,1.873,
1962-01,-,Nothing exists
1962-02,-,Nothing exists
1962-03,-,Nothing exists
1962-04,-,Nothing exists
1962-05,-,Nothing exists
1962-06,2.322,
1962-07,-,Nothing exists
1962-08,-,Nothing exists
1962-09,-,Nothing exists
1962-10,-,Nothing exists
1962-11,-,Nothing exists
1962-12,2.101,
1963-01,-,Nothing exists
1963-02,-,Nothing exists
1963-03,-,Nothing exists
1963-04,-,Nothing exists
1963-05,-,Nothing exists
1963-06,2.213,
1963-07,-,Nothing exists
1963-08,-,Nothing exists
1963-09,-,Nothing exists
1963-10,-,Nothing exists
1963-11,-,Nothing exists
1963-12,2.319,
1964-01,-,Nothing exists
1964-02,-,Nothing exists
1964-03,-,Nothing exists
1964-04,-,Nothing exists
1964-05,-,Nothing exists
1964-06,2.409,
1964-07,-,Nothing exists
1964-08,-,Nothing exists
1964-09,-,Nothing exists
1964-10,-,Nothing exists
1964-11,-,Nothing exists
1964-12,2.640,
1965-01,2.900,
1965-02,2.864,
1965-03,2.809,
1965-04,2.813,
1965-05,2.959,
1965-06,2.777,
1965-07,2.842,
1965-08,2.939,
1965-09,2.892,
1965-10,3.064,
1965-11,3.183,
1965-12,2.847,
1966-01,3.049,
1966-02,3.046,
1966-03,2.944,
1966-04,2.799,
1966-05,2.980,
1966-06,2.843,
1966-07,2.852,
1966-08,3.106,
1966-09,3.221,
1966-10,3.271,
1966-11,3.297,
1966-12,3.203,
1967-01,3.262,
1967-02,3.275,
1967-03,3.428,
1967-04,3.387,
1967-05,3.552,
1967-06,3.496,
1967-07,3.708,
1967-08,3.807,
1967-09,3.880,
1967-10,3.987,
1967-11,4.187,
1967-12,3.986,
1968-01,3.948,
1968-02,3.912,
1968-03,3.947,
1968-04,4.130,
1968-05,4.345,
1968-06,4.280,
1968-07,4.560,
1968-08,4.730,
1968-09,4.768,
1968-10,4.874,
1968-11,5.008,
1968-12,4.747,
1969-01,4.232,
1969-02,4.181,
1969-03,4.061,
1969-04,4.349,
1969-05,4.632,
1969-06,4.424,
1969-07,4.471,
1969-08,4.627,
1969-09,5.072,
1969-10,4.891,
1969-11,4.697,
1969-12,5.331,
1970-01,5.155,
1970-02,6.344,
1970-03,5.770,
1970-04,6.115,
1970-05,6.281,
1970-06,6.321,
1970-07,6.779,
1970-08,6.847,
1970-09,6.848,
1970-10,7.195,
1970-11,7.434,
1970-12,7.626,
1971-01,7.163,
1971-02,7.273,
1971-03,7.428,
1971-04,7.612,
1971-05,7.636,
1971-06,6.843,
1971-07,7.699,
1971-08,8.141,
1971-09,8.469,
1971-10,8.350,
1971-11,9.000,
1971-12,9.721,
1972-01,9.530,
1972-02,9.494,
1972-03,9.786,
1972-04,10.267,
1972-05,10.607,
1972-06,10.621,
1972-07,11.288,
1972-08,11.220,
1972-09,11.397,
1972-10,10.655,
1972-11,11.697,
1972-12,12.749,
1973-01,12.623,
1973-02,12.815,
1973-03,12.447,
1973-04,11.844,
1973-05,12.835,
1973-06,13.511,
1973-07,13.374,
1973-08,14.415,
1973-09,14.256,
1973-10,14.636,
1973-11,14.590,
1973-12,15.095,
1974-01,14.667,
1974-02,14.517,
1974-03,14.009,
1974-04,14.596,
1974-05,13.995,
1974-06,14.414,
1974-07,13.367,
1974-08,13.265,
1974-09,13.478,
1974-10,13.633,
1974-11,14.697,
1974-12,14.854,
1975-01,13.540,
1975-02,13.650,
1975-03,13.568,
1975-04,13.145,
1975-05,12.804,
1975-06,12.789,
1975-07,13.304,
1975-08,13.888,
1975-09,13.759,
1975-10,14.272,
1975-11,14.832,
1975-12,16.273,
1976-01,15.248,
1976-02,15.002,
1976-03,15.074,
1976-04,14.654,
1976-05,14.437,
1976-06,14.151,
1976-07,14.379,
1976-08,15.795,
1976-09,16.505,
1976-10,16.992,
1976-11,17.522,
1976-12,18.883,
1977-01,17.762,
1977-02,17.359,
1977-03,17.460,
1977-04,17.358,
1977-05,17.769,
1977-06,17.624,
1977-07,18.406,
1977-08,18.340,
1977-09,19.370,
1977-10,20.230,
1977-11,21.507,
1977-12,21.966,
1978-01,20.705,
1978-02,21.188,
1978-03,20.602,
1978-04,20.295,
1978-05,20.425,
1978-06,20.245,
1978-07,20.752,
1978-08,21.513,
1978-09,21.700,
1978-10,22.489,
1978-11,23.157,
1978-12,24.586,
1979-01,23.292,
1979-02,23.122,
1979-03,21.714,
1979-04,21.844,
1979-05,22.930,
1979-06,23.868,
1979-07,23.448,
1979-08,24.618,
1979-09,23.623,
1979-10,23.705,
1979-11,26.522,
1979-12,27.226,
1980-01,25.710,
1980-02,25.189,
1980-03,24.871,
1980-04,25.222,
1980-05,25.604,
1980-06,25.649,
1980-07,25.493,
1980-08,24.937,
1980-09,25.084,
1980-10,25.413,
1980-11,25.723,
1980-12,26.814,
1981-01,26.996,
1981-02,26.389,
1981-03,26.106,
1981-04,25.940,
1981-05,25.589,
1981-06,26.095,
1981-07,26.515,
1981-08,26.587,
1981-09,26.524,
1981-10,26.298,
1981-11,27.172,
1981-12,27.970,
1982-01,25.885,
1982-02,26.460,
1982-03,27.340,
1982-04,25.955,
1982-05,25.251,
1982-06,25.439,
1982-07,25.824,
1982-08,25.125,
1982-09,24.922,
1982-10,26.253,
1982-11,26.411,
1982-12,26.949,
1983-01,25.011,
1983-02,24.550,
1983-03,24.533,
1983-04,25.068,
1983-05,25.066,
1983-06,24.697,
1983-07,25.293,
1983-08,24.530,
1983-09,24.544,
1983-10,25.172,
1983-11,25.446,
1983-12,26.895,
1984-01,25.793,
1984-02,25.544,
1984-03,25.389,
1984-04,25.591,
1984-05,25.137,
1984-06,25.256,
1984-07,26.445,
1984-08,26.925,
1984-09,27.106,
1984-10,28.514,
1984-11,28.668,
1984-12,31.103,
1985-01,27.876,
1985-02,28.543,
1985-03,29.702,
1985-04,27.361,
1985-05,28.797,
1985-06,28.896,
1985-07,30.297,
1985-08,29.256,
1985-09,28.060,
1985-10,30.808,
1985-11,30.381,
1985-12,35.080,
1986-01,29.785,
1986-02,28.409,
1986-03,29.334,
1986-04,31.805,
1986-05,30.019,
1986-06,30.017,
1986-07,32.355,
1986-08,32.362,
1986-09,33.672,
1986-10,32.383,
1986-11,33.736,
1986-12,47.679,
1987-01,41.040,
1987-02,40.671,
1987-03,43.585,
1987-04,40.556,
1987-05,43.061,
1987-06,41.579,
1987-07,45.260,
1987-08,44.740,
1987-09,45.161,
1987-10,44.820,
1987-11,44.980,
1987-12,48.176,
1988-01,45.650,
1988-02,44.896,
1988-03,47.992,
1988-04,47.367,
1988-05,47.478,
1988-06,47.117,
1988-07,50.149,
1988-08,47.627,
1988-09,54.947,
1988-10,52.425,
1988-11,54.127,
1988-12,59.875,
1989-01,52.423,
1989-02,53.443,
1989-03,58.819,
1989-04,53.614,
1989-05,56.637,
1989-06,59.206,
1989-07,55.706,
1989-08,61.217,
1989-09,58.750,
1989-10,58.162,
1989-11,58.697,
1989-12,66.433,
1990-01,57.922,
1990-02,58.572,
1990-03,65.128,
1990-04,60.600,
1990-05,65.223,
1990-06,82.890,
1990-07,83.859,
1990-08,87.085,
1990-09,140.149,
1990-10,141.928,
1990-11,146.093,
1990-12,145.601,
1991-01,141.347,
1991-02,147.192,
1991-03,144.122,
1991-04,143.332,
1991-05,147.112,
1991-06,144.324,
1991-07,143.817,
1991-08,148.808,
1991-09,143.501,
1991-10,149.854,
1991-11,145.938,
1991-12,139.629,
1992-01,143.893,
1992-02,135.816,
1992-03,137.207,
1992-04,145.081,
1992-05,135.290,
1992-06,135.526,
1992-07,143.748,
1992-08,132.813,
1992-09,135.538,
1992-10,132.549,
1992-11,129.569,
1992-12,124.805,
1993-01,82.700,
1993-02,84.902,
1993-03,85.566,
1993-04,88.067,
1993-05,84.438,
1993-06,86.062,
1993-07,91.389,
1993-08,87.558,
1993-09,84.439,
1993-10,95.566,
1993-11,85.674,
1993-12,88.765,
1994-01,89.179,
1994-02,88.306,
1994-03,90.213,
1994-04,87.301,
1994-05,88.287,
1994-06,87.340,
1994-07,88.423,
1994-08,88.713,
1994-09,95.366,
1994-10,99.649,
1994-11,99.630,
1994-12,97.756,
1995-01,99.041,
1995-02,97.869,
1995-03,100.572,
1995-04,100.360,
1995-05,99.759,
1995-06,110.919,
1995-07,100.517,
1995-08,100.816,
1995-09,102.956,
1995-10,103.870,
1995-11,107.438,
1995-12,107.677,
1996-01,110.819,
1996-02,113.489,
1996-03,119.033,
1996-04,121.562,
1996-05,120.349,
1996-06,118.849,
1996-07,117.791,
1996-08,116.178,
1996-09,115.959,
1996-10,120.139,
1996-11,126.897,
1996-12,120.500,
1997-01,124.509,
1997-02,123.439,
1997-03,123.315,
1997-04,127.882,
1997-05,126.216,
1997-06,126.741,
1997-07,128.656,
1997-08,129.940,
1997-09,122.645,
1997-10,123.178,
1997-11,124.518,
1997-12,126.879,
1998-01,123.340,
1998-02,125.108,
1998-03,127.866,
1998-04,125.674,
1998-05,131.720,
1998-06,129.949,
1998-07,131.414,
1998-08,129.156,
1998-09,120.344,
1998-10,129.827,
1998-11,134.121,
1998-12,133.676,
1999-01,113.651,
1999-02,112.533,
1999-03,116.467,
1999-04,125.558,
1999-05,130.545,
1999-06,118.240,
1999-07,126.837,
1999-08,125.586,
1999-09,123.918,
1999-10,132.355,
1999-11,132.879,
1999-12,133.859,
2000-01,132.921,
2000-02,139.275,
2000-03,146.117,
2000-04,148.242,
2000-05,169.314,
2000-06,144.766,
2000-07,147.366,
2000-08,146.867,
2000-09,144.499,
2000-10,158.427,
2000-11,160.999,
2000-12,154.033,
2001-01,149.059,
2001-02,159.932,
2001-03,155.332,
2001-04,156.600,
2001-05,161.874,
2001-06,155.769,
2001-07,158.239,
2001-08,155.516,
2001-09,156.552,
2001-10,156.227,
2001-11,156.212,
2001-12,159.449,
2002-01,156.118,
2002-02,151.218,
2002-03,151.615,
2002-04,149.607,
2002-05,158.767,
2002-06,157.424,
2002-07,153.786,
2002-08,156.289,
2002-09,159.242,
2002-10,152.741,
2002-11,146.105,
2002-12,162.975,
2003-01,162.807,
2003-02,164.980,
2003-03,158.447,
2003-04,155.979,
2003-05,155.546,
2003-06,159.900,
2003-07,158.411,
2003-08,165.260,
2003-09,162.905,
2003-10,159.332,
2003-11,169.128,
2003-12,177.289,
2004-01,173.202,
2004-02,168.665,
2004-03,164.767,
2004-04,171.763,
2004-05,179.694,
2004-06,187.640,
2004-07,184.926,
2004-08,176.278,
2004-09,169.393,
2004-10,176.707,
2004-11,181.062,
2004-12,157.979,
2005-01,150.772,
2005-02,158.589,
2005-03,158.243,
2005-04,157.772,
2005-05,153.533,
2005-06,149.705,
2005-07,161.841,
2005-08,151.077,
2005-09,155.550,
2005-10,151.741,
2005-11,144.798,
2005-12,158.891,
2006-01,150.577,
2006-02,148.049,
2006-03,151.967,
2006-04,155.450,
2006-05,151.658,
2006-06,156.114,
2006-07,157.743,
2006-08,161.456,
2006-09,122.984,
2006-10,125.485,
2006-11,130.503,
2006-12,140.822,
2007-01,139.625,
2007-02,143.743,
2007-03,148.691,
2007-04,150.717,
2007-05,145.825,
2007-06,141.346,
2007-07,141.226,
2007-08,142.387,
2007-09,134.005,
2007-10,134.101,
2007-11,124.989,
2007-12,133.187,
2008-01,123.804,
2008-02,121.909,
2008-03,126.859,
2008-04,135.383,
2008-05,133.346,
2008-06,137.244,
2008-07,138.020,
2008-08,137.943,
2008-09,140.668,
2008-10,151.985,
2008-11,144.493,
2008-12,143.052,
2009-01,136.474,
2009-02,130.706,
2009-03,120.875,
2009-04,119.001,
2009-05,116.559,
2009-06,118.991,
2009-07,118.300,
2009-08,115.149,
2009-09,109.684,
2009-10,109.023,
2009-11,109.880,
2009-12,115.614,
2010-01,112.849,
2010-02,112.419,
2010-03,108.241,
2010-04,112.167,
2010-05,114.992,
2010-06,115.794,
2010-07,99.153,
2010-08,100.632,
2010-09,96.466,
2010-10,100.304,
2010-11,98.678,
2010-12,107.999,
2011-01,99.686,
2011-02,102.027,
2011-03,102.361,
2011-04,103.301,
2011-05,102.888,
2011-06,103.519,
2011-07,104.553,
2011-08,102.485,
2011-09,108.204,
2011-10,103.670,
2011-11,104.512,
2011-12,101.521,
2012-01,102.573,
2012-02,100.792,
2012-03,107.740,
2012-04,108.908,
2012-05,108.872,
2012-06,107.180,
2012-07,104.796,
2012-08,106.454,
2012-09,105.018,
2012-10,102.100,
2012-11,104.684,
2012-12,107.178,
2013-01,104.742,
2013-02,99.742,
2013-03,101.447,
2013-04,105.821,
2013-05,98.351,
2013-06,94.942,
2013-07,93.700,
2013-08,100.876,
2013-09,93.713,
2013-10,95.252,
2013-11,96.871,
2013-12,98.892,
2014-01,96.842,
2014-02,93.937,
2014-03,95.369,
2014-04,101.125,
2014-05,94.233,
2014-06,89.348,
2014-07,89.227,
2014-08,88.470,
2014-09,87.417,
2014-10,92.346,
2014-11,94.339,
2014-12,100.473,Provisional value
"","General: MFIs = monetary financial institutions Including liabilities arising from monetary policy operations with the Bundesbank. Up to 1998, excluding fixed-term deposits with maturities of less than 1 month as well as deposits of domestic building and loan associations and money market funds. Owing to the treatment of statistical breaks and revisions inthe time series, see the section headed ""Data interpretation"" in the ""General notes"".",
