"",BBK01.OUE106,BBK01.OUE106_FLAGS
"",Domestic bank debt securities / with a maturity  of up to and including 2 years / Branches of foreign banks,
unit,DM/Euro (hypothetically euro-based),
unit multiplier,billion,
last update,2015-02-05 09:49:49,
1993-12,0.041,
1994-01,0.043,
1994-02,0.044,
1994-03,0.046,
1994-04,0.042,
1994-05,0.041,
1994-06,0.041,
1994-07,0.041,
1994-08,0.042,
1994-09,0.032,
1994-10,0.035,
1994-11,0.027,
1994-12,0.027,
1995-01,0.030,
1995-02,0.022,
1995-03,0.021,
1995-04,0.021,
1995-05,0.021,
1995-06,0.021,
1995-07,0.021,
1995-08,0.021,
1995-09,0.019,
1995-10,0.040,
1995-11,0.033,
1995-12,0.026,
1996-01,-,Nothing exists
1996-02,-,Nothing exists
1996-03,-,Nothing exists
1996-04,0.102,
1996-05,0.102,
1996-06,-,Nothing exists
1996-07,-,Nothing exists
1996-08,0.010,
1996-09,0.013,
1996-10,0.013,
1996-11,0.013,
1996-12,0.042,
1997-01,0.050,
1997-02,0.053,
1997-03,0.050,
1997-04,0.050,
1997-05,0.013,
1997-06,0.013,
1997-07,0.013,
1997-08,0.013,
1997-09,0.066,
1997-10,0.059,
1997-11,0.059,
1997-12,0.059,
1998-01,0.059,
1998-02,0.059,
1998-03,0.051,
1998-04,0.051,
1998-05,0.051,
1998-06,0.051,
1998-07,0.051,
1998-08,0.051,
1998-09,0.051,
1998-10,-,Nothing exists
1998-11,-,Nothing exists
1998-12,0.013,
1999-01,0.061,
1999-02,0.345,
1999-03,0.925,
1999-04,0.906,
1999-05,0.234,
1999-06,0.652,
1999-07,0.889,
1999-08,0.864,
1999-09,0.714,
1999-10,0.597,
1999-11,1.523,
1999-12,0.900,
2000-01,0.580,
2000-02,0.720,
2000-03,0.548,
2000-04,0.562,
2000-05,0.865,
2000-06,1.029,
2000-07,1.323,
2000-08,0.880,
2000-09,0.869,
2000-10,0.643,
2000-11,0.562,
2000-12,0.612,
2001-01,0.743,
2001-02,0.678,
2001-03,0.933,
2001-04,1.059,
2001-05,0.901,
2001-06,1.086,
2001-07,1.060,
2001-08,1.160,
2001-09,1.300,
2001-10,1.268,
2001-11,0.977,
2001-12,1.200,
2002-01,0.838,
2002-02,0.608,
2002-03,0.574,
2002-04,0.883,
2002-05,0.913,
2002-06,0.991,
2002-07,1.143,
2002-08,1.223,
2002-09,1.627,
2002-10,1.099,
2002-11,0.848,
2002-12,0.564,
2003-01,1.081,
2003-02,1.403,
2003-03,0.872,
2003-04,0.790,
2003-05,0.796,
2003-06,0.543,
2003-07,0.855,
2003-08,0.880,
2003-09,0.691,
2003-10,0.392,
2003-11,0.662,
2003-12,0.818,
2004-01,0.841,
2004-02,0.645,
2004-03,0.716,
2004-04,0.572,
2004-05,0.365,
2004-06,0.337,
2004-07,0.277,
2004-08,0.997,
2004-09,1.059,
2004-10,0.868,
2004-11,0.063,
2004-12,0.239,
2005-01,0.418,
2005-02,1.094,
2005-03,0.293,
2005-04,0.282,
2005-05,0.219,
2005-06,0.221,
2005-07,0.053,
2005-08,0.148,
2005-09,0.140,
2005-10,0.145,
2005-11,0.217,
2005-12,0.213,
2006-01,0.093,
2006-02,0.123,
2006-03,0.113,
2006-04,0.113,
2006-05,0.073,
2006-06,0.053,
2006-07,0.070,
2006-08,0.050,
2006-09,0.050,
2006-10,0.040,
2006-11,0.040,
2006-12,0.020,
2007-01,0.025,
2007-02,0.043,
2007-03,0.038,
2007-04,0.038,
2007-05,0.058,
2007-06,0.055,
2007-07,0.055,
2007-08,0.035,
2007-09,0.042,
2007-10,0.042,
2007-11,0.042,
2007-12,0.044,
2008-01,0.044,
2008-02,0.047,
2008-03,0.040,
2008-04,0.035,
2008-05,0.035,
2008-06,0.060,
2008-07,0.057,
2008-08,0.040,
2008-09,0.032,
2008-10,0.022,
2008-11,0.021,
2008-12,0.018,
2009-01,0.013,
2009-02,0.012,
2009-03,0.017,
2009-04,0.017,
2009-05,0.017,
2009-06,0.017,
2009-07,0.005,
2009-08,0.005,
2009-09,0.005,
2009-10,0.010,
2009-11,-,Nothing exists
2009-12,-,Nothing exists
2010-01,-,Nothing exists
2010-02,-,Nothing exists
2010-03,-,Nothing exists
2010-04,0.010,
2010-05,0.010,
2010-06,0.010,
2010-07,0.010,
2010-08,-,Nothing exists
2010-09,-,Nothing exists
2010-10,-,Nothing exists
2010-11,0.010,
2010-12,0.010,
2011-01,0.010,
2011-02,0.010,
2011-03,0.015,
2011-04,0.005,
2011-05,0.005,
2011-06,0.005,
2011-07,0.005,
2011-08,0.005,
2011-09,0.010,
2011-10,0.010,
2011-11,0.010,
2011-12,0.010,
2012-01,0.010,
2012-02,0.010,
2012-03,0.010,
2012-04,0.010,
2012-05,0.010,
2012-06,0.010,
2012-07,0.010,
2012-08,0.010,
2012-09,0.010,
2012-10,0.010,
2012-11,0.010,
2012-12,0.010,
2013-01,0.010,
2013-02,0.005,
2013-03,0.005,
2013-04,0.005,
2013-05,0.005,
2013-06,0.005,
2013-07,0.005,
2013-08,0.005,
2013-09,0.005,
2013-10,0.005,
2013-11,0.005,
2013-12,0.005,
2014-01,0.005,
2014-02,-,Nothing exists
2014-03,-,Nothing exists
2014-04,-,Nothing exists
2014-05,-,Nothing exists
2014-06,-,Nothing exists
2014-07,-,Nothing exists
2014-08,-,Nothing exists
2014-09,-,Nothing exists
2014-10,-,Nothing exists
2014-11,-,Nothing exists
2014-12,-,Nothing exists
