"",BBFI1.Q.N.DE.W1.S12M.S1.LX.L.FA.P.F3.S._T.M.N,BBFI1.Q.N.DE.W1.S12M.S1.LX.L.FA.P.F3.S._T.M.N_FLAGS
"",IIP - Portfolio investment - Debt securities - Short-term original maturity (up to 1 year incl. incl.) - Liabilities - Changes in positions - resident issuer: Financial corporations other than MFIs - all countries,
unit,EUR (hypothetically euro-based),
unit multiplier,million,
last update,2014-12-30 16:04:56,
2013-01,-317,
2013-04,74,
2013-07,200,
2013-10,193,
2014-01,-233,
2014-04,385,
2014-07,692,
